split,case,patch_index,patch_kind,action_family,strength,input_normalized_mse,state_normalized_mse,mask_logit_normalized_mse
train,HCC_10136895_20170421.nii.gz,1,context,gamma,0.3,0.01963069476187229,0.00920913740992546,0.0017636034172028303
train,HCC_10136895_20170421.nii.gz,1,context,contrast,-0.3,1.9081458486305998e-14,1.3145032653483213e-06,2.9974412996125466e-07
train,HCC_10136895_20170421.nii.gz,1,context,contrast,-0.15,3.658058319417571e-15,0.0,0.0
train,HCC_10136895_20170421.nii.gz,1,context,contrast,0.15,0.0017130778869614005,0.0019395019626244903,0.0003931274695787579
train,HCC_10136895_20170421.nii.gz,1,context,contrast,0.3,0.006375741679221392,0.007014003116637468,0.0014453473268076777
train,HCC_10136895_20170421.nii.gz,2,foreground,gamma,-0.3,0.0527399405837059,0.021641142666339874,0.004673395771533251
train,HCC_10136895_20170421.nii.gz,2,foreground,gamma,-0.15,0.013393987901508808,0.005699188448488712,0.001201835460960865
train,HCC_10136895_20170421.nii.gz,2,foreground,gamma,0.15,0.013467049226164818,0.00516914576292038,0.0011644678888842463
train,HCC_10136895_20170421.nii.gz,2,foreground,gamma,0.3,0.05333413928747177,0.01735951565206051,0.004209510982036591
train,HCC_10136895_20170421.nii.gz,2,foreground,contrast,-0.3,4.0972813249856577e-14,1.0429806707179523e-06,2.911098704316828e-07
train,HCC_10136895_20170421.nii.gz,2,foreground,contrast,-0.15,6.272890532206012e-15,0.0,0.0
train,HCC_10136895_20170421.nii.gz,2,foreground,contrast,0.15,0.003982508089393377,0.0016916091553866863,0.0003523804771248251
train,HCC_10136895_20170421.nii.gz,2,foreground,contrast,0.3,0.015280303545296192,0.006380476523190737,0.0013719971757382154
train,HCC_10136895_20170421.nii.gz,3,foreground,gamma,-0.3,0.03132655844092369,0.01636854186654091,0.0051783183589577675
train,HCC_10136895_20170421.nii.gz,3,foreground,gamma,-0.15,0.0073982421308755875,0.004007705487310886,0.00125862134154886
train,HCC_10136895_20170421.nii.gz,3,foreground,gamma,0.15,0.006485992111265659,0.0031595441978424788,0.0007845701766200364
train,HCC_10136895_20170421.nii.gz,3,foreground,gamma,0.3,0.02417372353374958,0.0108808483928442,0.0024211504496634007
train,HCC_10136895_20170421.nii.gz,3,foreground,contrast,-0.3,2.130571787788485e-14,9.200595627589792e-07,2.2014756950738956e-07
train,HCC_10136895_20170421.nii.gz,3,foreground,contrast,-0.15,3.9189580196990516e-15,0.0,0.0
train,HCC_10136895_20170421.nii.gz,3,foreground,contrast,0.15,0.0020837881602346897,0.0012085484340786934,0.0002777355257421732
train,HCC_10136895_20170421.nii.gz,3,foreground,contrast,0.3,0.007904459722340107,0.0046149967238307,0.0010798140428960323
val,CYST_PA62.nii.gz,0,context,gamma,-0.3,0.026293938979506493,0.013912307098507881,0.0025579151697456837
val,CYST_PA62.nii.gz,0,context,gamma,-0.15,0.005851150956004858,0.003353346372023225,0.0006438596756197512
val,CYST_PA62.nii.gz,0,context,gamma,0.15,0.0046674832701683044,0.002397105097770691,0.0004130261659156531
val,CYST_PA62.nii.gz,0,context,gamma,0.3,0.016690442338585854,0.007352438755333424,0.001247947453521192
val,CYST_PA62.nii.gz,0,context,contrast,-0.3,2.979260726806315e-15,0.0,0.0
val,CYST_PA62.nii.gz,0,context,contrast,-0.15,2.3459466858802465e-15,0.0,0.0
val,CYST_PA62.nii.gz,0,context,contrast,0.15,0.002438914030790329,0.004332025535404682,0.0007255843374878168
val,CYST_PA62.nii.gz,0,context,contrast,0.3,0.007694200146943331,0.014233478344976902,0.0025155392941087484
val,CYST_PA62.nii.gz,1,context,gamma,-0.3,0.1226888969540596,0.050379905849695206,0.01087126974016428
val,CYST_PA62.nii.gz,1,context,gamma,-0.15,0.031281836330890656,0.0156786497682333,0.003255058079957962
val,CYST_PA62.nii.gz,1,context,gamma,0.15,0.02918160706758499,0.013359787873923779,0.003395696636289358
val,CYST_PA62.nii.gz,1,context,gamma,0.3,0.10764104872941971,0.045023832470178604,0.011727491393685341
val,CYST_PA62.nii.gz,1,context,contrast,-0.3,1.2134282294240517e-14,0.0,0.0
val,CYST_PA62.nii.gz,1,context,contrast,-0.15,8.42778300760242e-15,0.0,0.0
val,CYST_PA62.nii.gz,1,context,contrast,0.15,0.007241485640406609,0.002859387779608369,0.000630997761618346
val,CYST_PA62.nii.gz,1,context,contrast,0.3,0.027270574122667313,0.010994619689881802,0.0025517106987535954
val,CYST_PA62.nii.gz,2,foreground,gamma,-0.3,0.0306552741676569,0.029519623145461082,0.00928554031997919
val,CYST_PA62.nii.gz,2,foreground,gamma,-0.15,0.006367009598761797,0.007991631515324116,0.002062208717688918
val,CYST_PA62.nii.gz,2,foreground,gamma,0.15,0.004586337599903345,0.008023547008633614,0.0018700009677559137
val,CYST_PA62.nii.gz,2,foreground,gamma,0.3,0.015824325382709503,0.029262486845254898,0.008003889583051205
val,CYST_PA62.nii.gz,2,foreground,contrast,-0.3,3.2567161095583544e-15,0.0,0.0
val,CYST_PA62.nii.gz,2,foreground,contrast,-0.15,2.346977524977055e-15,0.0,0.0
val,CYST_PA62.nii.gz,2,foreground,contrast,0.15,0.0011618338758125901,0.003030997235327959,0.0007405144278891385
val,CYST_PA62.nii.gz,2,foreground,contrast,0.3,0.004789514467120171,0.01387406513094902,0.0028572732117027044
val,CYST_PA62.nii.gz,3,context_fill,gamma,-0.3,0.04210442304611206,0.012255133129656315,0.001959381625056267
val,CYST_PA62.nii.gz,3,context_fill,gamma,-0.15,0.009231391362845898,0.0031142751686275005,0.0004722188168670982
val,CYST_PA62.nii.gz,3,context_fill,gamma,0.15,0.007447496987879276,0.0022905771620571613,0.00033686551614664495
val,CYST_PA62.nii.gz,3,context_fill,gamma,0.3,0.027412815019488335,0.007252085488289595,0.0010808894876390696
val,CYST_PA62.nii.gz,3,context_fill,contrast,-0.3,6.019357477466802e-15,0.0,0.0
val,CYST_PA62.nii.gz,3,context_fill,contrast,-0.15,4.1945397655717646e-15,0.0,0.0
val,CYST_PA62.nii.gz,3,context_fill,contrast,0.15,0.0026390375569462776,0.0005810812581330538,8.282640192192048e-05
val,CYST_PA62.nii.gz,3,context_fill,contrast,0.3,0.010383824817836285,0.0021945370826870203,0.00031665273127146065
val,HEM_PA29.nii.gz,0,context,gamma,-0.3,0.021506788209080696,0.01446299534291029,0.0022454429417848587
val,HEM_PA29.nii.gz,0,context,gamma,-0.15,0.005042508244514465,0.004092185292392969,0.0006024032481946051
val,HEM_PA29.nii.gz,0,context,gamma,0.15,0.004413051996380091,0.0037469665985554457,0.0005812952294945717
val,HEM_PA29.nii.gz,0,context,gamma,0.3,0.0164102241396904,0.01317089144140482,0.00225297873839736
val,HEM_PA29.nii.gz,0,context,contrast,-0.3,7.560566959280944e-15,8.912676889849536e-07,2.0076882378816663e-07
val,HEM_PA29.nii.gz,0,context,contrast,-0.15,5.340311492443763e-15,8.912676889849536e-07,2.0076882378816663e-07
val,HEM_PA29.nii.gz,0,context,contrast,0.15,0.0027360848616808653,0.0029666638001799583,0.0004436621384229511
val,HEM_PA29.nii.gz,0,context,contrast,0.3,0.00815307255834341,0.011034508235752583,0.0018018120899796486
val,HEM_PA29.nii.gz,1,context,gamma,-0.3,0.058953579515218735,0.011755397543311119,0.0019532751757651567
val,HEM_PA29.nii.gz,1,context,gamma,-0.15,0.012863611802458763,0.0028061694465577602,0.0005239829188212752
val,HEM_PA29.nii.gz,1,context,gamma,0.15,0.010053295642137527,0.0020454786717891693,0.0003970456891693175
val,HEM_PA29.nii.gz,1,context,gamma,0.3,0.036188382655382156,0.006881451699882746,0.0013967432314530015
val,HEM_PA29.nii.gz,1,context,contrast,-0.3,2.9190523967177057e-14,5.287714657242759e-07,1.7345730896067835e-07
val,HEM_PA29.nii.gz,1,context,contrast,-0.15,2.144338953093388e-14,5.287714657242759e-07,1.7345730896067835e-07
val,HEM_PA29.nii.gz,1,context,contrast,0.15,0.004173253197222948,0.000543460191693157,9.933237743098289e-05
val,HEM_PA29.nii.gz,1,context,contrast,0.3,0.016224414110183716,0.0021832238417118788,0.00040342137799598277
val,HEM_PA29.nii.gz,2,foreground,gamma,-0.3,0.05321912094950676,0.18469682335853577,0.12233957648277283
val,HEM_PA29.nii.gz,2,foreground,gamma,-0.15,0.012187655083835125,0.02233053743839264,0.01561403926461935
val,HEM_PA29.nii.gz,2,foreground,gamma,0.15,0.009858322329819202,0.014200286939740181,0.008641841821372509
val,HEM_PA29.nii.gz,2,foreground,gamma,0.3,0.03503748029470444,0.0465640090405941,0.026853645220398903
val,HEM_PA29.nii.gz,2,foreground,contrast,-0.3,2.3824859931589025e-14,1.5666762465116335e-06,3.1920004062158114e-07
val,HEM_PA29.nii.gz,2,foreground,contrast,-0.15,1.898739208938162e-14,1.5666762465116335e-06,3.1920004062158114e-07
val,HEM_PA29.nii.gz,2,foreground,contrast,0.15,0.0024326785933226347,0.002827600110322237,0.0014815340982750058
val,HEM_PA29.nii.gz,2,foreground,contrast,0.3,0.009319444186985493,0.0113474540412426,0.006094771437346935
val,HEM_PA29.nii.gz,3,foreground,gamma,-0.3,0.037755828350782394,0.4584255814552307,0.27228638529777527
val,HEM_PA29.nii.gz,3,foreground,gamma,-0.15,0.007988433353602886,0.028053004294633865,0.01284068264067173
val,HEM_PA29.nii.gz,3,foreground,gamma,0.15,0.00575691182166338,0.014604093506932259,0.0037465428467839956
val,HEM_PA29.nii.gz,3,foreground,gamma,0.3,0.019684331491589546,0.04126277565956116,0.009892050176858902
val,HEM_PA29.nii.gz,3,foreground,contrast,-0.3,1.5275686938249697e-14,1.3702469914278481e-06,3.564976225334249e-07
val,HEM_PA29.nii.gz,3,foreground,contrast,-0.15,1.1327927257245157e-14,1.3702469914278481e-06,3.564976225334249e-07
val,HEM_PA29.nii.gz,3,foreground,contrast,0.15,0.0015099926386028528,0.0037260178942233324,0.0009754677303135395
val,HEM_PA29.nii.gz,3,foreground,contrast,0.3,0.006162078585475683,0.012904730625450611,0.0031500174663960934
val,HEP_PA28.nii.gz,0,context,gamma,-0.3,0.030054999515414238,0.02734709344804287,0.005202386993914843
val,HEP_PA28.nii.gz,0,context,gamma,-0.15,0.006689873524010181,0.0060957008972764015,0.001067513250745833
val,HEP_PA28.nii.gz,0,context,gamma,0.15,0.005294397007673979,0.004062504041939974,0.0007568924338556826
val,HEP_PA28.nii.gz,0,context,gamma,0.3,0.01883060485124588,0.0133926160633564,0.0027031973004341125
val,HEP_PA28.nii.gz,0,context,contrast,-0.3,4.107409128529388e-14,1.4811694200034253e-06,3.3843872415673104e-07
val,HEP_PA28.nii.gz,0,context,contrast,-0.15,3.916215327015842e-15,0.0,0.0
val,HEP_PA28.nii.gz,0,context,contrast,0.15,0.0018814661307260394,0.003507267450913787,0.0006951558170840144
val,HEP_PA28.nii.gz,0,context,contrast,0.3,0.0067347693257033825,0.011559753678739071,0.0024301926605403423
val,HEP_PA28.nii.gz,1,context,gamma,-0.3,0.06504566967487335,0.0317135825753212,0.012014435604214668
val,HEP_PA28.nii.gz,1,context,gamma,-0.15,0.014734674245119095,0.008741778321564198,0.003323776414617896
val,HEP_PA28.nii.gz,1,context,gamma,0.15,0.01174491923302412,0.005378636531531811,0.0012664486421272159
val,HEP_PA28.nii.gz,1,context,gamma,0.3,0.04164498671889305,0.016619516536593437,0.0037293422501534224
val,HEP_PA28.nii.gz,1,context,contrast,-0.3,1.6069319540377297e-13,7.497491196772899e-07,2.0261470012883365e-07
val,HEP_PA28.nii.gz,1,context,contrast,-0.15,6.806131653820484e-15,0.0,0.0
val,HEP_PA28.nii.gz,1,context,contrast,0.15,0.0029488212894648314,0.0012168510584160686,0.0003261053643655032
val,HEP_PA28.nii.gz,1,context,contrast,0.3,0.01272574532777071,0.005613343790173531,0.0015574706485494971
val,HEP_PA28.nii.gz,2,foreground,gamma,-0.3,0.039992425590753555,0.44048959016799927,0.1838458925485611
val,HEP_PA28.nii.gz,2,foreground,gamma,-0.15,0.009169325232505798,0.32514065504074097,0.17178402841091156
val,HEP_PA28.nii.gz,2,foreground,gamma,0.15,0.007652812171727419,0.015458634123206139,0.010718799196183681
val,HEP_PA28.nii.gz,2,foreground,gamma,0.3,0.027805956080555916,0.04907330125570297,0.03336570784449577
val,HEP_PA28.nii.gz,2,foreground,contrast,-0.3,9.831770272049345e-14,2.548345719333156e-06,1.1441796914368751e-06
val,HEP_PA28.nii.gz,2,foreground,contrast,-0.15,4.123285659982838e-15,0.0,0.0
val,HEP_PA28.nii.gz,2,foreground,contrast,0.15,0.0018340679816901684,0.0049225646071136,0.0034711805637925863
val,HEP_PA28.nii.gz,2,foreground,contrast,0.3,0.007377903442829847,0.011736559681594372,0.006491302978247404
val,HEP_PA28.nii.gz,3,foreground,gamma,-0.3,0.030350392684340477,0.22144687175750732,0.12927210330963135
val,HEP_PA28.nii.gz,3,foreground,gamma,-0.15,0.006735440343618393,0.010740703903138638,0.005857723765075207
val,HEP_PA28.nii.gz,3,foreground,gamma,0.15,0.005368259269744158,0.007143113296478987,0.0032900560181587934
val,HEP_PA28.nii.gz,3,foreground,gamma,0.3,0.019210059195756912,0.022312719374895096,0.009812100790441036
val,HEP_PA28.nii.gz,3,foreground,contrast,-0.3,5.302779293144336e-14,1.0336940476918244e-06,2.3485219458052597e-07
val,HEP_PA28.nii.gz,3,foreground,contrast,-0.15,3.824931856839667e-15,0.0,0.0
val,HEP_PA28.nii.gz,3,foreground,contrast,0.15,0.0014968779869377613,0.0035292792599648237,0.0010517400223761797
val,HEP_PA28.nii.gz,3,foreground,contrast,0.3,0.005226993467658758,0.013718829490244389,0.004074086435139179
val,HEM_PA107.nii.gz,0,context,gamma,-0.3,0.016987431794404984,0.016992680728435516,0.002157018519937992
val,HEM_PA107.nii.gz,0,context,gamma,-0.15,0.003945342265069485,0.004253664519637823,0.0005493512726388872
val,HEM_PA107.nii.gz,0,context,gamma,0.15,0.0035378660541027784,0.0038114991039037704,0.000628738256637007
val,HEM_PA107.nii.gz,0,context,gamma,0.3,0.013472367078065872,0.011478018015623093,0.0020323253702372313
val,HEM_PA107.nii.gz,0,context,contrast,-0.3,1.056229587028789e-14,0.0,0.0
val,HEM_PA107.nii.gz,0,context,contrast,-0.15,1.4919728118429655e-14,1.3939643395133317e-06,2.564203498423012e-07
val,HEM_PA107.nii.gz,0,context,contrast,0.15,0.0024635561276227236,0.004399857483804226,0.0007366330246441066
val,HEM_PA107.nii.gz,0,context,contrast,0.3,0.007184457965195179,0.010218420997262001,0.0018197818426415324
val,HEM_PA107.nii.gz,1,context,gamma,-0.3,0.03938228264451027,0.04306429624557495,0.023590579628944397
val,HEM_PA107.nii.gz,1,context,gamma,-0.15,0.009067906998097897,0.009854648262262344,0.005318529438227415
val,HEM_PA107.nii.gz,1,context,gamma,0.15,0.007589623332023621,0.0064050317741930485,0.002279293490573764
val,HEM_PA107.nii.gz,1,context,gamma,0.3,0.027598446235060692,0.019877292215824127,0.0055042412132024765
val,HEM_PA107.nii.gz,1,context,contrast,-0.3,6.541138666821397e-15,0.0,0.0
val,HEM_PA107.nii.gz,1,context,contrast,-0.15,3.122483622033413e-14,1.0969246204695082e-06,2.753703540747665e-07
val,HEM_PA107.nii.gz,1,context,contrast,0.15,0.0022778387647122145,0.002095342380926013,0.0009926046477630734
val,HEM_PA107.nii.gz,1,context,contrast,0.3,0.007964713498950005,0.007231090217828751,0.002713301684707403
val,HEM_PA107.nii.gz,2,foreground,gamma,-0.3,0.037021905183792114,0.03874192386865616,0.0092767970636487
val,HEM_PA107.nii.gz,2,foreground,gamma,-0.15,0.008651780895888805,0.009188945405185223,0.002065843204036355
val,HEM_PA107.nii.gz,2,foreground,gamma,0.15,0.007369640748947859,0.007520527113229036,0.0017065898282453418
val,HEM_PA107.nii.gz,2,foreground,gamma,0.3,0.026929501444101334,0.02533848211169243,0.005744450259953737
val,HEM_PA107.nii.gz,2,foreground,contrast,-0.3,6.113839344051809e-15,0.0,0.0
val,HEM_PA107.nii.gz,2,foreground,contrast,-0.15,2.999922020323863e-14,1.1828153674287023e-06,3.349961730236828e-07
val,HEM_PA107.nii.gz,2,foreground,contrast,0.15,0.0019167789723724127,0.0023731437977403402,0.0005297538009472191
val,HEM_PA107.nii.gz,2,foreground,contrast,0.3,0.007040787488222122,0.00837397575378418,0.0018094314727932215
val,HEM_PA107.nii.gz,3,context_fill,gamma,-0.3,0.025294573977589607,0.009169986471533775,0.001485296874307096
val,HEM_PA107.nii.gz,3,context_fill,gamma,-0.15,0.005409019533544779,0.0023738674353808165,0.00040659678052179515
val,HEM_PA107.nii.gz,3,context_fill,gamma,0.15,0.00403668312355876,0.002238529734313488,0.00041261687874794006
val,HEM_PA107.nii.gz,3,context_fill,gamma,0.3,0.01407968532294035,0.0070007978938519955,0.0013907869579270482
val,HEM_PA107.nii.gz,3,context_fill,contrast,-0.3,6.066064144727825e-15,0.0,0.0
val,HEM_PA107.nii.gz,3,context_fill,contrast,-0.15,1.9574853484015733e-14,9.215613658852817e-07,2.011871202967086e-07
val,HEM_PA107.nii.gz,3,context_fill,contrast,0.15,0.0012329203309491277,0.0006478454452008009,0.00010062874207505956
val,HEM_PA107.nii.gz,3,context_fill,contrast,0.3,0.004912516567856073,0.0024029628839343786,0.000344481086358428
