candidate_state,case,scope,method,patch_count,pseudo_accuracy,reliability_mean,auroc,auprc,spearman,aggregation
decoder_stage_1_low_to_high,CYST_PA56.nii.gz,background,pairwise_joint_product,4,0.9961186728030089,0.29777904274244776,0.9503418460963933,0.9989949850272001,0.10899859741086669,case_patch_macro
decoder_stage_1_low_to_high,CYST_PA56.nii.gz,foreground,pairwise_joint_product,4,0.9370538657069313,0.09249534362069127,0.8182448725241179,0.9635980249791852,0.17633395075688232,case_patch_macro
decoder_stage_1_low_to_high,CYST_PA56.nii.gz,overall,pairwise_joint_product,4,0.9958017490528248,0.2947833938055258,0.952269818918898,0.9990290226401174,0.11476192082967625,case_patch_macro
decoder_stage_1_low_to_high,CYST_PA56.nii.gz,background,pairwise_world_stability,4,0.9961186728030089,0.5037380420962787,0.9403432864863562,0.998883831438548,0.10739862022237219,case_patch_macro
decoder_stage_1_low_to_high,CYST_PA56.nii.gz,foreground,pairwise_world_stability,4,0.9370538657069313,0.20619847427380925,0.7923363687654876,0.9609707345471143,0.15939676006116685,case_patch_macro
decoder_stage_1_low_to_high,CYST_PA56.nii.gz,overall,pairwise_world_stability,4,0.9958017490528248,0.49999993368214324,0.9436451791173409,0.9989290750896094,0.11348380874143538,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,background,blur_joint_product,4,0.9961186728030089,0.29647493570001177,0.9681432864772305,0.9994471286123724,0.1139415123434181,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,foreground,blur_joint_product,4,0.9370538657069313,0.05406032405181166,0.7907657272470853,0.9576994251791016,0.14721441677740768,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,overall,blur_joint_product,4,0.9958017490528248,0.2928024471259742,0.9677417399829772,0.9994498700507345,0.11922046485393878,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,background,blur_world_stability,4,0.9961186728030089,0.5050424535691072,0.9612467988860862,0.9993408231361081,0.11343203959729216,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,foreground,blur_world_stability,4,0.9370538657069313,0.13495884493523588,0.7166557004578009,0.944933738717955,0.08716734139462494,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,overall,blur_world_stability,4,0.9958017490528248,0.49999992935983495,0.9611963446234739,0.9993461627978989,0.11879495028465735,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,background,confidence_rank,4,0.9961186728030089,0.5047066052672413,0.9300349919458197,0.9985666314991745,0.1049729113743784,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,foreground,confidence_rank,4,0.9370538657069313,0.1617446044457137,0.8199247650678444,0.9614759608265708,0.1738745888604598,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,overall,confidence_rank,4,0.9958017490528248,0.5000000674100217,0.9340980531044888,0.9986207447788711,0.11126448562028879,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,background,gamma_joint_product,4,0.9961186728030089,0.29272128982234225,0.9277351446536605,0.9986168217628091,0.10379443354822797,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,foreground,gamma_joint_product,4,0.9370538657069313,0.12072761733974828,0.8702876448400877,0.9782613796880043,0.23767296390261036,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,overall,gamma_joint_product,4,0.9958017490528248,0.29029963482269455,0.9322668917894864,0.9986712897377338,0.11014362234439724,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,background,gamma_world_stability,4,0.9961186728030089,0.500817781347389,0.8699539535795145,0.998044134142186,0.09362898679813847,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,foreground,gamma_world_stability,4,0.9370538657069313,0.37319040379143636,0.8720573253065877,0.9813656924858708,0.2589099556295309,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,overall,gamma_world_stability,4,0.9958017490528248,0.49999992755900596,0.8819215571264557,0.9981359081360168,0.10178132728516671,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,background,pairwise_joint_product,4,0.9961186728030089,0.29906181974421725,0.9693946588530437,0.9994692443425333,0.1140193190471586,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,foreground,pairwise_joint_product,4,0.9370538657069313,0.05073682392981921,0.8036660407772755,0.9600352292353685,0.16223888590473293,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,overall,pairwise_joint_product,4,0.9958017490528248,0.2952555271189633,0.9689545746758491,0.9994711645614057,0.11927263410848721,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,background,pairwise_world_stability,4,0.9961186728030089,0.5054707256074809,0.9681465888537653,0.9994066992357801,0.11451269931330921,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,foreground,pairwise_world_stability,4,0.9370538657069313,0.11281109876504285,0.7514766361555041,0.951675152104451,0.12547546268768398,case_patch_macro
final_decoder_feature,CYST_PA56.nii.gz,overall,pairwise_world_stability,4,0.9958017490528248,0.49999992590012765,0.9676172294071642,0.9994123939371148,0.11976291344679613,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,background,blur_joint_product,4,0.9961186728030089,0.29647493570001177,0.9681432864772305,0.9994471286123724,0.1139415123434181,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,foreground,blur_joint_product,4,0.9370538657069313,0.05406032405181166,0.7907657272470853,0.9576994251791016,0.14721441677740768,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,overall,blur_joint_product,4,0.9958017490528248,0.2928024471259742,0.9677417399829772,0.9994498700507345,0.11922046485393878,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,background,blur_world_stability,4,0.9961186728030089,0.5050424535691072,0.9612467988860862,0.9993408231361081,0.11343203959729216,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,foreground,blur_world_stability,4,0.9370538657069313,0.13495884493523588,0.7166557004578009,0.944933738717955,0.08716734139462494,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,overall,blur_world_stability,4,0.9958017490528248,0.49999992935983495,0.9611963446234739,0.9993461627978989,0.11879495028465735,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,background,confidence_rank,4,0.9961186728030089,0.5047066052672413,0.9300349919458197,0.9985666314991745,0.1049729113743784,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,foreground,confidence_rank,4,0.9370538657069313,0.1617446044457137,0.8199247650678444,0.9614759608265708,0.1738745888604598,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,overall,confidence_rank,4,0.9958017490528248,0.5000000674100217,0.9340980531044888,0.9986207447788711,0.11126448562028879,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,background,gamma_joint_product,4,0.9961186728030089,0.29272128982234225,0.9277351446536605,0.9986168217628091,0.10379443354822797,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,foreground,gamma_joint_product,4,0.9370538657069313,0.12072761733974828,0.8702876448400877,0.9782613796880043,0.23767296390261036,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,overall,gamma_joint_product,4,0.9958017490528248,0.29029963482269455,0.9322668917894864,0.9986712897377338,0.11014362234439724,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,background,gamma_world_stability,4,0.9961186728030089,0.500817781347389,0.8699539535795145,0.998044134142186,0.09362898679813847,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,foreground,gamma_world_stability,4,0.9370538657069313,0.37319040379143636,0.8720573253065877,0.9813656924858708,0.2589099556295309,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,overall,gamma_world_stability,4,0.9958017490528248,0.49999992755900596,0.8819215571264557,0.9981359081360168,0.10178132728516671,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,background,pairwise_joint_product,4,0.9961186728030089,0.29906181974421725,0.9693946588530437,0.9994692443425333,0.1140193190471586,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,foreground,pairwise_joint_product,4,0.9370538657069313,0.05073682392981921,0.8036660407772755,0.9600352292353685,0.16223888590473293,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,overall,pairwise_joint_product,4,0.9958017490528248,0.2952555271189633,0.9689545746758491,0.9994711645614057,0.11927263410848721,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,background,pairwise_world_stability,4,0.9961186728030089,0.5054707256074809,0.9681465888537653,0.9994066992357801,0.11451269931330921,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,foreground,pairwise_world_stability,4,0.9370538657069313,0.11281109876504285,0.7514766361555041,0.951675152104451,0.12547546268768398,case_patch_macro
final_decoder_stage_input,CYST_PA56.nii.gz,overall,pairwise_world_stability,4,0.9958017490528248,0.49999992590012765,0.9676172294071642,0.9994123939371148,0.11976291344679613,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,background,blur_joint_product,4,0.9961186728030089,0.29485544608399955,0.9671636115248271,0.9994026906313822,0.1099966152094342,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,foreground,blur_joint_product,4,0.9370538657069313,0.05163798979692951,0.777911051826447,0.9513358698031361,0.13085214230106268,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,overall,blur_joint_product,4,0.9958017490528248,0.29125356828135607,0.9667865976335709,0.9994091889877987,0.11501287383218996,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,background,blur_world_stability,4,0.9961186728030089,0.5049656273717393,0.961195253960601,0.9992813854499658,0.10848871681014004,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,foreground,blur_world_stability,4,0.9370538657069313,0.1264582005221112,0.6899431683021094,0.9260199804653862,0.05297539821905406,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,overall,blur_world_stability,4,0.9958017490528248,0.4999999313495357,0.9606815802380746,0.9992917721449699,0.11345860430430739,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,background,confidence_rank,4,0.9961186728030089,0.5047066052672413,0.9300349919458197,0.9985666314991745,0.1049729113743784,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,foreground,confidence_rank,4,0.9370538657069313,0.1617446044457137,0.8199247650678444,0.9614759608265708,0.1738745888604598,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,overall,confidence_rank,4,0.9958017490528248,0.5000000674100217,0.9340980531044888,0.9986207447788711,0.11126448562028879,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,background,gamma_joint_product,4,0.9961186728030089,0.2944463072145345,0.9280966607549663,0.9986326453200266,0.1040732003797686,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,foreground,gamma_joint_product,4,0.9370538657069313,0.12006103661085267,0.8695696521449174,0.9779608047289089,0.23655658160679569,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,overall,gamma_joint_product,4,0.9958017490528248,0.2919747151243542,0.9326200707596813,0.9986854095158466,0.11043269673992658,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,background,gamma_world_stability,4,0.9961186728030089,0.5008748525828608,0.8703474057787149,0.9980374655167166,0.0936297050067706,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,foreground,gamma_world_stability,4,0.9370538657069313,0.36927815968579397,0.8716349703067262,0.9810845605808322,0.25738617296174765,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,overall,gamma_world_stability,4,0.9958017490528248,0.49999993165245427,0.8823645079920478,0.9981314259400068,0.10177606832001714,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,background,pairwise_joint_product,4,0.9961186728030089,0.29747246338555183,0.9684317754325367,0.9994306400282615,0.11036814459577203,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,foreground,pairwise_joint_product,4,0.9370538657069313,0.04802978412213591,0.7948723242046606,0.955851406906531,0.150715606038913,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,overall,pairwise_joint_product,4,0.9958017490528248,0.2937256645062884,0.9680725060949915,0.999435681378215,0.1153850163315356,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,background,pairwise_world_stability,4,0.9961186728030089,0.5054119971997932,0.9675218123332997,0.9993639131067655,0.11022631604442006,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,foreground,pairwise_world_stability,4,0.9370538657069313,0.10494726129231696,0.7309114759032528,0.9357279226309921,0.09842079363461144,case_patch_macro
full_voxtell_reference,CYST_PA56.nii.gz,overall,pairwise_world_stability,4,0.9958017490528248,0.49999993156995126,0.9669320992219594,0.9993733071153824,0.11518445627919105,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,background,blur_joint_product,4,0.9961186728030089,0.29615028342628424,0.9641084760091604,0.9993377279881466,0.1127511978701272,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,foreground,blur_joint_product,4,0.9370538657069313,0.07972459948823447,0.7925079894517574,0.9585909693312024,0.1499220475719063,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,overall,blur_joint_product,4,0.9958017490528248,0.29294307462973485,0.9641352404548441,0.9993495206076339,0.11812534207501979,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,background,blur_world_stability,4,0.9961186728030089,0.5044134341585271,0.9552710060454666,0.9992071055328606,0.11166767519276892,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,foreground,blur_world_stability,4,0.9370538657069313,0.17053053746975902,0.7301569879007342,0.9503960795128407,0.10202315722075579,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,overall,blur_world_stability,4,0.9958017490528248,0.4999999246042556,0.955918109995963,0.9992228767864004,0.11720009249585352,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,background,confidence_rank,4,0.9961186728030089,0.5047066052672413,0.9300349919458197,0.9985666314991745,0.1049729113743784,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,foreground,confidence_rank,4,0.9370538657069313,0.1617446044457137,0.8199247650678444,0.9614759608265708,0.1738745888604598,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,overall,confidence_rank,4,0.9958017490528248,0.5000000674100217,0.9340980531044888,0.9986207447788711,0.11126448562028879,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,background,gamma_joint_product,4,0.9961186728030089,0.2927432082990357,0.9253176182907342,0.9985687921763045,0.10315941265768556,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,foreground,gamma_joint_product,4,0.9370538657069313,0.11982678150181468,0.8710711520738538,0.9787170386032317,0.2391826109151438,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,overall,gamma_joint_product,4,0.9958017490528248,0.2903075945855769,0.9301175778120833,0.9986252035119022,0.10955608415729375,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,background,gamma_world_stability,4,0.9961186728030089,0.5007566151534812,0.8658443246542086,0.9979784116088429,0.09258821305970137,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,foreground,gamma_world_stability,4,0.9370538657069313,0.3769400033086206,0.8712411727273501,0.9817346051317465,0.2596854877113666,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,overall,gamma_world_stability,4,0.9958017490528248,0.4999999292440849,0.8783013717496472,0.998074482702522,0.10084249749048661,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,background,pairwise_joint_product,4,0.9961186728030089,0.29881380885954295,0.9658860245386823,0.9993686454355094,0.11298868790440264,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,foreground,pairwise_joint_product,4,0.9370538657069313,0.07431550419573785,0.8056588838411329,0.9611202552767177,0.16537396716997246,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,overall,pairwise_joint_product,4,0.9958017490528248,0.29543107764533943,0.9658293828839533,0.9993788664931204,0.11832824578744194,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,background,pairwise_world_stability,4,0.9961186728030089,0.5049004508187476,0.9632363115900132,0.999286273692278,0.11305802661941287,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,foreground,pairwise_world_stability,4,0.9370538657069313,0.14582337911678078,0.7625715622373707,0.9569893609869403,0.13838824633956587,case_patch_macro
penultimate_decoder_stage_output,CYST_PA56.nii.gz,overall,pairwise_world_stability,4,0.9958017490528248,0.49999992919302905,0.9633121033698546,0.99930226985035,0.11845252064850176,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,background,blur_joint_product,4,0.9957154919802851,0.3061952702757756,0.9835293314977859,0.999865169566021,0.17133944240145793,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,foreground,blur_joint_product,4,0.9353973738921119,0.08041350227474786,0.8870790151072724,0.9903518343726319,0.329143643467328,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,overall,blur_joint_product,4,0.9944979702984845,0.30108223165790104,0.9820370019121927,0.9998410188151807,0.1867316083475891,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,background,blur_world_stability,4,0.9957154919802851,0.5055854472740724,0.9500939351663591,0.9994110948426614,0.1580620364889575,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,foreground,blur_world_stability,4,0.9353973738921119,0.2452953737273492,0.8681023234456179,0.9887731991356814,0.31769000278819703,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,overall,blur_world_stability,4,0.9944979702984845,0.4999999372889529,0.9553363733452617,0.9993945369587123,0.17417431955176155,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,background,confidence_rank,4,0.9957154919802851,0.5080415629495738,0.9858320627543968,0.9998694967798744,0.18432272350848067,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,foreground,confidence_rank,4,0.9353973738921119,0.12371906012526211,0.8869031309451856,0.989662493227954,0.33071958059568324,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,overall,confidence_rank,4,0.9944979702984845,0.5000000727323176,0.9835873774681065,0.9998463155929008,0.19965467534375253,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,background,gamma_joint_product,4,0.9957154919802851,0.3035100598062152,0.9806667649470286,0.999853293593058,0.17334922799281285,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,foreground,gamma_joint_product,4,0.9353973738921119,0.08942583064875692,0.8984627353402482,0.9916054635829371,0.3396435604317971,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,overall,gamma_joint_product,4,0.9944979702984845,0.2986349079315819,0.9797929277634059,0.9998302542798125,0.18886100724080707,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,background,gamma_world_stability,4,0.9957154919802851,0.5032568270157765,0.9350061966136349,0.9991877938975288,0.15669984251976005,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,foreground,gamma_world_stability,4,0.9353973738921119,0.3657764767704758,0.8887142007217954,0.9909398616991348,0.353471131322405,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,overall,gamma_world_stability,4,0.9944979702984845,0.499999934934328,0.9444119957945176,0.9991833704388632,0.17375145662615082,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,background,pairwise_joint_product,4,0.9957154919802851,0.30958104616196863,0.985973437344085,0.999890284606058,0.17160664725985533,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,foreground,pairwise_joint_product,4,0.9353973738921119,0.07900092416300984,0.8889458226131689,0.9904569877377858,0.3306461000796022,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,overall,pairwise_joint_product,4,0.9944979702984845,0.30433751165663014,0.9839532740010549,0.9998661877164076,0.18694507582326939,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,background,pairwise_world_stability,4,0.9957154919802851,0.5064329752653175,0.9732848051801875,0.9996889586211996,0.16606029902001443,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,foreground,pairwise_world_stability,4,0.9353973738921119,0.20602160833093644,0.8787048262116871,0.9898972921077657,0.3255673986074788,case_patch_macro
decoder_stage_1_low_to_high,HCC_10136895_20170421.nii.gz,overall,pairwise_world_stability,4,0.9944979702984845,0.4999999342882857,0.9729813572261558,0.9996676792969436,0.181607612022454,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,background,blur_joint_product,4,0.9957154919802851,0.3068546056660971,0.9856439891630978,0.9998836889357428,0.16086361313915135,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,foreground,blur_joint_product,4,0.9353973738921119,0.050841055477952764,0.8570650150490601,0.987920633062051,0.30277617197956747,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,overall,blur_joint_product,4,0.9944979702984845,0.3011879501221499,0.9830207615053279,0.9998543692313617,0.17601142635083752,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,background,blur_world_stability,4,0.9957154919802851,0.507761436668276,0.9647234477623868,0.9995873821934548,0.1518738718377194,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,foreground,blur_world_stability,4,0.9353973738921119,0.13595630051595511,0.780063202434344,0.9805628404644297,0.23715697496193577,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,overall,blur_world_stability,4,0.9944979702984845,0.49999993127575715,0.9637064399251747,0.9995492119848532,0.1669797888937135,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,background,confidence_rank,4,0.9957154919802851,0.5080415629495738,0.9858320627543968,0.9998694967798744,0.18432272350848067,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,foreground,confidence_rank,4,0.9353973738921119,0.12371906012526211,0.8869031309451856,0.989662493227954,0.33071958059568324,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,overall,confidence_rank,4,0.9944979702984845,0.5000000727323176,0.9835873774681065,0.9998463155929008,0.19965467534375253,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,background,gamma_joint_product,4,0.9957154919802851,0.3048214720591468,0.9828603934949881,0.9998710947791218,0.1683411281556544,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,foreground,gamma_joint_product,4,0.9353973738921119,0.0826426155340775,0.8924359483522072,0.9909970830708749,0.33428471841969437,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,overall,gamma_joint_product,4,0.9944979702984845,0.29979006211878695,0.9813913334032114,0.9998476800425748,0.18377071535765066,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,background,gamma_world_stability,4,0.9957154919802851,0.5044770391846202,0.9514398965608932,0.9993916958760072,0.15676403241275028,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,foreground,gamma_world_stability,4,0.9353973738921119,0.3049439141759513,0.8792993750598299,0.9900497988876973,0.33534364128835387,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,overall,gamma_world_stability,4,0.9944979702984845,0.49999992856389863,0.9566187979185768,0.9993799341739256,0.1732189560814163,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,background,pairwise_joint_product,4,0.9957154919802851,0.3102910537706035,0.9880693099114398,0.999914136768418,0.16089820553157133,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,foreground,pairwise_joint_product,4,0.9353973738921119,0.0478354897254876,0.8631298190962468,0.9885902486284857,0.30802306044245525,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,overall,pairwise_joint_product,4,0.9944979702984845,0.30447393897236197,0.9852005391322256,0.9998857266547085,0.17603842909978495,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,background,pairwise_world_stability,4,0.9957154919802851,0.5082814830988969,0.9812244325444388,0.9998179691739356,0.1578854608371506,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,foreground,pairwise_world_stability,4,0.9353973738921119,0.11038104062387412,0.7989759702813949,0.9829986453047995,0.2533498196464546,case_patch_macro
final_decoder_feature,HCC_10136895_20170421.nii.gz,overall,pairwise_world_stability,4,0.9944979702984845,0.4999999303064631,0.9777819272312299,0.9997807578911255,0.1727626708390898,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,background,blur_joint_product,4,0.9957154919802851,0.3068546056660971,0.9856439891630978,0.9998836889357428,0.16086361313915135,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,foreground,blur_joint_product,4,0.9353973738921119,0.050841055477952764,0.8570650150490601,0.987920633062051,0.30277617197956747,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,overall,blur_joint_product,4,0.9944979702984845,0.3011879501221499,0.9830207615053279,0.9998543692313617,0.17601142635083752,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,background,blur_world_stability,4,0.9957154919802851,0.507761436668276,0.9647234477623868,0.9995873821934548,0.1518738718377194,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,foreground,blur_world_stability,4,0.9353973738921119,0.13595630051595511,0.780063202434344,0.9805628404644297,0.23715697496193577,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,overall,blur_world_stability,4,0.9944979702984845,0.49999993127575715,0.9637064399251747,0.9995492119848532,0.1669797888937135,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,background,confidence_rank,4,0.9957154919802851,0.5080415629495738,0.9858320627543968,0.9998694967798744,0.18432272350848067,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,foreground,confidence_rank,4,0.9353973738921119,0.12371906012526211,0.8869031309451856,0.989662493227954,0.33071958059568324,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,overall,confidence_rank,4,0.9944979702984845,0.5000000727323176,0.9835873774681065,0.9998463155929008,0.19965467534375253,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,background,gamma_joint_product,4,0.9957154919802851,0.3048214720591468,0.9828603934949881,0.9998710947791218,0.1683411281556544,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,foreground,gamma_joint_product,4,0.9353973738921119,0.0826426155340775,0.8924359483522072,0.9909970830708749,0.33428471841969437,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,overall,gamma_joint_product,4,0.9944979702984845,0.29979006211878695,0.9813913334032114,0.9998476800425748,0.18377071535765066,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,background,gamma_world_stability,4,0.9957154919802851,0.5044770391846202,0.9514398965608932,0.9993916958760072,0.15676403241275028,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,foreground,gamma_world_stability,4,0.9353973738921119,0.3049439141759513,0.8792993750598299,0.9900497988876973,0.33534364128835387,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,overall,gamma_world_stability,4,0.9944979702984845,0.49999992856389863,0.9566187979185768,0.9993799341739256,0.1732189560814163,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,background,pairwise_joint_product,4,0.9957154919802851,0.3102910537706035,0.9880693099114398,0.999914136768418,0.16089820553157133,case_patch_macro
final_decoder_stage_input,HCC_10136895_20170421.nii.gz,foreground,pairwise_joint_product,4,0.9353973738921119,0.0478354897254876,0.8631298190962468,0.9885902486284857,0.30802306044245525,case_patch_macro
