case,prompt,action_family,strength,direction,variant_id,parameter_name,parameter_value,encoder_layer,encoder_relative_delta,encoder_relative_delta_std,encoder_nonzero_patch_fraction,patch_count,prediction_probability_mse,prediction_probability_mae,mask_consistency_dice,mask_consistency_iou,source_case_dice,action_case_dice,case_dice_change,source_case_miou,action_case_miou,case_miou_change,source_foreground_iou,action_foreground_iou,raw_support_voxels_before,raw_support_voxels_after,raw_support_identical,raw_outside_support_values_identical,preprocessed_shape_before,preprocessed_shape_after,preprocessed_shape_identical,padded_shape_identical,sliding_window_count_before,sliding_window_count_after,sliding_window_topology_identical,labels_reused_without_change
HEM_PA99.nii.gz,liver,gamma,mild,brighten,gamma:mild:brighten,gamma,0.9,encoder_layer_0,0.05103345182724297,0.0103733714524661,1.0,80,0.0007185551803559065,0.0035761964973062277,0.9800170348226883,0.9608170609519192,0.8084177476279971,0.8099858731675859,0.0015681255395887383,0.8226105605882521,0.8237937165333169,0.0011831559450647955,0.6784405743025589,0.6806523174003082,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,brighten,gamma:mild:brighten,gamma,0.9,encoder_layer_1,0.057145370589569214,0.01173226544074018,1.0,80,0.0007185551803559065,0.0035761964973062277,0.9800170348226883,0.9608170609519192,0.8084177476279971,0.8099858731675859,0.0015681255395887383,0.8226105605882521,0.8237937165333169,0.0011831559450647955,0.6784405743025589,0.6806523174003082,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,brighten,gamma:mild:brighten,gamma,0.9,encoder_layer_2,0.05169076146557927,0.011278357479479431,1.0,80,0.0007185551803559065,0.0035761964973062277,0.9800170348226883,0.9608170609519192,0.8084177476279971,0.8099858731675859,0.0015681255395887383,0.8226105605882521,0.8237937165333169,0.0011831559450647955,0.6784405743025589,0.6806523174003082,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,brighten,gamma:mild:brighten,gamma,0.9,encoder_layer_3,0.056890745926648376,0.013582719517574986,1.0,80,0.0007185551803559065,0.0035761964973062277,0.9800170348226883,0.9608170609519192,0.8084177476279971,0.8099858731675859,0.0015681255395887383,0.8226105605882521,0.8237937165333169,0.0011831559450647955,0.6784405743025589,0.6806523174003082,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,brighten,gamma:mild:brighten,gamma,0.9,encoder_layer_4,0.06192629267461598,0.015698426137464316,1.0,80,0.0007185551803559065,0.0035761964973062277,0.9800170348226883,0.9608170609519192,0.8084177476279971,0.8099858731675859,0.0015681255395887383,0.8226105605882521,0.8237937165333169,0.0011831559450647955,0.6784405743025589,0.6806523174003082,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,brighten,gamma:mild:brighten,gamma,0.9,encoder_layer_5,0.05661569354124367,0.01508012804161051,1.0,80,0.0007185551803559065,0.0035761964973062277,0.9800170348226883,0.9608170609519192,0.8084177476279971,0.8099858731675859,0.0015681255395887383,0.8226105605882521,0.8237937165333169,0.0011831559450647955,0.6784405743025589,0.6806523174003082,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,darken,gamma:mild:darken,gamma,1.1,encoder_layer_0,0.0472930405754596,0.00921780661361715,1.0,80,0.0006654596654698253,0.003334289649501443,0.9817050809224958,0.9640675432337854,0.8084177476279971,0.8076008922315612,-0.0008168553964359448,0.8226105605882521,0.8220425124737487,-0.0005680481145033944,0.6784405743025589,0.6772907552262245,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,darken,gamma:mild:darken,gamma,1.1,encoder_layer_1,0.05205626082606614,0.009955733684277141,1.0,80,0.0006654596654698253,0.003334289649501443,0.9817050809224958,0.9640675432337854,0.8084177476279971,0.8076008922315612,-0.0008168553964359448,0.8226105605882521,0.8220425124737487,-0.0005680481145033944,0.6784405743025589,0.6772907552262245,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,darken,gamma:mild:darken,gamma,1.1,encoder_layer_2,0.04707482806406915,0.009558978885874278,1.0,80,0.0006654596654698253,0.003334289649501443,0.9817050809224958,0.9640675432337854,0.8084177476279971,0.8076008922315612,-0.0008168553964359448,0.8226105605882521,0.8220425124737487,-0.0005680481145033944,0.6784405743025589,0.6772907552262245,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,darken,gamma:mild:darken,gamma,1.1,encoder_layer_3,0.05191044500097632,0.011645833679950167,1.0,80,0.0006654596654698253,0.003334289649501443,0.9817050809224958,0.9640675432337854,0.8084177476279971,0.8076008922315612,-0.0008168553964359448,0.8226105605882521,0.8220425124737487,-0.0005680481145033944,0.6784405743025589,0.6772907552262245,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,darken,gamma:mild:darken,gamma,1.1,encoder_layer_4,0.05624444619752467,0.013131415928523996,1.0,80,0.0006654596654698253,0.003334289649501443,0.9817050809224958,0.9640675432337854,0.8084177476279971,0.8076008922315612,-0.0008168553964359448,0.8226105605882521,0.8220425124737487,-0.0005680481145033944,0.6784405743025589,0.6772907552262245,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,mild,darken,gamma:mild:darken,gamma,1.1,encoder_layer_5,0.051328094117343424,0.012685586687140529,1.0,80,0.0006654596654698253,0.003334289649501443,0.9817050809224958,0.9640675432337854,0.8084177476279971,0.8076008922315612,-0.0008168553964359448,0.8226105605882521,0.8220425124737487,-0.0005680481145033944,0.6784405743025589,0.6772907552262245,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,brighten,gamma:moderate:brighten,gamma,0.7,encoder_layer_0,0.16026613675057888,0.030753222463808304,1.0,80,0.004924858920276165,0.01136078406125307,0.9372593055989993,0.8819266172236615,0.8084177476279971,0.8082537665784642,-0.00016398104953296855,0.8226105605882521,0.8224522293176356,-0.00015833127061648522,0.6784405743025589,0.6782096254317052,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,brighten,gamma:moderate:brighten,gamma,0.7,encoder_layer_1,0.175860708206892,0.032558930724845475,1.0,80,0.004924858920276165,0.01136078406125307,0.9372593055989993,0.8819266172236615,0.8084177476279971,0.8082537665784642,-0.00016398104953296855,0.8226105605882521,0.8224522293176356,-0.00015833127061648522,0.6784405743025589,0.6782096254317052,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,brighten,gamma:moderate:brighten,gamma,0.7,encoder_layer_2,0.1581902909092605,0.03105591065496103,1.0,80,0.004924858920276165,0.01136078406125307,0.9372593055989993,0.8819266172236615,0.8084177476279971,0.8082537665784642,-0.00016398104953296855,0.8226105605882521,0.8224522293176356,-0.00015833127061648522,0.6784405743025589,0.6782096254317052,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,brighten,gamma:moderate:brighten,gamma,0.7,encoder_layer_3,0.1716740531846881,0.03777865894113012,1.0,80,0.004924858920276165,0.01136078406125307,0.9372593055989993,0.8819266172236615,0.8084177476279971,0.8082537665784642,-0.00016398104953296855,0.8226105605882521,0.8224522293176356,-0.00015833127061648522,0.6784405743025589,0.6782096254317052,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,brighten,gamma:moderate:brighten,gamma,0.7,encoder_layer_4,0.18561802431941032,0.04691637355392447,1.0,80,0.004924858920276165,0.01136078406125307,0.9372593055989993,0.8819266172236615,0.8084177476279971,0.8082537665784642,-0.00016398104953296855,0.8226105605882521,0.8224522293176356,-0.00015833127061648522,0.6784405743025589,0.6782096254317052,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,brighten,gamma:moderate:brighten,gamma,0.7,encoder_layer_5,0.16817726250737905,0.04458405117004857,1.0,80,0.004924858920276165,0.01136078406125307,0.9372593055989993,0.8819266172236615,0.8084177476279971,0.8082537665784642,-0.00016398104953296855,0.8226105605882521,0.8224522293176356,-0.00015833127061648522,0.6784405743025589,0.6782096254317052,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_0,0.12898967158980668,0.023641225165849582,1.0,80,0.005815221928060055,0.011219947598874569,0.9353779898060146,0.8786010253870097,0.8084177476279971,0.8150889955514427,0.0066712479234455335,0.8226105605882521,0.8284672030986446,0.005856642510392529,0.6784405743025589,0.6878904765769949,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_1,0.13657600795850158,0.023129642174540617,1.0,80,0.005815221928060055,0.011219947598874569,0.9353779898060146,0.8786010253870097,0.8084177476279971,0.8150889955514427,0.0066712479234455335,0.8226105605882521,0.8284672030986446,0.005856642510392529,0.6784405743025589,0.6878904765769949,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_2,0.12259400757029652,0.021775880961567705,1.0,80,0.005815221928060055,0.011219947598874569,0.9353779898060146,0.8786010253870097,0.8084177476279971,0.8150889955514427,0.0066712479234455335,0.8226105605882521,0.8284672030986446,0.005856642510392529,0.6784405743025589,0.6878904765769949,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_3,0.13351477235555648,0.026433926336291165,1.0,80,0.005815221928060055,0.011219947598874569,0.9353779898060146,0.8786010253870097,0.8084177476279971,0.8150889955514427,0.0066712479234455335,0.8226105605882521,0.8284672030986446,0.005856642510392529,0.6784405743025589,0.6878904765769949,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_4,0.14383036950603129,0.030415056943003563,1.0,80,0.005815221928060055,0.011219947598874569,0.9353779898060146,0.8786010253870097,0.8084177476279971,0.8150889955514427,0.0066712479234455335,0.8226105605882521,0.8284672030986446,0.005856642510392529,0.6784405743025589,0.6878904765769949,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_5,0.1302456538192928,0.028871445567469983,1.0,80,0.005815221928060055,0.011219947598874569,0.9353779898060146,0.8786010253870097,0.8084177476279971,0.8150889955514427,0.0066712479234455335,0.8226105605882521,0.8284672030986446,0.005856642510392529,0.6784405743025589,0.6878904765769949,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_0,1.5443661163772048e-05,1.530044218860451e-06,0.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_1,0.00015595862623740686,1.1240298263186765e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_2,0.00025224466662621126,2.1555966815561515e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_3,0.0005313158038916299,7.233742935096118e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_4,0.0005630186900816625,8.256241473932692e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_5,0.0006124328894657083,6.786632799751117e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_0,1.7384611635407054e-05,2.446031408066266e-06,0.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_1,0.00016064527226262727,1.156718889324435e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_2,0.0002560460656241048,2.316930758416396e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_3,0.0005372506242565578,7.537272556396307e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_4,0.000568098978328635,8.18630956125669e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_5,0.0006160693046695087,6.470476589502127e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_0,1.5405227543396904e-05,1.2900750030544896e-06,0.0,80,3.794120573274995e-08,2.5260638722102158e-05,0.9998778272803538,0.9997556844094078,0.8084177476279971,0.8083865553582087,-3.119226978842704e-05,0.8226105605882521,0.8225858255248588,-2.473506339328857e-05,0.6784405743025589,0.6783966386022251,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_1,0.00015507753450947349,7.987948543536461e-06,1.0,80,3.794120573274995e-08,2.5260638722102158e-05,0.9998778272803538,0.9997556844094078,0.8084177476279971,0.8083865553582087,-3.119226978842704e-05,0.8226105605882521,0.8225858255248588,-2.473506339328857e-05,0.6784405743025589,0.6783966386022251,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_2,0.0002516066721000243,1.710751632216126e-05,1.0,80,3.794120573274995e-08,2.5260638722102158e-05,0.9998778272803538,0.9997556844094078,0.8084177476279971,0.8083865553582087,-3.119226978842704e-05,0.8226105605882521,0.8225858255248588,-2.473506339328857e-05,0.6784405743025589,0.6783966386022251,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_3,0.0005281642959744203,5.926034336521864e-05,1.0,80,3.794120573274995e-08,2.5260638722102158e-05,0.9998778272803538,0.9997556844094078,0.8084177476279971,0.8083865553582087,-3.119226978842704e-05,0.8226105605882521,0.8225858255248588,-2.473506339328857e-05,0.6784405743025589,0.6783966386022251,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_4,0.0005607252362096915,7.108864171983385e-05,1.0,80,3.794120573274995e-08,2.5260638722102158e-05,0.9998778272803538,0.9997556844094078,0.8084177476279971,0.8083865553582087,-3.119226978842704e-05,0.8226105605882521,0.8225858255248588,-2.473506339328857e-05,0.6784405743025589,0.6783966386022251,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_5,0.0006107855893787928,5.734061390621944e-05,1.0,80,3.794120573274995e-08,2.5260638722102158e-05,0.9998778272803538,0.9997556844094078,0.8084177476279971,0.8083865553582087,-3.119226978842704e-05,0.8226105605882521,0.8225858255248588,-2.473506339328857e-05,0.6784405743025589,0.6783966386022251,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_0,1.572830495888411e-05,1.7909023580897867e-06,0.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_1,0.00015651623471057974,1.169156978684368e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_2,0.000252385922067333,2.1915747395694666e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_3,0.0005303878886479651,7.368655383518877e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_4,0.0005628535865980667,8.125597471875579e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_5,0.0006126274973212275,6.508710383791756e-05,1.0,80,0.0,0.0,1.0,1.0,0.8084177476279971,0.8084177476279971,0.0,0.8226105605882521,0.8226105605882521,0.0,0.6784405743025589,0.6784405743025589,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_0,0.01565117475693114,0.0072794767537088445,1.0,80,5.6871176639106125e-06,0.00024490378564223647,0.9986964003485453,0.9973961950163598,0.8084177476279971,0.8081139604518904,-0.0003037871761066846,0.8226105605882521,0.8223676773892252,-0.0002428831990268776,0.6784405743025589,0.6780127744077605,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_1,0.01349886460811831,0.009125850742249026,1.0,80,5.6871176639106125e-06,0.00024490378564223647,0.9986964003485453,0.9973961950163598,0.8084177476279971,0.8081139604518904,-0.0003037871761066846,0.8226105605882521,0.8223676773892252,-0.0002428831990268776,0.6784405743025589,0.6780127744077605,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_2,0.008146908806520515,0.006715571310114641,1.0,80,5.6871176639106125e-06,0.00024490378564223647,0.9986964003485453,0.9973961950163598,0.8084177476279971,0.8081139604518904,-0.0003037871761066846,0.8226105605882521,0.8223676773892252,-0.0002428831990268776,0.6784405743025589,0.6780127744077605,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_3,0.005762055583181791,0.005019354177535209,1.0,80,5.6871176639106125e-06,0.00024490378564223647,0.9986964003485453,0.9973961950163598,0.8084177476279971,0.8081139604518904,-0.0003037871761066846,0.8226105605882521,0.8223676773892252,-0.0002428831990268776,0.6784405743025589,0.6780127744077605,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_4,0.005586334060353693,0.005100520913824119,1.0,80,5.6871176639106125e-06,0.00024490378564223647,0.9986964003485453,0.9973961950163598,0.8084177476279971,0.8081139604518904,-0.0003037871761066846,0.8226105605882521,0.8223676773892252,-0.0002428831990268776,0.6784405743025589,0.6780127744077605,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_5,0.004977617310942151,0.004596619001456083,1.0,80,5.6871176639106125e-06,0.00024490378564223647,0.9986964003485453,0.9973961950163598,0.8084177476279971,0.8081139604518904,-0.0003037871761066846,0.8226105605882521,0.8223676773892252,-0.0002428831990268776,0.6784405743025589,0.6780127744077605,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_0,0.0150876611325657,0.007032829976454193,1.0,80,8.888187039701734e-06,0.0003069552476517856,0.9984371854056727,0.996879247968166,0.8084177476279971,0.8077297647821736,-0.0006879828458234982,0.8226105605882521,0.8220591540537165,-0.000551406534535559,0.6784405743025589,0.677472053669614,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_1,0.013155823660781607,0.008829753830247233,1.0,80,8.888187039701734e-06,0.0003069552476517856,0.9984371854056727,0.996879247968166,0.8084177476279971,0.8077297647821736,-0.0006879828458234982,0.8226105605882521,0.8220591540537165,-0.000551406534535559,0.6784405743025589,0.677472053669614,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
HEM_PA99.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_2,0.007889369133044966,0.006282904066823369,1.0,80,8.888187039701734e-06,0.0003069552476517856,0.9984371854056727,0.996879247968166,0.8084177476279971,0.8077297647821736,-0.0006879828458234982,0.8226105605882521,0.8220591540537165,-0.000551406534535559,0.6784405743025589,0.677472053669614,18290664,18290664,True,True,"[1, 23, 779, 1022]","[1, 23, 779, 1022]",True,True,80,80,True,True
