method,case,scope,patch_count,valid_auroc_count,pseudo_accuracy,reliability_mean,auroc,auprc,spearman,aggregation
real_stage_gamma_world_stability,HCC_10020116_20180118.nii.gz,background,4,3,0.9993306083165842,0.5083493097425424,0.7908516289146298,0.9997014066316774,0.02801014902285695,case_patch_macro
real_stage_gamma_world_stability,HCC_10020116_20180118.nii.gz,foreground,4,3,0.9485934106233884,0.09915301571110229,0.16558401634610967,0.8981972128551344,-0.25453793333575936,case_patch_macro
real_stage_gamma_world_stability,HCC_10020116_20180118.nii.gz,overall,4,3,0.998318142361111,0.4999638310066614,0.7339917488876803,0.9990901511428976,0.0397080069722762,case_patch_macro
real_stage_pairwise_joint_product,HCC_10020116_20180118.nii.gz,background,4,3,0.9993306083165842,0.3003784313433299,0.7946008800984917,0.9997295001982096,0.028753652451777818,case_patch_macro
real_stage_pairwise_joint_product,HCC_10020116_20180118.nii.gz,foreground,4,3,0.9485934106233884,0.030996990489525953,0.12947122208649434,0.8845751642473593,-0.28207100851989736,case_patch_macro
real_stage_pairwise_joint_product,HCC_10020116_20180118.nii.gz,overall,4,3,0.998318142361111,0.2946205122124943,0.7317102847731283,0.9991448360677828,0.03891782563253771,case_patch_macro
real_stage_pairwise_world_stability,HCC_10020116_20180118.nii.gz,background,4,3,0.9993306083165842,0.5086012482107127,0.788231849490542,0.9997230160747903,0.028107973820943627,case_patch_macro
real_stage_pairwise_world_stability,HCC_10020116_20180118.nii.gz,foreground,4,3,0.9485934106233884,0.07989913825850471,0.1062767424007528,0.8776303696852779,-0.3003755083499157,case_patch_macro
real_stage_pairwise_world_stability,HCC_10020116_20180118.nii.gz,overall,4,3,0.998318142361111,0.4999638310454665,0.7253809304537361,0.9991235708746408,0.03762913050855258,case_patch_macro
confidence_rank,__all__,background,,8,0.9974844893207079,0.5050223756802406,0.7593633457534323,0.9989117824600403,0.06979158472083868,8_case_macro
confidence_rank,__all__,foreground,,8,0.5712720694692437,0.33083479502701785,0.32017629217650806,0.5475507597167375,-0.30449934199299017,8_case_macro
confidence_rank,__all__,overall,,8,0.9872187861689814,0.5000361733732951,0.60281463675586,0.9894532466368069,0.062037486762342386,8_case_macro
real_stage_blur_joint_product,__all__,background,,8,0.9974844893207079,0.2816914806479907,0.7560888312915116,0.998262858468163,0.052205673456698534,8_case_macro
real_stage_blur_joint_product,__all__,foreground,,8,0.5712720694692437,0.1811331967356954,0.2993938924141167,0.5579283960019374,-0.27648619573372823,8_case_macro
real_stage_blur_joint_product,__all__,overall,,8,0.9872187861689814,0.27869736311899607,0.6099618472678661,0.9876977224476473,0.03738976300635085,8_case_macro
real_stage_blur_world_stability,__all__,background,,8,0.9974844893207079,0.5046948966560134,0.7537297804127518,0.9982002961431086,0.05179187245808468,8_case_macro
real_stage_blur_world_stability,__all__,foreground,,8,0.5712720694692437,0.3257843645655227,0.30639137046878195,0.5625830052510571,-0.26372943387556164,8_case_macro
real_stage_blur_world_stability,__all__,overall,,8,0.9872187861689814,0.499963831010973,0.612248500830245,0.9876869118642578,0.03885228582228841,8_case_macro
real_stage_gamma_joint_product,__all__,background,,8,0.9974844893207079,0.2826009273243392,0.6947659253425521,0.997289466662693,0.04305507222301796,8_case_macro
real_stage_gamma_joint_product,__all__,foreground,,8,0.5712720694692437,0.20314593777880582,0.30198457699545206,0.5662406180263595,-0.27661909134032503,8_case_macro
real_stage_gamma_joint_product,__all__,overall,,8,0.9872187861689814,0.280008096479761,0.5651915786808396,0.9856053274690055,0.021093832690255623,8_case_macro
real_stage_gamma_world_stability,__all__,background,,8,0.9974844893207079,0.5040428184131979,0.6884903937188358,0.9971558271600736,0.0419613188338363,8_case_macro
real_stage_gamma_world_stability,__all__,foreground,,8,0.5712720694692437,0.35857372149483463,0.3071503712861781,0.5705619744822574,-0.2680233035761792,8_case_macro
real_stage_gamma_world_stability,__all__,overall,,8,0.9872187861689814,0.4999638310251208,0.5675797233203955,0.9855244809035797,0.021963294081334666,8_case_macro
real_stage_pairwise_joint_product,__all__,background,,8,0.9974844893207079,0.2821323131626144,0.7543559579728271,0.9982924967021017,0.05246934441914618,8_case_macro
real_stage_pairwise_joint_product,__all__,foreground,,8,0.5712720694692437,0.1787039013323344,0.2946295953196288,0.552995872860039,-0.28498800087975945,8_case_macro
real_stage_pairwise_joint_product,__all__,overall,,8,0.9872187861689814,0.2790922888380192,0.6111727615024395,0.9876790467390493,0.03653464041847431,8_case_macro
real_stage_pairwise_world_stability,__all__,background,,8,0.9974844893207079,0.5047704870484768,0.7544110501719556,0.9983074680374142,0.05262966489648531,8_case_macro
real_stage_pairwise_world_stability,__all__,foreground,,8,0.5712720694692437,0.3196029072657698,0.30010062506715646,0.5549564519425906,-0.2743856874761005,8_case_macro
real_stage_pairwise_world_stability,__all__,overall,,8,0.9872187861689814,0.4999638310299714,0.6157519211158132,0.9877614832393126,0.03878815548128015,8_case_macro
