case,patch_index,patch_kind,method,scope,voxel_count,pseudo_accuracy,reliability_mean,auroc,auprc,spearman
HEP_PA28.nii.gz,1,context,real_stage_gamma_joint_product,overall,13824,0.9940682870370371,0.250757241143933,0.2411948770193567,0.9908195226799503,-0.06884338858444247
HEP_PA28.nii.gz,1,context,real_stage_gamma_joint_product,foreground,88,0.07954545454545454,0.36475385818630457,0.026455026455026474,0.047012870113001246,-0.4439036887922902
HEP_PA28.nii.gz,1,context,real_stage_gamma_joint_product,background,13736,0.9999271986022131,0.25002691919433134,0.18711321441572626,0.9998780074895292,-0.009247673313277074
HEP_PA28.nii.gz,1,context,real_stage_blur_joint_product,overall,13824,0.9940682870370371,0.25075338823070403,0.2753344739822017,0.9911133630588458,-0.059762015275731405
HEP_PA28.nii.gz,1,context,real_stage_blur_joint_product,foreground,88,0.07954545454545454,0.3436091742531227,0.06878306878306878,0.04796447777295078,-0.40422514677733684
HEP_PA28.nii.gz,1,context,real_stage_blur_joint_product,background,13736,0.9999271986022131,0.25015850550138163,0.334255551510739,0.9999202306528017,-0.00489873182052972
HEP_PA28.nii.gz,1,context,real_stage_pairwise_joint_product,overall,13824,0.9940682870370371,0.25075350588132256,0.27282747212568914,0.9910875088982164,-0.06042888876496143
HEP_PA28.nii.gz,1,context,real_stage_pairwise_joint_product,foreground,88,0.07954545454545454,0.344862534976776,0.06878306878306878,0.04796447777295078,-0.40422514677733684
HEP_PA28.nii.gz,1,context,real_stage_pairwise_joint_product,background,13736,0.9999271986022131,0.25015059422142155,0.3286494357480888,0.999918999592348,-0.0050644258025990315
HEP_PA28.nii.gz,2,foreground,confidence_rank,overall,13824,0.9615162037037037,0.5000361689593904,0.5691351601619155,0.9667962077105274,0.09384361348510152
HEP_PA28.nii.gz,2,foreground,confidence_rank,foreground,914,0.43216630196936545,0.3150994575696472,0.20588766127655422,0.29375184921436026,-0.5538798310540547
HEP_PA28.nii.gz,2,foreground,confidence_rank,background,12910,0.9989930286599535,0.5131292870236992,0.9819934272132458,0.9999816424999866,0.12628702495295277
HEP_PA28.nii.gz,2,foreground,real_stage_gamma_world_stability,overall,13824,0.9615162037037037,0.49996383101851855,0.5217207648220763,0.9602177717189452,0.014473814251838624
HEP_PA28.nii.gz,2,foreground,real_stage_gamma_world_stability,foreground,914,0.43216630196936545,0.3451829088334182,0.21363869173922584,0.2990953803839639,-0.49140691335105113
HEP_PA28.nii.gz,2,foreground,real_stage_gamma_world_stability,background,12910,0.9989930286599535,0.5109219846108641,0.9871347540572942,0.9999869093081426,0.05352165361869506
HEP_PA28.nii.gz,2,foreground,real_stage_blur_world_stability,overall,13824,0.9615162037037037,0.49996383101851855,0.5613542489235426,0.962866978387627,0.04088391959245355
HEP_PA28.nii.gz,2,foreground,real_stage_blur_world_stability,foreground,914,0.43216630196936545,0.3220725913146914,0.23200897539084414,0.297406983207944,-0.45988279598343873
HEP_PA28.nii.gz,2,foreground,real_stage_blur_world_stability,background,12910,0.9989930286599535,0.5125581449681156,0.9856197923190247,0.999985382062716,0.05335520428039928
HEP_PA28.nii.gz,2,foreground,real_stage_pairwise_world_stability,overall,13824,0.9615162037037037,0.4999638310142068,0.5613072988670895,0.9625581638847049,0.04085263402766016
HEP_PA28.nii.gz,2,foreground,real_stage_pairwise_world_stability,foreground,914,0.43216630196936545,0.32211564699721806,0.23152118241018516,0.29701281549223796,-0.46071986730003867
HEP_PA28.nii.gz,2,foreground,real_stage_pairwise_world_stability,background,12910,0.9989930286599535,0.5125550967145576,0.9855422549072235,0.9999852909540254,0.05334668521985986
HEP_PA28.nii.gz,2,foreground,real_stage_gamma_joint_product,overall,13824,0.9615162037037037,0.2699011247380399,0.5209545031326435,0.9601688574193584,0.013963209332841724
HEP_PA28.nii.gz,2,foreground,real_stage_gamma_joint_product,foreground,914,0.43216630196936545,0.17891545145660917,0.2025584741835565,0.29387411185044865,-0.5104209807340606
HEP_PA28.nii.gz,2,foreground,real_stage_gamma_joint_product,background,12910,0.9989930286599535,0.2763427130710553,0.9861208032875863,0.999985858369484,0.05341025051836046
HEP_PA28.nii.gz,2,foreground,real_stage_blur_joint_product,overall,13824,0.9615162037037037,0.2691499692148653,0.558754036007865,0.9627608141187223,0.03915124585537787
HEP_PA28.nii.gz,2,foreground,real_stage_blur_joint_product,foreground,914,0.43216630196936545,0.16761988799431105,0.21964830126094484,0.2944136692879756,-0.4810941831460819
HEP_PA28.nii.gz,2,foreground,real_stage_blur_joint_product,background,12910,0.9989930286599535,0.2763380787606118,0.9840929017481705,0.999983808055138,0.05318744431754294
HEP_PA28.nii.gz,2,foreground,real_stage_pairwise_joint_product,overall,13824,0.9615162037037037,0.2695990272992775,0.5592117990582837,0.9624727805967896,0.03945628011261058
HEP_PA28.nii.gz,2,foreground,real_stage_pairwise_joint_product,foreground,914,0.43216630196936545,0.16703769747220684,0.21681422404331602,0.2933477387424161,-0.4859575674955277
HEP_PA28.nii.gz,2,foreground,real_stage_pairwise_joint_product,background,12910,0.9989930286599535,0.27686014700973005,0.9839497557571529,0.9999836535728807,0.05317171682109929
HEP_PA28.nii.gz,3,foreground,confidence_rank,overall,13824,0.9848813657407407,0.5000361537502137,0.5395312305067412,0.9858779601713676,0.022420549605868242
HEP_PA28.nii.gz,3,foreground,confidence_rank,foreground,420,0.6023809523809524,0.3399921183960812,0.17044566992497218,0.4403119613981471,-0.604477117470923
HEP_PA28.nii.gz,3,foreground,confidence_rank,background,13404,0.9968666069829901,0.5050509623781408,0.9320077903935109,0.9995943051201476,0.11356932928086906
HEP_PA28.nii.gz,3,foreground,real_stage_gamma_world_stability,overall,13824,0.9848813657407407,0.4999638310142068,0.6314931989942137,0.9910950011899349,0.0555830220944323
HEP_PA28.nii.gz,3,foreground,real_stage_gamma_world_stability,foreground,420,0.6023809523809524,0.3045692619823274,0.23933161345293602,0.48725894251578017,-0.441925867987515
HEP_PA28.nii.gz,3,foreground,real_stage_gamma_world_stability,background,13404,0.9968666069829901,0.5060863107958682,0.9427249271209757,0.9997121534892539,0.08571376244953725
HEP_PA28.nii.gz,3,foreground,real_stage_blur_world_stability,overall,13824,0.9848813657407407,0.49996383101851855,0.768712737674989,0.9943520106536385,0.11358660485463273
HEP_PA28.nii.gz,3,foreground,real_stage_blur_world_stability,foreground,420,0.6023809523809524,0.23510457958493913,0.3410806844808407,0.5418676908905856,-0.26942490948401226
HEP_PA28.nii.gz,3,foreground,real_stage_blur_world_stability,background,13404,0.9968666069829901,0.5082629123078428,0.9299612974960975,0.9996132353262673,0.08324265985141831
HEP_PA28.nii.gz,3,foreground,real_stage_pairwise_world_stability,overall,13824,0.9848813657407407,0.49996383101851855,0.7693284391160184,0.9943771214563817,0.1138468658189111
HEP_PA28.nii.gz,3,foreground,real_stage_pairwise_world_stability,foreground,420,0.6023809523809524,0.2350670344772793,0.3360867198409505,0.5400929864186277,-0.27789146036659873
HEP_PA28.nii.gz,3,foreground,real_stage_pairwise_world_stability,background,13404,0.9968666069829901,0.5082640887436245,0.9318144560623232,0.9996334690763663,0.08360144062770641
HEP_PA28.nii.gz,3,foreground,real_stage_gamma_joint_product,overall,13824,0.9848813657407407,0.295028101325278,0.6223195286650841,0.9909232762550247,0.05170525256327463
HEP_PA28.nii.gz,3,foreground,real_stage_gamma_joint_product,foreground,420,0.6023809523809524,0.1788357211943968,0.23573406546590617,0.4863566036103971,-0.44802499468966256
HEP_PA28.nii.gz,3,foreground,real_stage_gamma_joint_product,background,13404,0.9968666069829901,0.2986688652505966,0.9402837470866209,0.9997025518022302,0.08524113777259404
HEP_PA28.nii.gz,3,foreground,real_stage_blur_joint_product,overall,13824,0.9848813657407407,0.29165585170332836,0.7258758019142271,0.9935874803413258,0.09547915621795808
HEP_PA28.nii.gz,3,foreground,real_stage_blur_joint_product,foreground,420,0.6023809523809524,0.13450266826741394,0.26463278975645543,0.5198081979128999,-0.3990313519046481
HEP_PA28.nii.gz,3,foreground,real_stage_blur_joint_product,background,13404,0.9968666069829901,0.29658007857911795,0.9315382641606261,0.9996181052922273,0.08354796849285202
HEP_PA28.nii.gz,3,foreground,real_stage_pairwise_joint_product,overall,13824,0.9848813657407407,0.2919050414042253,0.726120747065139,0.993603597939123,0.09558269611070457
HEP_PA28.nii.gz,3,foreground,real_stage_pairwise_joint_product,foreground,420,0.6023809523809524,0.13467975848388147,0.26340204965562947,0.5193120771143063,-0.4011178952501197
HEP_PA28.nii.gz,3,foreground,real_stage_pairwise_joint_product,background,13404,0.9968666069829901,0.29683152744022534,0.9337620544400966,0.9996394943157922,0.08397850542454256
HEM_PA107.nii.gz,0,context,confidence_rank,overall,13824,1.0,0.5000361800193787,,1.0,
HEM_PA107.nii.gz,0,context,confidence_rank,foreground,0,,,,,
HEM_PA107.nii.gz,0,context,confidence_rank,background,13824,1.0,0.5000361800193787,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_gamma_world_stability,overall,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_gamma_world_stability,foreground,0,,,,,
HEM_PA107.nii.gz,0,context,real_stage_gamma_world_stability,background,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_blur_world_stability,overall,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_blur_world_stability,foreground,0,,,,,
HEM_PA107.nii.gz,0,context,real_stage_blur_world_stability,background,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_pairwise_world_stability,overall,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_pairwise_world_stability,foreground,0,,,,,
HEM_PA107.nii.gz,0,context,real_stage_pairwise_world_stability,background,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_gamma_joint_product,overall,13824,1.0,0.2500000042081878,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_gamma_joint_product,foreground,0,,,,,
HEM_PA107.nii.gz,0,context,real_stage_gamma_joint_product,background,13824,1.0,0.2500000042081878,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_blur_joint_product,overall,13824,1.0,0.2500000042081878,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_blur_joint_product,foreground,0,,,,,
HEM_PA107.nii.gz,0,context,real_stage_blur_joint_product,background,13824,1.0,0.2500000042081878,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_pairwise_joint_product,overall,13824,1.0,0.2500000042081878,,1.0,
HEM_PA107.nii.gz,0,context,real_stage_pairwise_joint_product,foreground,0,,,,,
HEM_PA107.nii.gz,0,context,real_stage_pairwise_joint_product,background,13824,1.0,0.2500000042081878,,1.0,
HEM_PA107.nii.gz,1,context,confidence_rank,overall,13824,0.9911024305555556,0.5000361868322414,0.39807669370759835,0.9888595475588053,-0.0388991271304142
HEM_PA107.nii.gz,1,context,confidence_rank,foreground,499,0.7755511022044088,0.4648171658131932,0.3389396456256921,0.7110795348235481,-0.267826235657674
HEM_PA107.nii.gz,1,context,confidence_rank,background,13325,0.9991744840525328,0.5013550830039866,0.446423450366668,0.9990377578328996,-0.00625853561007582
HEM_PA107.nii.gz,1,context,real_stage_gamma_world_stability,overall,13824,0.9911024305555556,0.4999638306390908,0.3122304881905837,0.9844506690105661,-0.0610816829243242
HEM_PA107.nii.gz,1,context,real_stage_gamma_world_stability,foreground,499,0.7755511022044088,0.5557295054137588,0.4359657622739019,0.8095128581433457,-0.09358139881484603
HEM_PA107.nii.gz,1,context,real_stage_gamma_world_stability,background,13325,0.9991744840525328,0.4978754950509062,0.267630109112759,0.9963899475407527,-0.02311819273686928
HEM_PA107.nii.gz,1,context,real_stage_blur_world_stability,overall,13824,0.9911024305555556,0.4999638309021032,0.3497810082107828,0.9843474067971392,-0.04886641990384574
HEM_PA107.nii.gz,1,context,real_stage_blur_world_stability,foreground,499,0.7755511022044088,0.45134409073598397,0.36028054632705797,0.757665085393676,-0.20256054787036737
HEM_PA107.nii.gz,1,context,real_stage_blur_world_stability,background,13325,0.9991744840525328,0.5017845626351534,0.27070957433733456,0.9963001855088867,-0.022811820530230762
HEM_PA107.nii.gz,1,context,real_stage_pairwise_world_stability,overall,13824,0.9911024305555556,0.4999638311263105,0.3556864581126652,0.985195128835783,-0.046945367801215984
HEM_PA107.nii.gz,1,context,real_stage_pairwise_world_stability,foreground,499,0.7755511022044088,0.4547210760967048,0.3618609265411591,0.7622977410002563,-0.20014024575477327
HEM_PA107.nii.gz,1,context,real_stage_pairwise_world_stability,background,13325,0.9991744840525328,0.5016581001514342,0.26204815163805695,0.9962596378406129,-0.02367353474720085
HEM_PA107.nii.gz,1,context,real_stage_gamma_joint_product,overall,13824,0.9911024305555556,0.30755637608764624,0.3074943197428471,0.984360794205964,-0.0626223609998707
HEM_PA107.nii.gz,1,context,real_stage_gamma_joint_product,foreground,499,0.7755511022044088,0.3525413913445765,0.4275101513473607,0.8043115412530611,-0.105824010618781
HEM_PA107.nii.gz,1,context,real_stage_gamma_joint_product,background,13325,0.9991744840525328,0.30587175900597957,0.258197113086703,0.996378630021239,-0.024056669831723398
HEM_PA107.nii.gz,1,context,real_stage_blur_joint_product,overall,13824,0.9911024305555556,0.3067230163115794,0.3369883392286956,0.9841960324480685,-0.05302789014762158
HEM_PA107.nii.gz,1,context,real_stage_blur_joint_product,foreground,499,0.7755511022044088,0.29083708698697464,0.34816814322628276,0.7537098002622888,-0.22009102194674943
HEM_PA107.nii.gz,1,context,real_stage_blur_joint_product,background,13325,0.9991744840525328,0.3073179190307523,0.26085665123520013,0.9962880789096601,-0.02379207564924656
HEM_PA107.nii.gz,1,context,real_stage_pairwise_joint_product,overall,13824,0.9911024305555556,0.3073807384843465,0.34266918977488436,0.9850518982815354,-0.05117990064442037
HEM_PA107.nii.gz,1,context,real_stage_pairwise_joint_product,foreground,499,0.7755511022044088,0.2920418933405304,0.3510405131044666,0.7594736821934497,-0.2158097404822707
HEM_PA107.nii.gz,1,context,real_stage_pairwise_joint_product,background,13325,0.9991744840525328,0.3079551537734095,0.25764403840113614,0.9962536793772072,-0.02411169451967292
HEM_PA107.nii.gz,2,foreground,confidence_rank,overall,13824,0.9672309027777778,0.5000361669548641,0.6664738339356879,0.9778654307549737,0.13335180640254235
HEM_PA107.nii.gz,2,foreground,confidence_rank,foreground,737,0.41383989145183175,0.31197095994338514,0.48017987249544625,0.37840261016615073,-0.03532302500753494
HEM_PA107.nii.gz,2,foreground,confidence_rank,background,13087,0.9983953541682585,0.5106271394900105,0.9142376068749863,0.9997600226423995,0.07648893150121171
HEM_PA107.nii.gz,2,foreground,real_stage_gamma_world_stability,overall,13824,0.9672309027777778,0.4999638310443886,0.6514367606874818,0.9738029005823468,0.09339406078461862
HEM_PA107.nii.gz,2,foreground,real_stage_gamma_world_stability,foreground,737,0.41383989145183175,0.311629444239421,0.4699453551912568,0.38683671573362255,-0.0512787504738115
HEM_PA107.nii.gz,2,foreground,real_stage_gamma_world_stability,background,13087,0.9983953541682585,0.5105699625546859,0.8786326561850822,0.9987048734924442,0.05249882270091567
HEM_PA107.nii.gz,2,foreground,real_stage_blur_world_stability,overall,13824,0.9672309027777778,0.49996383103145353,0.6859241847080013,0.9789207322577096,0.11466313994525655
HEM_PA107.nii.gz,2,foreground,real_stage_blur_world_stability,foreground,737,0.41383989145183175,0.28758379238754955,0.44192850637522774,0.3655094352393711,-0.09907833477822593
HEM_PA107.nii.gz,2,foreground,real_stage_blur_world_stability,background,13087,0.9983953541682585,0.5119241037051417,0.8803747275735643,0.9986771484612671,0.05274036735838697
HEM_PA107.nii.gz,2,foreground,real_stage_pairwise_world_stability,overall,13824,0.9672309027777778,0.49996383100989517,0.6802820938134538,0.9781059813285609,0.11118355033001372
HEM_PA107.nii.gz,2,foreground,real_stage_pairwise_world_stability,foreground,737,0.41383989145183175,0.2862777329849906,0.43608454766241656,0.35029081385743865,-0.10904893108422514
HEM_PA107.nii.gz,2,foreground,real_stage_pairwise_world_stability,background,13087,0.9983953541682585,0.5119976549759955,0.9177946396682045,0.9992719510443849,0.0579287770161061
HEM_PA107.nii.gz,2,foreground,real_stage_gamma_joint_product,overall,13824,0.9672309027777778,0.2972280591560582,0.6486396129609351,0.9739850490920061,0.09166900360657913
HEM_PA107.nii.gz,2,foreground,real_stage_gamma_joint_product,foreground,737,0.41383989145183175,0.1773313702226981,0.46091378263509414,0.3718293385225485,-0.06668692657396405
HEM_PA107.nii.gz,2,foreground,real_stage_gamma_joint_product,background,13087,0.9983953541682585,0.30398009245199203,0.9094961113176329,0.9992683587901208,0.056778155269615695
HEM_PA107.nii.gz,2,foreground,real_stage_blur_joint_product,overall,13824,0.9672309027777778,0.29627743409322094,0.6834886809002978,0.9787115506430704,0.11316111630333801
HEM_PA107.nii.gz,2,foreground,real_stage_blur_joint_product,foreground,737,0.41383989145183175,0.1583162730567764,0.4514723740133576,0.3537017962126501,-0.08279506074760704
HEM_PA107.nii.gz,2,foreground,real_stage_blur_joint_product,background,13087,0.9983953541682585,0.3040467758586263,0.8836930455635491,0.9986832318972051,0.053200464460173874
HEM_PA107.nii.gz,2,foreground,real_stage_pairwise_joint_product,overall,13824,0.9672309027777778,0.29683601233121815,0.6762347527176125,0.977913976743938,0.1086874746192224
HEM_PA107.nii.gz,2,foreground,real_stage_pairwise_joint_product,foreground,737,0.41383989145183175,0.160962106695296,0.44795081967213113,0.3513792483242313,-0.08880332675778684
HEM_PA107.nii.gz,2,foreground,real_stage_pairwise_joint_product,background,13087,0.9983953541682585,0.30448780941639236,0.9178547739316145,0.99927178113676,0.05793711485470085
HEM_PA107.nii.gz,3,context_fill,confidence_rank,overall,13824,1.0,0.5000361800193787,,1.0,
HEM_PA107.nii.gz,3,context_fill,confidence_rank,foreground,0,,,,,
HEM_PA107.nii.gz,3,context_fill,confidence_rank,background,13824,1.0,0.5000361800193787,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_gamma_world_stability,overall,13824,1.0,0.4999638309495317,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_gamma_world_stability,foreground,0,,,,,
HEM_PA107.nii.gz,3,context_fill,real_stage_gamma_world_stability,background,13824,1.0,0.4999638309495317,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_blur_world_stability,overall,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_blur_world_stability,foreground,0,,,,,
HEM_PA107.nii.gz,3,context_fill,real_stage_blur_world_stability,background,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_pairwise_world_stability,overall,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_pairwise_world_stability,foreground,0,,,,,
HEM_PA107.nii.gz,3,context_fill,real_stage_pairwise_world_stability,background,13824,1.0,0.49996383101851855,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_gamma_joint_product,overall,13824,1.0,0.2500000041392009,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_gamma_joint_product,foreground,0,,,,,
HEM_PA107.nii.gz,3,context_fill,real_stage_gamma_joint_product,background,13824,1.0,0.2500000041392009,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_blur_joint_product,overall,13824,1.0,0.25000000421896695,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_blur_joint_product,foreground,0,,,,,
HEM_PA107.nii.gz,3,context_fill,real_stage_blur_joint_product,background,13824,1.0,0.25000000421896695,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_pairwise_joint_product,overall,13824,1.0,0.25000000421896695,,1.0,
HEM_PA107.nii.gz,3,context_fill,real_stage_pairwise_joint_product,foreground,0,,,,,
HEM_PA107.nii.gz,3,context_fill,real_stage_pairwise_joint_product,background,13824,1.0,0.25000000421896695,,1.0,
HEM_PA81.nii.gz,0,context,confidence_rank,overall,13824,1.0,0.5000361800193787,,1.0,
HEM_PA81.nii.gz,0,context,confidence_rank,foreground,0,,,,,
HEM_PA81.nii.gz,0,context,confidence_rank,background,13824,1.0,0.5000361800193787,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_gamma_world_stability,overall,13824,1.0,0.49996383101851855,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_gamma_world_stability,foreground,0,,,,,
HEM_PA81.nii.gz,0,context,real_stage_gamma_world_stability,background,13824,1.0,0.49996383101851855,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_blur_world_stability,overall,13824,1.0,0.49996383101851855,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_blur_world_stability,foreground,0,,,,,
HEM_PA81.nii.gz,0,context,real_stage_blur_world_stability,background,13824,1.0,0.49996383101851855,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_pairwise_world_stability,overall,13824,1.0,0.49996383101851855,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_pairwise_world_stability,foreground,0,,,,,
HEM_PA81.nii.gz,0,context,real_stage_pairwise_world_stability,background,13824,1.0,0.49996383101851855,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_gamma_joint_product,overall,13824,1.0,0.2500000042081878,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_gamma_joint_product,foreground,0,,,,,
HEM_PA81.nii.gz,0,context,real_stage_gamma_joint_product,background,13824,1.0,0.2500000042081878,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_blur_joint_product,overall,13824,1.0,0.2500000042081878,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_blur_joint_product,foreground,0,,,,,
HEM_PA81.nii.gz,0,context,real_stage_blur_joint_product,background,13824,1.0,0.2500000042081878,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_pairwise_joint_product,overall,13824,1.0,0.2500000042081878,,1.0,
HEM_PA81.nii.gz,0,context,real_stage_pairwise_joint_product,foreground,0,,,,,
HEM_PA81.nii.gz,0,context,real_stage_pairwise_joint_product,background,13824,1.0,0.2500000042081878,,1.0,
HEM_PA81.nii.gz,1,context,confidence_rank,overall,13824,0.9999276620370371,0.5000361800193787,0.5,0.9999276620370371,
HEM_PA81.nii.gz,1,context,confidence_rank,foreground,1,0.0,0.5000361800193787,,,
HEM_PA81.nii.gz,1,context,confidence_rank,background,13823,1.0,0.5000361800193787,,1.0,
HEM_PA81.nii.gz,1,context,real_stage_gamma_world_stability,overall,13824,0.9999276620370371,0.49996383103145353,0.538956811111915,0.999955289949689,0.0011477345430806916
HEM_PA81.nii.gz,1,context,real_stage_gamma_world_stability,foreground,1,0.0,0.4610098600387573,,,
HEM_PA81.nii.gz,1,context,real_stage_gamma_world_stability,background,13823,1.0,0.49996664908621685,,1.0,
HEM_PA81.nii.gz,1,context,real_stage_blur_world_stability,overall,13824,0.9999276620370371,0.49996383102714187,0.953700354481661,0.9999965709081537,0.013366791433528466
HEM_PA81.nii.gz,1,context,real_stage_blur_world_stability,foreground,1,0.0,0.04629629850387573,,,
HEM_PA81.nii.gz,1,context,real_stage_blur_world_stability,background,13823,1.0,0.4999966507864216,,1.0,
HEM_PA81.nii.gz,1,context,real_stage_pairwise_world_stability,overall,13824,0.9999276620370371,0.49996383103145353,0.953700354481661,0.9999965709081537,0.013366791433543645
HEM_PA81.nii.gz,1,context,real_stage_pairwise_world_stability,foreground,1,0.0,0.04629629850387573,,,
HEM_PA81.nii.gz,1,context,real_stage_pairwise_world_stability,background,13823,1.0,0.4999966507907336,,1.0,
HEM_PA81.nii.gz,1,context,real_stage_gamma_joint_product,overall,13824,0.9999276620370371,0.2500000042211228,0.538956811111915,0.999955289949689,0.0011477345430806916
HEM_PA81.nii.gz,1,context,real_stage_gamma_joint_product,foreground,1,0.0,0.23052160441875458,,,
HEM_PA81.nii.gz,1,context,real_stage_gamma_joint_product,background,13823,1.0,0.2500014133508199,,1.0,
HEM_PA81.nii.gz,1,context,real_stage_blur_joint_product,overall,13824,0.9999276620370371,0.2500000042125058,0.953700354481661,0.9999965709081537,0.013366791433528466
HEM_PA81.nii.gz,1,context,real_stage_blur_joint_product,foreground,1,0.0,0.023149823769927025,,,
HEM_PA81.nii.gz,1,context,real_stage_blur_joint_product,background,13823,1.0,0.25001641527959995,,1.0,
HEM_PA81.nii.gz,1,context,real_stage_pairwise_joint_product,overall,13824,0.9999276620370371,0.2500000042143921,0.953700354481661,0.9999965709081537,0.013366791433543645
HEM_PA81.nii.gz,1,context,real_stage_pairwise_joint_product,foreground,1,0.0,0.023149823769927025,,,
HEM_PA81.nii.gz,1,context,real_stage_pairwise_joint_product,background,13823,1.0,0.25001641528148644,,1.0,
HEM_PA81.nii.gz,2,foreground,confidence_rank,overall,13824,0.9633969907407407,0.5000361708026331,0.6603201141787364,0.9750592561452157,0.17116755897281444
HEM_PA81.nii.gz,2,foreground,confidence_rank,foreground,1161,0.5641688199827735,0.24818666069508916,0.3703255589415563,0.4696313300329838,-0.22957598996029155
HEM_PA81.nii.gz,2,foreground,confidence_rank,background,12663,1.0,0.523126850833815,,1.0,
HEM_PA81.nii.gz,2,foreground,real_stage_gamma_world_stability,overall,13824,0.9633969907407407,0.4999638310831937,0.5900584337996602,0.9651307891157999,0.05858359961288657
HEM_PA81.nii.gz,2,foreground,real_stage_gamma_world_stability,foreground,1161,0.5641688199827735,0.2918159231659054,0.37726820143016626,0.47918274574583675,-0.21082010089103337
HEM_PA81.nii.gz,2,foreground,real_stage_gamma_world_stability,background,12663,1.0,0.5190477544103651,,1.0,
HEM_PA81.nii.gz,2,foreground,real_stage_blur_world_stability,overall,13824,0.9633969907407407,0.49996383099264846,0.6307005526711449,0.9678906011941647,0.08502156345269145
HEM_PA81.nii.gz,2,foreground,real_stage_blur_world_stability,foreground,1161,0.5641688199827735,0.2758341854138173,0.40849500648704107,0.4924218106706255,-0.1571808161952841
HEM_PA81.nii.gz,2,foreground,real_stage_blur_world_stability,background,12663,1.0,0.5205130309071255,,1.0,
HEM_PA81.nii.gz,2,foreground,real_stage_pairwise_world_stability,overall,13824,0.9633969907407407,0.4999638310400769,0.6105255480561539,0.9679248720342382,0.07189759112514549
HEM_PA81.nii.gz,2,foreground,real_stage_pairwise_world_stability,foreground,1161,0.5641688199827735,0.27799952810535544,0.3877455269589355,0.479819820371924,-0.19282275921188682
HEM_PA81.nii.gz,2,foreground,real_stage_pairwise_world_stability,background,12663,1.0,0.5203145027377166,,1.0,
HEM_PA81.nii.gz,2,foreground,real_stage_gamma_joint_product,overall,13824,0.9633969907407407,0.2795058025471405,0.5942331457856377,0.9657608475757032,0.061299277008626536
HEM_PA81.nii.gz,2,foreground,real_stage_gamma_joint_product,foreground,1161,0.5641688199827735,0.14462077611540525,0.36989711251244606,0.47632769952421905,-0.22348152415534459
HEM_PA81.nii.gz,2,foreground,real_stage_gamma_joint_product,background,12663,1.0,0.2918726599811802,,1.0,
HEM_PA81.nii.gz,2,foreground,real_stage_blur_joint_product,overall,13824,0.9633969907407407,0.27916231897639215,0.6302997458935483,0.9683452836870856,0.08476083600485966
HEM_PA81.nii.gz,2,foreground,real_stage_blur_joint_product,foreground,1161,0.5641688199827735,0.1409653320862348,0.39546057991129346,0.4892548842141058,-0.17957036385540776
HEM_PA81.nii.gz,2,foreground,real_stage_blur_joint_product,background,12663,1.0,0.29183283163369866,,1.0,
HEM_PA81.nii.gz,2,foreground,real_stage_pairwise_joint_product,overall,13824,0.9633969907407407,0.27977825088453023,0.61163819123217,0.9679716938188219,0.07262137277486708
HEM_PA81.nii.gz,2,foreground,real_stage_pairwise_joint_product,foreground,1161,0.5641688199827735,0.13865197051074132,0.37580937151132965,0.4752493103022551,-0.21332581292043915
HEM_PA81.nii.gz,2,foreground,real_stage_pairwise_joint_product,background,12663,1.0,0.29271733415973905,,1.0,
