variant,order,step,round,case,patch_index,patch_kind,augmentation,loss,gradient_norm,update_delta_norm,learning_rate,weight_decay,base_trainable_parameters,lora_trainable_parameters
A2_joint_product,forward,18,5,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,0.04872993752360344,0.2322501391172409,0.03799273073673248,0.0001,0.0,0,589824
A2_joint_product,forward,19,5,HEM_PA97.nii.gz,1,foreground,gamma:0.3,0.004362569190561771,0.02314014546573162,0.035954494029283524,0.0001,0.0,0,589824
A2_joint_product,forward,20,5,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.010425303131341934,0.06809503585100174,0.03648429736495018,0.0001,0.0,0,589824
A2_joint_product,reverse,1,1,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.03094896301627159,0.050027888268232346,0.0381011962890625,0.0001,0.0,0,589824
A2_joint_product,reverse,2,1,HEM_PA97.nii.gz,1,foreground,gamma:0.3,0.009600646793842316,0.015237384475767612,0.040281638503074646,0.0001,0.0,0,589824
A2_joint_product,reverse,3,1,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,0.09037477523088455,0.14663568139076233,0.03688224405050278,0.0001,0.0,0,589824
A2_joint_product,reverse,4,1,HEM_PA99.nii.gz,1,foreground,gamma:0.3,0.0012221955694258213,0.0022728643380105495,0.030759230256080627,0.0001,0.0,0,589824
A2_joint_product,reverse,5,2,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.028007298707962036,0.06451965868473053,0.03425139933824539,0.0001,0.0,0,589824
A2_joint_product,reverse,6,2,HEM_PA97.nii.gz,1,foreground,gamma:0.3,0.008704803884029388,0.020750468596816063,0.033238496631383896,0.0001,0.0,0,589824
A2_joint_product,reverse,7,2,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,0.08237169682979584,0.19803835451602936,0.036327194422483444,0.0001,0.0,0,589824
A2_joint_product,reverse,8,2,HEM_PA99.nii.gz,1,foreground,gamma:0.3,0.0011241113534197211,0.002970160683616996,0.03233323618769646,0.0001,0.0,0,589824
A2_joint_product,reverse,9,3,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.023626653477549553,0.0797019675374031,0.03488415107131004,0.0001,0.0,0,589824
A2_joint_product,reverse,10,3,HEM_PA97.nii.gz,1,foreground,gamma:0.3,0.007463853340595961,0.024482816457748413,0.03367316722869873,0.0001,0.0,0,589824
A2_joint_product,reverse,11,3,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,0.0708625465631485,0.23273473978042603,0.03762078285217285,0.0001,0.0,0,589824
A2_joint_product,reverse,12,3,HEM_PA99.nii.gz,1,foreground,gamma:0.3,0.0009942870819941163,0.0034743114374578,0.03406062349677086,0.0001,0.0,0,589824
A2_joint_product,reverse,13,4,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.018230555579066277,0.0827084556221962,0.035836540162563324,0.0001,0.0,0,589824
A2_joint_product,reverse,14,4,HEM_PA97.nii.gz,1,foreground,gamma:0.3,0.006019215565174818,0.02537284605205059,0.03437412157654762,0.0001,0.0,0,589824
A2_joint_product,reverse,15,4,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,0.05733717605471611,0.24111983180046082,0.03845645859837532,0.0001,0.0,0,589824
A2_joint_product,reverse,16,4,HEM_PA99.nii.gz,1,foreground,gamma:0.3,0.0008526619058102369,0.0036511369980871677,0.03503485396504402,0.0001,0.0,0,589824
A2_joint_product,reverse,17,5,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.012798544950783253,0.07346706092357635,0.03604000434279442,0.0001,0.0,0,589824
A2_joint_product,reverse,18,5,HEM_PA97.nii.gz,1,foreground,gamma:0.3,0.004629288334399462,0.023436063900589943,0.034323547035455704,0.0001,0.0,0,589824
A2_joint_product,reverse,19,5,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,0.04364296793937683,0.2241111546754837,0.03828226402401924,0.0001,0.0,0,589824
A2_joint_product,reverse,20,5,HEM_PA99.nii.gz,1,foreground,gamma:0.3,0.0007228043978102505,0.003713293932378292,0.03495844826102257,0.0001,0.0,0,589824
