variant,order,step,round,case,patch_index,reliability_source,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A0_confidence_rank,reverse,2,1,HEM_PA97.nii.gz,1,confidence_rank,279621,6798267,0.039506275206804276,8243.703125,0.02948170341551304,0.01869543269276619,3530700.75,0.5193530917167664,0.0009711405145935714,0.009833286516368389
A0_confidence_rank,reverse,3,1,HCC_10140276_20170721.nii.gz,1,confidence_rank,182854,6895034,0.025834543630480766,6166.6611328125,0.03372450917959213,0.6205098032951355,3532777.75,0.5123655200004578,0.00021440921409521252,0.3103621006011963
A0_confidence_rank,reverse,4,1,HEM_PA99.nii.gz,1,confidence_rank,396034,6681854,0.05595369637012482,19015.177734375,0.04801400378346443,0.008710894733667374,3519929.5,0.5267893075942993,8.696642180439085e-05,0.004398930352181196
A0_confidence_rank,reverse,5,2,CYST_PA69.nii.gz,1,confidence_rank,435709,6642179,0.06155918166041374,21223.46875,0.04871019348502159,0.18824903666973114,3517721.25,0.5296034812927246,0.0010076278122141957,0.09462833404541016
A0_confidence_rank,reverse,6,2,HEM_PA97.nii.gz,1,confidence_rank,279621,6798267,0.039506275206804276,8243.703125,0.02948170341551304,0.01721709780395031,3530700.75,0.5193530917167664,0.001089409808628261,0.009153253398835659
A0_confidence_rank,reverse,7,2,HCC_10140276_20170721.nii.gz,1,confidence_rank,182854,6895034,0.025834543630480766,6166.6611328125,0.03372450917959213,0.5747643709182739,3532777.75,0.5123655200004578,0.0002351712028030306,0.2874997854232788
A0_confidence_rank,reverse,8,2,HEM_PA99.nii.gz,1,confidence_rank,396034,6681854,0.05595369637012482,19015.177734375,0.04801400378346443,0.008015052415430546,3519929.5,0.5267893075942993,9.918428986566141e-05,0.0040571182034909725
A0_confidence_rank,reverse,9,3,CYST_PA69.nii.gz,1,confidence_rank,435709,6642179,0.06155918166041374,21223.46875,0.04871019348502159,0.16099664568901062,3517721.25,0.5296034812927246,0.001103246584534645,0.08104994893074036
A0_confidence_rank,reverse,10,3,HEM_PA97.nii.gz,1,confidence_rank,279621,6798267,0.039506275206804276,8243.703125,0.02948170341551304,0.015177039429545403,3530700.75,0.5193530917167664,0.0012988419039174914,0.00823794025927782
A0_confidence_rank,reverse,11,3,HCC_10140276_20170721.nii.gz,1,confidence_rank,182854,6895034,0.025834543630480766,6166.6611328125,0.03372450917959213,0.5067971348762512,3532777.75,0.5123655200004578,0.00027328208670951426,0.2535352110862732
A0_confidence_rank,reverse,12,3,HEM_PA99.nii.gz,1,confidence_rank,396034,6681854,0.05595369637012482,19015.177734375,0.04801400378346443,0.0070930118672549725,3519929.5,0.5267893075942993,0.0001217911922140047,0.0036074016243219376
A0_confidence_rank,reverse,13,4,CYST_PA69.nii.gz,1,confidence_rank,435709,6642179,0.06155918166041374,21223.46875,0.04871019348502159,0.1260250210762024,3517721.25,0.5296034812927246,0.00127031363081187,0.06364766508340836
A0_confidence_rank,reverse,14,4,HEM_PA97.nii.gz,1,confidence_rank,279621,6798267,0.039506275206804276,8243.703125,0.02948170341551304,0.012732185423374176,3530700.75,0.5193530917167664,0.0016440912149846554,0.007188138552010059
A0_confidence_rank,reverse,15,4,HCC_10140276_20170721.nii.gz,1,confidence_rank,182854,6895034,0.025834543630480766,6166.6611328125,0.03372450917959213,0.42249155044555664,3532777.75,0.5123655200004578,0.0003355212102178484,0.21141353249549866
A0_confidence_rank,reverse,16,4,HEM_PA99.nii.gz,1,confidence_rank,396034,6681854,0.05595369637012482,19015.177734375,0.04801400378346443,0.006063336040824652,3519929.5,0.5267893075942993,0.00016242425772361457,0.0031128800474107265
A0_confidence_rank,reverse,17,5,CYST_PA69.nii.gz,1,confidence_rank,435709,6642179,0.06155918166041374,21223.46875,0.04871019348502159,0.089061439037323,3517721.25,0.5296034812927246,0.0015538540901616216,0.045307647436857224
A0_confidence_rank,reverse,18,5,HEM_PA97.nii.gz,1,confidence_rank,279621,6798267,0.039506275206804276,8243.703125,0.02948170341551304,0.01025283895432949,3530700.75,0.5193530917167664,0.0021784633863717318,0.006215651053935289
A0_confidence_rank,reverse,19,5,HCC_10140276_20170721.nii.gz,1,confidence_rank,182854,6895034,0.025834543630480766,6166.6611328125,0.03372450917959213,0.3312883973121643,3532777.75,0.5123655200004578,0.0004328712821006775,0.1658606380224228
A0_confidence_rank,reverse,20,5,HEM_PA99.nii.gz,1,confidence_rank,396034,6681854,0.05595369637012482,19015.177734375,0.04801400378346443,0.00507731456309557,3519929.5,0.5267893075942993,0.0002354934113100171,0.0026564039289951324
A1_world,forward,1,1,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.01406040508300066,3486764.0,0.5218257904052734,0.00027636298909783363,0.0071683842688798904
A1_world,forward,2,1,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.9263527393341064,3533083.0,0.5124098062515259,0.0005305979284457862,0.4634416699409485
A1_world,forward,3,1,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.05070406571030617,3530036.75,0.5192553997039795,0.0013704957673326135,0.02603728137910366
A1_world,forward,4,1,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.1808774322271347,3501824.75,0.5272102355957031,0.0018956130370497704,0.09138651937246323
A1_world,forward,5,2,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.013008310459554195,3486764.0,0.5218257904052734,0.0002984363818541169,0.006653373595327139
A1_world,forward,6,2,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.8708903193473816,3533083.0,0.5124098062515259,0.0006197607144713402,0.43575504422187805
A1_world,forward,7,2,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.04505855590105057,3530036.75,0.5192553997039795,0.0015359263634309173,0.02329724095761776
A1_world,forward,8,2,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.1627805382013321,3501824.75,0.5272102355957031,0.002024526009336114,0.0824025347828865
A1_world,forward,9,3,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.011577734723687172,3486764.0,0.5218257904052734,0.000339624413754791,0.005958679597824812
A1_world,forward,10,3,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.7860779166221619,3533083.0,0.5124098062515259,0.0007910669664852321,0.3934344947338104
A1_world,forward,11,3,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.03776732459664345,3530036.75,0.5192553997039795,0.0018231512513011694,0.019795237109065056
A1_world,forward,12,3,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.13779757916927338,3501824.75,0.5272102355957031,0.0022353893145918846,0.07001648098230362
A1_world,forward,13,4,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.00982343964278698,3486764.0,0.5218257904052734,0.00040979814366437495,0.005116618704050779
A1_world,forward,14,4,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.6765362024307251,3533083.0,0.5124098062515259,0.0010959163773804903,0.3388160467147827
A1_world,forward,15,4,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.029820207506418228,3530036.75,0.5192553997039795,0.002289938973262906,0.016055073589086533
A1_world,forward,16,4,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.10852891951799393,3501824.75,0.5272102355957031,0.0025623817928135395,0.05554565042257309
A1_world,forward,17,5,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.007969294674694538,3486764.0,0.5218257904052734,0.0005249515525065362,0.004247122909873724
A1_world,forward,18,5,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.551329493522644,3533083.0,0.5124098062515259,0.001585317077115178,0.27645739912986755
A1_world,forward,19,5,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.022441621869802475,3530036.75,0.5192553997039795,0.0030173230916261673,0.012729472480714321
A1_world,forward,20,5,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.07878798246383667,3501824.75,0.5272102355957031,0.0030639583710581064,0.040925972163677216
A1_world,reverse,1,1,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.18853934109210968,3501824.75,0.5272102355957031,0.0018399072578176856,0.09518962353467941
A1_world,reverse,2,1,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.0519566535949707,3530036.75,0.5192553997039795,0.0013438824098557234,0.026650268584489822
A1_world,reverse,3,1,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.9128223061561584,3533083.0,0.5124098062515259,0.0005431842873804271,0.4566827416419983
A1_world,reverse,4,1,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.013341495767235756,3486764.0,0.5218257904052734,0.0002939994737971574,0.006817747838795185
A1_world,reverse,5,2,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.17399366199970245,3501824.75,0.5272102355957031,0.001931112026795745,0.08796238899230957
A1_world,reverse,6,2,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.04658542200922966,3530036.75,0.5192553997039795,0.001497916178777814,0.024041669443249702
A1_world,reverse,7,2,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.8482494950294495,3533083.0,0.5124098062515259,0.0006464219186455011,0.4244479537010193
A1_world,reverse,8,2,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.01201691199094057,3486764.0,0.5218257904052734,0.0003328585880808532,0.006174885202199221
A1_world,reverse,9,3,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.15235839784145355,3501824.75,0.5272102355957031,0.0020910759922116995,0.0772247388958931
A1_world,reverse,10,3,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.03947931528091431,3530036.75,0.5192553997039795,0.0017672126414254308,0.020623264834284782
A1_world,reverse,11,3,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.7529799938201904,3533083.0,0.5124098062515259,0.0008476938819512725,0.376913845539093
A1_world,reverse,12,3,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.010292889550328255,3486764.0,0.5218257904052734,0.0004009139083791524,0.005346901714801788
A1_world,reverse,13,4,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.12450825423002243,3501824.75,0.5272102355957031,0.002350544324144721,0.06342940032482147
A1_world,reverse,14,4,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.031470127403736115,3530036.75,0.5192553997039795,0.0022112310398370028,0.016840679571032524
A1_world,reverse,15,4,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.6343370079994202,3533083.0,0.5124098062515259,0.0012017788831144571,0.3177694082260132
A1_world,reverse,16,4,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.0084070498123765,3486764.0,0.5218257904052734,0.0005137407570146024,0.004460395313799381
A1_world,reverse,17,5,CYST_PA69.nii.gz,1,world_stability,435709,6642179,0.06155918166041374,37118.8046875,0.08519173413515091,0.09406685829162598,3501824.75,0.5272102355957031,0.0027513783425092697,0.0484091192483902
A1_world,reverse,18,5,HEM_PA97.nii.gz,1,world_stability,279621,6798267,0.039506275206804276,8906.7529296875,0.031852949410676956,0.023848528042435646,3530036.75,0.5192553997039795,0.002910011215135455,0.013379269279539585
A1_world,reverse,19,5,HCC_10140276_20170721.nii.gz,1,world_stability,182854,6895034,0.025834543630480766,5860.349609375,0.03204933926463127,0.5044984221458435,3533083.0,0.5124098062515259,0.0017560087144374847,0.25312721729278564
A1_world,reverse,20,5,HEM_PA99.nii.gz,1,world_stability,396034,6681854,0.05595369637012482,52179.63671875,0.13175545632839203,0.00664857029914856,3486764.0,0.5218257904052734,0.0006956771248951554,0.0036721236538141966
A2_joint_product,forward,1,1,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.0025093802250921726,2001230.625,0.29950228333473206,4.0653394535183907e-05,0.0012750168098136783
A2_joint_product,forward,2,1,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.18411952257156372,2009938.875,0.29150527715682983,3.660959919216111e-05,0.0920780673623085
A2_joint_product,forward,3,1,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.018731355667114258,1923099.625,0.28288087248802185,8.383238309761509e-05,0.009407593868672848
A2_joint_product,forward,4,1,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.05885287746787071,1933226.625,0.29105308651924133,0.000186086559551768,0.02951948158442974
A2_joint_product,forward,5,2,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.0023460041265934706,2001230.625,0.29950228333473206,4.240113412379287e-05,0.0011942025739699602
A2_joint_product,forward,6,2,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.17052559554576874,2009938.875,0.29150527715682983,4.144304693909362e-05,0.08528351783752441
A2_joint_product,forward,7,2,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.016821755096316338,1923099.625,0.28288087248802185,9.636461618356407e-05,0.0084590595215559
A2_joint_product,forward,8,2,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.05158890411257744,1933226.625,0.29105308651924133,0.0002030224131885916,0.025895962491631508
A2_joint_product,forward,9,3,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.002126564271748066,2001230.625,0.29950228333473206,4.6709355956409127e-05,0.0010866367956623435
A2_joint_product,forward,10,3,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.1499953716993332,2009938.875,0.29150527715682983,5.115496242069639e-05,0.07502326369285583
A2_joint_product,forward,11,3,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.014231057837605476,1923099.625,0.28288087248802185,0.0001204871732625179,0.007175772450864315
A2_joint_product,forward,12,3,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.04166629537940025,1933226.625,0.29105308651924133,0.00023518933448940516,0.020950742065906525
A2_joint_product,forward,13,4,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.0018488542409613729,2001230.625,0.29950228333473206,5.4491712944582105e-05,0.0009516729624010623
A2_joint_product,forward,14,4,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.12458563596010208,2009938.875,0.29150527715682983,6.8759145506192e-05,0.062327198684215546
A2_joint_product,forward,15,4,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.011285709217190742,1923099.625,0.28288087248802185,0.00016397715080529451,0.005724843125790358
A2_joint_product,forward,16,4,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.030665643513202667,1933226.625,0.29105308651924133,0.0002926523447968066,0.015479148365557194
A2_joint_product,forward,17,5,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.001549936132505536,2001230.625,0.29950228333473206,6.812825449742377e-05,0.0008090321789495647
A2_joint_product,forward,18,5,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.09736195206642151,2009938.875,0.29150527715682983,9.792423225007951e-05,0.04872993752360344
A2_joint_product,forward,19,5,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.008483869023621082,1923099.625,0.28288087248802185,0.00024126895004883409,0.004362569190561771
A2_joint_product,forward,20,5,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.020455146208405495,1933226.625,0.29105308651924133,0.000395459879655391,0.010425303131341934
A2_joint_product,reverse,1,1,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.061716970056295395,1933226.625,0.29105308651924133,0.0001809554814826697,0.03094896301627159
A2_joint_product,reverse,2,1,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.019118618220090866,1923099.625,0.28288087248802185,8.267511293524876e-05,0.009600646793842316
A2_joint_product,reverse,3,1,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.18071195483207703,2009938.875,0.29150527715682983,3.758878301596269e-05,0.09037477523088455
A2_joint_product,reverse,4,1,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.0024016289971768856,2001230.625,0.29950228333473206,4.276202525943518e-05,0.0012221955694258213
A2_joint_product,reverse,5,2,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.055820733308792114,1933226.625,0.29105308651924133,0.00019386426720302552,0.028007298707962036
A2_joint_product,reverse,6,2,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.017314663156867027,1923099.625,0.28288087248802185,9.494367986917496e-05,0.008704803884029388
A2_joint_product,reverse,7,2,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.16469956934452057,2009938.875,0.29150527715682983,4.382478800835088e-05,0.08237169682979584
A2_joint_product,reverse,8,2,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.002200798597186804,2001230.625,0.29950228333473206,4.742421515402384e-05,0.0011241113534197211
A2_joint_product,reverse,9,3,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.0470348596572876,1933226.625,0.29105308651924133,0.00021844801085535437,0.023626653477549553
A2_joint_product,reverse,10,3,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.014809285290539265,1923099.625,0.28288087248802185,0.00011842177627841011,0.007463853340595961
A2_joint_product,reverse,11,3,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.14166907966136932,2009938.875,0.29150527715682983,5.6009605032159016e-05,0.0708625465631485
A2_joint_product,reverse,12,3,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.0019327339250594378,2001230.625,0.29950228333473206,5.584031896432862e-05,0.0009942870819941163
A2_joint_product,reverse,13,4,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.03619762882590294,1933226.625,0.29105308651924133,0.0002634813718032092,0.018230555579066277
A2_joint_product,reverse,14,4,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.011877477169036865,1923099.625,0.28288087248802185,0.00016095365572255105,0.006019215565174818
A2_joint_product,reverse,15,4,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.11459695547819138,2009938.875,0.29150527715682983,7.73946158005856e-05,0.05733717605471611
A2_joint_product,reverse,16,4,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.0016349193174391985,2001230.625,0.29950228333473206,7.040447235340253e-05,0.0008526619058102369
A2_joint_product,reverse,17,5,CYST_PA69.nii.gz,1,joint_product,435709,6642179,0.06155918166041374,2842.954345703125,0.006524892523884773,0.025254221633076668,1933226.625,0.29105308651924133,0.0003428683849051595,0.012798544950783253
A2_joint_product,reverse,18,5,HEM_PA97.nii.gz,1,joint_product,279621,6798267,0.039506275206804276,273.7501220703125,0.0009790041949599981,0.009021824225783348,1923099.625,0.28288087248802185,0.00023675253032706678,0.004629288334399462
A2_joint_product,reverse,19,5,HCC_10140276_20170721.nii.gz,1,joint_product,182854,6895034,0.025834543630480766,403.79443359375,0.002208288758993149,0.08717405050992966,2009938.875,0.29150527715682983,0.00011188671487616375,0.04364296793937683
A2_joint_product,reverse,20,5,HEM_PA99.nii.gz,1,joint_product,396034,6681854,0.05595369637012482,3725.4169921875,0.00940681155771017,0.0013504483504220843,2001230.625,0.29950228333473206,9.516045247437432e-05,0.0007228043978102505
