num_samples,split,prompt_pair,mean_text_embedding_cosine,mean_text_embedding_delta_norm,mean_state_normalized_mse,mean_intermediate_mask_logit_normalized_mse,mean_intermediate_soft_dice,mean_intermediate_binary_dice,mean_intermediate_probability_mae,mean_final_soft_dice,mean_final_binary_dice,mean_final_probability_mae
2,train,liver -> hepatic organ,0.8965643048286438,61.90240478515625,0.004435820184880868,0.0010372829437983455,0.9720188081264496,0.9959409534931183,0.0005389379803640567,0.9783540368080139,0.9964848160743713,0.00033197362790817056
2,train,liver -> human liver,0.961371898651123,37.537567138671875,0.004257208624039777,0.0015237520910886815,0.9694351851940155,0.9906646609306335,0.0011007483117525551,0.9773799180984497,0.9937463998794556,0.0006023189635016157
2,train,liver -> the liver,0.9906747937202454,18.447200775146484,0.0014319781184894964,0.0010009285724663641,0.971050500869751,0.9916967451572418,0.0009754222119644303,0.9777489900588989,0.9963250160217285,0.00034262612462045513
2,val,liver -> hepatic organ,0.8965643048286438,61.90240478515625,0.004436864284798503,0.0005374672036850825,0.9636805355548859,0.9892368018627167,0.0008634371915883166,0.946099191904068,0.9877645969390869,0.0008281170157715761
2,val,liver -> human liver,0.961371898651123,37.537567138671875,0.004006216244306415,0.0011798643936344888,0.9542842507362366,0.9754098355770111,0.0017310569528512724,0.9307670593261719,0.9606308937072754,0.002441783668473369
2,val,liver -> the liver,0.9906747937202454,18.447200775146484,0.0012606029195012525,0.0008581163347116672,0.9630929827690125,0.9884615242481232,0.0008939153631248528,0.9448347389698029,0.9885306656360626,0.0008112770738080197
