source,action,case,scope,decile,voxel_count,reliability_mean,pseudo_label_accuracy,aggregation
world_pairwise,blur,CYST_PA62.nii.gz,overall,1,1415578,0.04999994347081911,0.9195706630083259,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,2,1415578,0.14999997173488322,0.9893612361876208,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,3,1415578,0.2499999999593675,0.9927443065659398,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,4,1415576,0.34999995766509595,0.9931137572267402,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,5,1415577,0.4499998799238101,0.9944693930460865,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,6,1415579,0.5499999081873501,0.9946544841368796,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,7,1415578,0.6499999717267988,0.9947300678592066,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,8,1415578,0.7499999999986526,0.9973396026216853,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,9,1415578,0.8500000282545481,0.9994645296832814,case_voxel_bins
world_pairwise,blur,CYST_PA62.nii.gz,overall,10,1415576,0.9499999858967445,0.9999738622299332,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,1,1146134,0.05485090852395539,0.9764966400089344,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,2,1386677,0.15013811257117818,0.999442552230981,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,3,1397783,0.25001969297131466,0.9998147065746257,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,4,1398121,0.34998565168242185,0.9999842645951245,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,5,1407621,0.45000483366034005,0.9999971583259982,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,6,1408011,0.549997084541426,0.9999978693348276,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,7,1408118,0.6500001321160763,1.0,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,8,1411812,0.7500263358579718,1.0,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,9,1414820,0.8500086988629253,1.0,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,background,10,1413432,0.9499265226307416,1.0,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,1,269444,0.029365392394486763,0.6774246225560785,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,2,28901,0.14337194085529506,0.5056572436939898,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,3,17795,0.248453129640822,0.43737004776622646,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,4,17455,0.3511458467972787,0.4427957605270696,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,5,7956,0.4491234365391815,0.016465560583207643,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,6,7568,0.550525241765739,0.0005285412262156448,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,7,7460,0.649969697326182,0.0,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,8,3766,0.7401271157136827,0.0,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,9,758,0.8338161890141882,0.0,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,foreground,10,2144,0.9984306440090955,0.9827425373134329,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,1,1415578,0.04999994347081911,0.9195706630083259,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,2,1415578,0.14999997173488322,0.9893612361876208,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,3,1415578,0.2499999999593675,0.9927443065659398,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,4,1415576,0.34999995766509595,0.9931137572267402,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,5,1415577,0.4499998799238101,0.9944693930460865,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,6,1415579,0.5499999081873501,0.9946544841368796,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,7,1415578,0.6499999717267988,0.9947300678592066,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,8,1415578,0.7499999999986526,0.9973396026216853,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,9,1415578,0.8500000282545481,0.9994645296832814,case_voxel_bins
world_pairwise,gamma,CYST_PA62.nii.gz,overall,10,1415576,0.9499999858967445,0.9999738622299332,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,1,1417588,0.050071080592385284,0.75458172614328,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,2,1413598,0.15007216778465654,0.9969595316348778,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,3,1410928,0.2498380176160469,0.9997377612464987,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,4,1407570,0.3493909474614848,0.9999289555759217,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,5,1432022,0.4496889458246366,0.9999832404809423,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,6,15581402,0.5046319799606811,0.9999996149255375,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,7,1388276,0.650015303906115,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,8,1441156,0.7499544332749357,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,9,1392668,0.8500487001758176,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,overall,10,1426344,0.9496197941004476,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,foreground,1,700308,0.03506793537144798,0.5831776875317717,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,foreground,2,24240,0.12779503425109898,0.8226897689768977,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,foreground,3,1718,0.2326326463046257,0.7846332945285215,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,foreground,4,198,0.33273161119884914,0.494949494949495,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,foreground,5,24,0.4260639821489652,0.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,foreground,6,6,0.5298837820688883,0.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,1,717280,0.06471922723439986,0.9219300691501227,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,2,1389358,0.15046083486459808,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,3,1409210,0.24985899307599468,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,4,1407372,0.349393291226019,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,5,1431998,0.4496893417743015,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,6,15581396,0.5046319702368531,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,7,1388276,0.650015303906115,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,8,1441156,0.7499544332749357,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,9,1392668,0.8500487001758176,1.0,case_voxel_bins
confidence_rank,all,CYST_PA62.nii.gz,background,10,1426344,0.9496197941004476,1.0,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,1,2831156,0.04999994347081911,0.9195706630083259,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,2,2831156,0.14999997173488322,0.9893612361876208,case_voxel_bins
