variant,order,step,round,case,patch_index,reliability_source,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A0_confidence_rank,forward,6,2,HCC_10140276_20170721.nii.gz,1,confidence_rank,182854,6895034,0.025834543630480766,6166.6611328125,0.03372450917959213,0.5918025374412537,3532777.75,0.5123655200004578,0.00022931765124667436,0.2960159182548523
A0_confidence_rank,forward,7,2,HEM_PA97.nii.gz,1,confidence_rank,279621,6798267,0.039506275206804276,8243.703125,0.02948170341551304,0.016811884939670563,3530700.75,0.5193530917167664,0.0011069542961195111,0.008959420025348663
A0_confidence_rank,forward,8,2,CYST_PA69.nii.gz,1,confidence_rank,435709,6642179,0.06155918166041374,21223.46875,0.04871019348502159,0.17536096274852753,3517721.25,0.5296034812927246,0.001053571468219161,0.08820726722478867
A0_confidence_rank,forward,9,3,HEM_PA99.nii.gz,1,confidence_rank,396034,6681854,0.05595369637012482,19015.177734375,0.04801400378346443,0.007774428464472294,3519929.5,0.5267893075942993,9.975551802199334e-05,0.0039370921440422535
A0_confidence_rank,forward,10,3,HCC_10140276_20170721.nii.gz,1,confidence_rank,182854,6895034,0.025834543630480766,6166.6611328125,0.03372450917959213,0.5325472950935364,3532777.75,0.5123655200004578,0.0002608016657177359,0.26640406250953674
A0_confidence_rank,forward,11,3,HEM_PA97.nii.gz,1,confidence_rank,279621,6798267,0.039506275206804276,8243.703125,0.02948170341551304,0.01470556017011404,3530700.75,0.5193530917167664,0.0013225876027718186,0.008014073595404625
A0_confidence_rank,forward,12,3,CYST_PA69.nii.gz,1,confidence_rank,435709,6642179,0.06155918166041374,21223.46875,0.04871019348502159,0.14440372586250305,3517721.25,0.5296034812927246,0.0011790497228503227,0.07279139012098312
A0_confidence_rank,forward,13,4,HEM_PA99.nii.gz,1,confidence_rank,396034,6681854,0.05595369637012482,19015.177734375,0.04801400378346443,0.006833081133663654,3519929.5,0.5267893075942993,0.00012202705693198368,0.0034775540698319674
A0_confidence_rank,forward,14,4,HCC_10140276_20170721.nii.gz,1,confidence_rank,182854,6895034,0.025834543630480766,6166.6611328125,0.03372450917959213,0.4555748403072357,3532777.75,0.5123655200004578,0.0003135897859465331,0.22794421017169952
A0_confidence_rank,forward,15,4,HEM_PA97.nii.gz,1,confidence_rank,279621,6798267,0.039506275206804276,8243.703125,0.02948170341551304,0.012246107682585716,3530700.75,0.5193530917167664,0.001675496343523264,0.0069608017802238464
