variant,order,step,case,scope,tp,fp,tn,fn,dice,precision,recall,foreground_iou
A0_confidence_rank,reverse,20,HCC_10020116_20180118.nii.gz,full_volume,238990,93818,2953087,18653,0.8095167930954473,0.7181017283238383,0.9276013708891762,0.679990098474653
A0_confidence_rank,reverse,20,MET_PA13.nii.gz,full_volume,215238,40852,5060776,12862,0.8890642103306553,0.8404779569682533,0.9436124506795265,0.8002840655581666
A0_confidence_rank,reverse,20,HCC_10074592_20130816.nii.gz,full_volume,259526,77906,3854959,7609,0.8585516576326528,0.7691208895421893,0.9715162745428342,0.7521598882451651
A0_confidence_rank,reverse,20,CYST_PA19.nii.gz,full_volume,246031,38258,5674683,26172,0.8842211568180675,0.8654256759846495,0.9038511698989358,0.7924699076534573
A0_confidence_rank,reverse,20,HEM_PA13.nii.gz,full_volume,401149,74184,5735786,33711,0.8814592070033498,0.8439325693776784,0.9224784988272088,0.788043862613055
A1_world,forward,4,HEM_PA81.nii.gz,full_volume,1003254,170025,13572784,539185,0.7388499100422061,0.8550856190215627,0.6504335017462604,0.585854067589158
A1_world,forward,4,HEM_PA89.nii.gz,full_volume,484368,138788,6945958,173859,0.7560081568118198,0.7772820930874452,0.7358677173680205,0.6077275835461065
A1_world,forward,4,HEM_PA101.nii.gz,full_volume,764524,122136,13314256,255274,0.8020360270197403,0.8622515958766608,0.749681799728966,0.6694992880499223
A1_world,forward,4,HCC_10020116_20180118.nii.gz,full_volume,223126,71530,2975375,34517,0.8079898750495655,0.7572423436142485,0.8660277981548111,0.6778380972923053
A1_world,forward,4,MET_PA13.nii.gz,full_volume,200950,29676,5071952,27150,0.8761221295501018,0.8713241351799017,0.8809732573432705,0.7795527900192415
A1_world,forward,4,HCC_10074592_20130816.nii.gz,full_volume,255959,59259,3873606,11176,0.8790510223180785,0.8120062940568115,0.9581634753963352,0.7842025282327494
A1_world,forward,4,CYST_PA19.nii.gz,full_volume,240569,29153,5683788,31634,0.8878313419753656,0.8919146380347173,0.8837852632042997,0.7982884030847237
A1_world,forward,4,HEM_PA13.nii.gz,full_volume,384434,52113,5757857,50426,0.8823293822519214,0.8806245375641111,0.88404084073035,0.7894359646222686
A1_world,forward,8,HEM_PA81.nii.gz,full_volume,1034002,183277,13559532,508437,0.7493533759608771,0.8494371462910311,0.6703681636680607,0.5991727491661432
A1_world,forward,8,HEM_PA89.nii.gz,full_volume,489614,143679,6941067,168613,0.7581980921704659,0.7731239726319413,0.743837612252308,0.6105628340478809
A1_world,forward,8,HEM_PA101.nii.gz,full_volume,775670,129110,13307282,244128,0.8060676158617629,0.8573023276376578,0.7606114152018341,0.6751367385378115
A1_world,forward,8,HCC_10020116_20180118.nii.gz,full_volume,225981,74783,2972122,31662,0.8093773896100873,0.7513565453312232,0.8771090229503615,0.6797933976283443
A1_world,forward,8,MET_PA13.nii.gz,full_volume,202284,30848,5070780,25816,0.8771464252263503,0.8676801125542611,0.886821569487067,0.7811761434728208
A1_world,forward,8,HCC_10074592_20130816.nii.gz,full_volume,256658,61719,3871146,10477,0.8766959515774229,0.8061449162470907,0.9607801298968687,0.7804618462904511
A1_world,forward,8,CYST_PA19.nii.gz,full_volume,241494,30337,5682604,30709,0.8877901013539595,0.8883975705493486,0.8871834623424429,0.7982217227474053
A1_world,forward,8,HEM_PA13.nii.gz,full_volume,387399,54734,5755236,47461,0.8834711337490722,0.8762046714450177,0.8908591270753806,0.7912658243360825
