num_samples,split,prompt_pair,mean_text_embedding_cosine,mean_text_embedding_delta_norm,mean_state_normalized_mse,mean_intermediate_mask_logit_normalized_mse,mean_intermediate_soft_dice,mean_intermediate_binary_dice,mean_intermediate_probability_mae,mean_final_soft_dice,mean_final_binary_dice,mean_final_probability_mae
8,train,liver -> hepatic organ,0.8965643048286438,61.90240478515625,0.007263250772666652,0.0013064522345302976,0.9190196841955185,0.9722106084227562,0.0006516460871489778,0.9562501907348633,0.9892845824360847,0.0005066714156782875
8,train,liver -> human liver,0.961371898651123,37.537567138671875,0.006561179896380054,0.002291631111802417,0.906483106315136,0.9429894462227821,0.0014505054132374876,0.9483100324869156,0.9739678353071213,0.001214903681102445
8,train,liver -> the liver,0.9906747937202454,18.447200775146484,0.002412585503407172,0.0016114747709252697,0.9167680218815804,0.9674690812826157,0.001083203562312723,0.954937756061554,0.9897100552916527,0.0005176842014407199
8,val,liver -> hepatic organ,0.8965643048286438,61.90240478515625,0.1377418918928015,0.0651363650777057,0.7142019056303301,0.7400678255169861,0.006426011081316057,0.7175580486671148,0.7419963106527321,0.006527628785988825
8,val,liver -> human liver,0.961371898651123,37.537567138671875,0.0784298560465686,0.043816684641569736,0.7709480230796395,0.7940508280958984,0.005674175408831408,0.775724396110499,0.7994540110238428,0.005835793126607361
8,val,liver -> the liver,0.9906747937202454,18.447200775146484,0.002175217421608977,0.0012596851674970821,0.9443144798278809,0.9803152978420258,0.0009219459753170565,0.9220877960324287,0.9863146767020226,0.0007667566387681577
