case,patch_index,patch_kind,action,comparison_group,layer,feature_shape,normalized_mse_to_real_action,delta_cosine_to_real_action,delta_cosine_valid,magnitude_ratio_to_real_action,magnitude_ratio_valid,group_delta_norm,real_delta_norm
HEM_PA29.nii.gz,3,foreground,blur,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.27601200342178345,-0.019742529839277267,True,0.07999595254659653,True,350.40618896484375,4380.298828125
HEM_PA29.nii.gz,3,foreground,blur,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999997019767761,True,1.0,True,4380.298828125,4380.298828125
HEM_PA29.nii.gz,3,foreground,blur,identity_source,encoder_stage_3,1x128x48x48x48,0.17841589450836182,,False,0.0,True,0.0,2138.115966796875
HEM_PA29.nii.gz,3,foreground,blur,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.16452820599079132,0.28246259689331055,True,0.326578289270401,True,698.2622680664062,2138.115966796875
HEM_PA29.nii.gz,3,foreground,blur,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.1793367713689804,-0.041247859597206116,True,0.041593778878450394,True,88.93231964111328,2138.115966796875
HEM_PA29.nii.gz,3,foreground,blur,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999998807907104,True,1.0,True,2138.115966796875,2138.115966796875
HEM_PA29.nii.gz,3,foreground,blur,identity_source,encoder_stage_4,1x256x24x24x24,0.15904086828231812,,False,0.0,True,0.0,1328.252685546875
HEM_PA29.nii.gz,3,foreground,blur,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.15551221370697021,0.15911799669265747,True,0.21507686376571655,True,285.6764221191406,1328.252685546875
HEM_PA29.nii.gz,3,foreground,blur,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.15944327414035797,-0.026605084538459778,True,0.030297955498099327,True,40.24333953857422,1328.252685546875
HEM_PA29.nii.gz,3,foreground,blur,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0,True,1.0,True,1328.252685546875,1328.252685546875
HEM_PA29.nii.gz,3,foreground,blur,identity_source,encoder_stage_5,1x320x12x12x12,0.179109126329422,,False,0.0,True,0.0,833.039306640625
HEM_PA29.nii.gz,3,foreground,blur,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.17906369268894196,0.09196159988641739,True,0.182533398270607,True,152.0574951171875,833.039306640625
HEM_PA29.nii.gz,3,foreground,blur,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.1792125403881073,-0.009637005627155304,True,0.016252411529421806,True,13.538897514343262,833.039306640625
HEM_PA29.nii.gz,3,foreground,blur,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0,True,1.0,True,833.039306640625,833.039306640625
HEM_PA29.nii.gz,3,foreground,blur,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.13451141119003296,,False,0.0,True,0.0,309.1481018066406
HEM_PA29.nii.gz,3,foreground,blur,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.13458828628063202,0.01061023399233818,True,0.03676490858197212,True,11.365801811218262,309.1481018066406
HEM_PA29.nii.gz,3,foreground,blur,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.13458828628063202,0.01061023399233818,True,0.03676490858197212,True,11.365801811218262,309.1481018066406
HEM_PA29.nii.gz,3,foreground,blur,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,1.0000001192092896,True,1.0,True,309.1481018066406,309.1481018066406
HEP_PA28.nii.gz,0,context,gamma,identity_source,encoder_stage_2,1x64x96x96x96,0.015967529267072678,,False,0.0,True,0.0,1031.912109375
HEP_PA28.nii.gz,0,context,gamma,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.015638204291462898,0.19850394129753113,True,0.33554065227508545,True,346.24847412109375,1031.912109375
HEP_PA28.nii.gz,0,context,gamma,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.08669313043355942,-0.053508657962083817,True,2.0517709255218506,True,2117.247314453125,1031.912109375
HEP_PA28.nii.gz,0,context,gamma,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999985694885254,True,1.0,True,1031.912109375,1031.912109375
HEP_PA28.nii.gz,0,context,gamma,identity_source,encoder_stage_3,1x128x48x48x48,0.012627429328858852,,False,0.0,True,0.0,565.8989868164062
HEP_PA28.nii.gz,0,context,gamma,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.012518550269305706,0.10932085663080215,True,0.1670139729976654,True,94.5130386352539,565.8989868164062
HEP_PA28.nii.gz,0,context,gamma,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.03244863077998161,-0.05929097905755043,True,1.1949855089187622,True,676.2410888671875,565.8989868164062
HEP_PA28.nii.gz,0,context,gamma,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999998211860657,True,1.0,True,565.8989868164062,565.8989868164062
HEP_PA28.nii.gz,0,context,gamma,identity_source,encoder_stage_4,1x256x24x24x24,0.014213684014976025,,False,0.0,True,0.0,378.4259033203125
HEP_PA28.nii.gz,0,context,gamma,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.014349273405969143,0.00796052161604166,True,0.105954110622406,True,40.09577941894531,378.4259033203125
HEP_PA28.nii.gz,0,context,gamma,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.020356470718979836,-0.04948056489229202,True,0.6097784638404846,True,230.75596618652344,378.4259033203125
HEP_PA28.nii.gz,0,context,gamma,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0,True,1.0,True,378.4259033203125,378.4259033203125
HEP_PA28.nii.gz,0,context,gamma,identity_source,encoder_stage_5,1x320x12x12x12,0.013614855706691742,,False,0.0,True,0.0,233.4895477294922
HEP_PA28.nii.gz,0,context,gamma,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.013690649531781673,-0.01901174709200859,True,0.05798502638936043,True,13.538897514343262,233.4895477294922
HEP_PA28.nii.gz,0,context,gamma,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.019305136054754257,-0.0019867587834596634,True,0.6445040702819824,True,150.48497009277344,233.4895477294922
HEP_PA28.nii.gz,0,context,gamma,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0,True,1.0,True,233.4895477294922,233.4895477294922
HEP_PA28.nii.gz,0,context,gamma,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.010531250387430191,,False,0.0,True,0.0,86.98851013183594
HEP_PA28.nii.gz,0,context,gamma,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.010820714756846428,-0.03985384479165077,True,0.13065865635871887,True,11.365801811218262,86.98851013183594
HEP_PA28.nii.gz,0,context,gamma,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.010820714756846428,-0.03985384479165077,True,0.13065865635871887,True,11.365801811218262,86.98851013183594
HEP_PA28.nii.gz,0,context,gamma,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,1.0000001192092896,True,1.0,True,86.98851013183594,86.98851013183594
HEP_PA28.nii.gz,0,context,blur,identity_source,encoder_stage_2,1x64x96x96x96,0.1706841140985489,,False,0.0,True,0.0,3262.833984375
HEP_PA28.nii.gz,0,context,blur,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.12096323817968369,0.5489089488983154,True,0.6488982439041138,True,2117.247314453125,3262.833984375
HEP_PA28.nii.gz,0,context,blur,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.1743372231721878,-0.047784339636564255,True,0.10611893981695175,True,346.24847412109375,3262.833984375
HEP_PA28.nii.gz,0,context,blur,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,1.0,True,1.0,True,3262.833984375,3262.833984375
HEP_PA28.nii.gz,0,context,blur,identity_source,encoder_stage_3,1x128x48x48x48,0.10971179604530334,,False,0.0,True,0.0,1661.147216796875
HEP_PA28.nii.gz,0,context,blur,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.1011471152305603,0.2994277775287628,True,0.407092809677124,True,676.2410888671875,1661.147216796875
HEP_PA28.nii.gz,0,context,blur,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.11087608337402344,-0.06481151282787323,True,0.05689624324440956,True,94.5130386352539,1661.147216796875
HEP_PA28.nii.gz,0,context,blur,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999998807907104,True,1.0,True,1661.147216796875,1661.147216796875
HEP_PA28.nii.gz,0,context,blur,identity_source,encoder_stage_4,1x256x24x24x24,0.09650982171297073,,False,0.0,True,0.0,1002.4146728515625
HEP_PA28.nii.gz,0,context,blur,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.09471921622753143,0.15539886057376862,True,0.23020011186599731,True,230.75596618652344,1002.4146728515625
HEP_PA28.nii.gz,0,context,blur,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.09673743695020676,-0.009482345543801785,True,0.03999919444322586,True,40.09577941894531,1002.4146728515625
HEP_PA28.nii.gz,0,context,blur,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0,True,1.0,True,1002.4146728515625,1002.4146728515625
HEP_PA28.nii.gz,0,context,blur,identity_source,encoder_stage_5,1x320x12x12x12,0.1183289885520935,,False,0.0,True,0.0,684.2298583984375
HEP_PA28.nii.gz,0,context,blur,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.11927644163370132,0.09176360815763474,True,0.21993336081504822,True,150.48497009277344,684.2298583984375
HEP_PA28.nii.gz,0,context,blur,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.11830458045005798,0.015105823054909706,True,0.019787060096859932,True,13.538897514343262,684.2298583984375
HEP_PA28.nii.gz,0,context,blur,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,0.9999999403953552,True,1.0,True,684.2298583984375,684.2298583984375
HEP_PA28.nii.gz,0,context,blur,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.09750068932771683,,False,0.0,True,0.0,263.9884948730469
HEP_PA28.nii.gz,0,context,blur,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.09738043695688248,0.03585265204310417,True,0.04305415600538254,True,11.365801811218262,263.9884948730469
HEP_PA28.nii.gz,0,context,blur,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.09738043695688248,0.03585265204310417,True,0.04305415600538254,True,11.365801811218262,263.9884948730469
HEP_PA28.nii.gz,0,context,blur,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,1.0,True,1.0,True,263.9884948730469,263.9884948730469
HEP_PA28.nii.gz,1,context,gamma,identity_source,encoder_stage_2,1x64x96x96x96,0.033033959567546844,,False,0.0,True,0.0,1554.2318115234375
HEP_PA28.nii.gz,1,context,gamma,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.0319223627448082,0.18957304954528809,True,0.23740312457084656,True,368.9794921875,1554.2318115234375
HEP_PA28.nii.gz,1,context,gamma,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.11329306662082672,0.0019691335037350655,True,1.5606857538223267,True,2425.66748046875,1554.2318115234375
HEP_PA28.nii.gz,1,context,gamma,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999987483024597,True,1.0,True,1554.2318115234375,1554.2318115234375
HEP_PA28.nii.gz,1,context,gamma,identity_source,encoder_stage_3,1x128x48x48x48,0.027461661025881767,,False,0.0,True,0.0,840.2456665039062
HEP_PA28.nii.gz,1,context,gamma,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.02727554738521576,0.08451715111732483,True,0.10364457964897156,True,87.08690643310547,840.2456665039062
HEP_PA28.nii.gz,1,context,gamma,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.04647105559706688,-0.008209948427975178,True,0.8238256573677063,True,692.2159423828125,840.2456665039062
HEP_PA28.nii.gz,1,context,gamma,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999998211860657,True,1.0,True,840.2456665039062,840.2456665039062
HEP_PA28.nii.gz,1,context,gamma,identity_source,encoder_stage_4,1x256x24x24x24,0.029455002397298813,,False,0.0,True,0.0,548.05126953125
HEP_PA28.nii.gz,1,context,gamma,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.02944784425199032,0.03827828913927078,True,0.07323772460222244,True,40.13802719116211,548.05126953125
HEP_PA28.nii.gz,1,context,gamma,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.03648141026496887,-0.02984992228448391,True,0.45947420597076416,True,251.8154296875,548.05126953125
HEP_PA28.nii.gz,1,context,gamma,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,0.9999998807907104,True,1.0,True,548.05126953125,548.05126953125
HEP_PA28.nii.gz,1,context,gamma,identity_source,encoder_stage_5,1x320x12x12x12,0.02551671862602234,,False,0.0,True,0.0,319.0896301269531
HEP_PA28.nii.gz,1,context,gamma,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.02554187923669815,0.009595238603651524,True,0.042429763823747635,True,13.538897514343262,319.0896301269531
HEP_PA28.nii.gz,1,context,gamma,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.03193461522459984,-0.013984525576233864,True,0.48772546648979187,True,155.62814331054688,319.0896301269531
HEP_PA28.nii.gz,1,context,gamma,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,0.9999999403953552,True,1.0,True,319.0896301269531,319.0896301269531
HEP_PA28.nii.gz,1,context,gamma,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.02037222497165203,,False,0.0,True,0.0,120.19364929199219
HEP_PA28.nii.gz,1,context,gamma,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.02047993242740631,0.019326459616422653,True,0.09456241875886917,True,11.365801811218262,120.19364929199219
HEP_PA28.nii.gz,1,context,gamma,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.02047993242740631,0.019326459616422653,True,0.09456241875886917,True,11.365801811218262,120.19364929199219
HEP_PA28.nii.gz,1,context,gamma,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,0.9999999403953552,True,1.0,True,120.19364929199219,120.19364929199219
HEP_PA28.nii.gz,1,context,blur,identity_source,encoder_stage_2,1x64x96x96x96,0.2177518755197525,,False,0.0,True,0.0,3901.13134765625
HEP_PA28.nii.gz,1,context,blur,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.15650348365306854,0.5370768308639526,True,0.6217856407165527,True,2425.66748046875,3901.13134765625
HEP_PA28.nii.gz,1,context,blur,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.22082242369651794,-0.027251970022916794,True,0.0945826917886734,True,368.9794921875,3901.13134765625
HEP_PA28.nii.gz,1,context,blur,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,1.0000001192092896,True,1.0,True,3901.13134765625,3901.13134765625
HEP_PA28.nii.gz,1,context,blur,identity_source,encoder_stage_3,1x128x48x48x48,0.14751677215099335,,False,0.0,True,0.0,1925.28271484375
HEP_PA28.nii.gz,1,context,blur,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.13509273529052734,0.2968933880329132,True,0.3595398962497711,True,692.2159423828125,1925.28271484375
HEP_PA28.nii.gz,1,context,blur,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.14846545457839966,-0.04847168177366257,True,0.045233309268951416,True,87.08690643310547,1925.28271484375
HEP_PA28.nii.gz,1,context,blur,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999999403953552,True,1.0,True,1925.28271484375,1925.28271484375
HEP_PA28.nii.gz,1,context,blur,identity_source,encoder_stage_4,1x256x24x24x24,0.12912583351135254,,False,0.0,True,0.0,1159.121826171875
HEP_PA28.nii.gz,1,context,blur,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.12656188011169434,0.15432313084602356,True,0.21724672615528107,True,251.8154296875,1159.121826171875
HEP_PA28.nii.gz,1,context,blur,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.12934540212154388,-0.007237178273499012,True,0.03462796285748482,True,40.13802719116211,1159.121826171875
HEP_PA28.nii.gz,1,context,blur,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0000001192092896,True,1.0,True,1159.121826171875,1159.121826171875
HEP_PA28.nii.gz,1,context,blur,identity_source,encoder_stage_5,1x320x12x12x12,0.14574958384037018,,False,0.0,True,0.0,752.3971557617188
HEP_PA28.nii.gz,1,context,blur,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.13854163885116577,0.2229669988155365,True,0.2068430781364441,True,155.62814331054688,752.3971557617188
HEP_PA28.nii.gz,1,context,blur,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.14570172131061554,0.01812601462006569,True,0.017994349822402,True,13.538897514343262,752.3971557617188
HEP_PA28.nii.gz,1,context,blur,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,0.9999998807907104,True,1.0,True,752.3971557617188,752.3971557617188
HEP_PA28.nii.gz,1,context,blur,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.11772315204143524,,False,0.0,True,0.0,286.92974853515625
HEP_PA28.nii.gz,1,context,blur,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.11713875830173492,0.08246656507253647,True,0.03961179405450821,True,11.365801811218262,286.92974853515625
HEP_PA28.nii.gz,1,context,blur,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.11713875830173492,0.08246656507253647,True,0.03961179405450821,True,11.365801811218262,286.92974853515625
HEP_PA28.nii.gz,1,context,blur,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,1.0000001192092896,True,1.0,True,286.92974853515625,286.92974853515625
HEP_PA28.nii.gz,2,foreground,gamma,identity_source,encoder_stage_2,1x64x96x96x96,0.024145659059286118,,False,0.0,True,0.0,1310.7696533203125
HEP_PA28.nii.gz,2,foreground,gamma,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.023473195731639862,0.18898528814315796,True,0.27767086029052734,True,363.9625244140625,1310.7696533203125
HEP_PA28.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.1071324422955513,-0.010610946454107761,True,1.8433136940002441,True,2416.15966796875,1310.7696533203125
HEP_PA28.nii.gz,2,foreground,gamma,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999986290931702,True,1.0,True,1310.7696533203125,1310.7696533203125
HEP_PA28.nii.gz,2,foreground,gamma,identity_source,encoder_stage_3,1x128x48x48x48,0.019127365201711655,,False,0.0,True,0.0,703.5633544921875
HEP_PA28.nii.gz,2,foreground,gamma,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.018952198326587677,0.10184027254581451,True,0.13667362928390503,True,96.15855407714844,703.5633544921875
HEP_PA28.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.03913082554936409,-0.050437603145837784,True,0.9734506607055664,True,684.8842163085938,703.5633544921875
HEP_PA28.nii.gz,2,foreground,gamma,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999997615814209,True,1.0,True,703.5633544921875,703.5633544921875
HEP_PA28.nii.gz,2,foreground,gamma,identity_source,encoder_stage_4,1x256x24x24x24,0.021693022921681404,,False,0.0,True,0.0,482.2023010253906
HEP_PA28.nii.gz,2,foreground,gamma,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.021619746461510658,0.061959024518728256,True,0.08343089371919632,True,40.230567932128906,482.2023010253906
HEP_PA28.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.03119741939008236,-0.0723840519785881,True,0.593477189540863,True,286.1760559082031,482.2023010253906
HEP_PA28.nii.gz,2,foreground,gamma,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0,True,1.0,True,482.2023010253906,482.2023010253906
HEP_PA28.nii.gz,2,foreground,gamma,identity_source,encoder_stage_5,1x320x12x12x12,0.028994133695960045,,False,0.0,True,0.0,338.4880676269531
HEP_PA28.nii.gz,2,foreground,gamma,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.02897321805357933,0.02901718020439148,True,0.03999815136194229,True,13.538897514343262,338.4880676269531
HEP_PA28.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.03420599177479744,0.030857743695378304,True,0.4559553265571594,True,154.33543395996094,338.4880676269531
HEP_PA28.nii.gz,2,foreground,gamma,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0000001192092896,True,1.0,True,338.4880676269531,338.4880676269531
HEP_PA28.nii.gz,2,foreground,gamma,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.024030260741710663,,False,0.0,True,0.0,131.03834533691406
HEP_PA28.nii.gz,2,foreground,gamma,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.02409767173230648,0.027197379618883133,True,0.08673645555973053,True,11.365801811218262,131.03834533691406
HEP_PA28.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.02409767173230648,0.027197379618883133,True,0.08673645555973053,True,11.365801811218262,131.03834533691406
HEP_PA28.nii.gz,2,foreground,gamma,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,0.9999998807907104,True,1.0,True,131.03834533691406,131.03834533691406
HEP_PA28.nii.gz,2,foreground,blur,identity_source,encoder_stage_2,1x64x96x96x96,0.23213210701942444,,False,0.0,True,0.0,3993.86279296875
HEP_PA28.nii.gz,2,foreground,blur,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.16486485302448273,0.5419843792915344,True,0.6049681305885315,True,2416.15966796875,3993.86279296875
HEP_PA28.nii.gz,2,foreground,blur,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.2353629469871521,-0.030798526480793953,True,0.09113045036792755,True,363.9625244140625,3993.86279296875
HEP_PA28.nii.gz,2,foreground,blur,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,1.000000238418579,True,1.0,True,3993.86279296875,3993.86279296875
HEP_PA28.nii.gz,2,foreground,blur,identity_source,encoder_stage_3,1x128x48x48x48,0.1706809252500534,,False,0.0,True,0.0,2077.770751953125
HEP_PA28.nii.gz,2,foreground,blur,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.15492476522922516,0.30484065413475037,True,0.3296245336532593,True,684.8842163085938,2077.770751953125
HEP_PA28.nii.gz,2,foreground,blur,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.17211467027664185,-0.06761334836483002,True,0.046279676258563995,True,96.15855407714844,2077.770751953125
HEP_PA28.nii.gz,2,foreground,blur,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999998807907104,True,1.0,True,2077.770751953125,2077.770751953125
HEP_PA28.nii.gz,2,foreground,blur,identity_source,encoder_stage_4,1x256x24x24x24,0.1418212652206421,,False,0.0,True,0.0,1246.5198974609375
HEP_PA28.nii.gz,2,foreground,blur,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.13675734400749207,0.19255448877811432,True,0.22958001494407654,True,286.1760559082031,1246.5198974609375
HEP_PA28.nii.gz,2,foreground,blur,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.14220435917377472,-0.02571042627096176,True,0.032274309545755386,True,40.230567932128906,1246.5198974609375
HEP_PA28.nii.gz,2,foreground,blur,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0000001192092896,True,1.0,True,1246.5198974609375,1246.5198974609375
HEP_PA28.nii.gz,2,foreground,blur,identity_source,encoder_stage_5,1x320x12x12x12,0.1785484105348587,,False,0.0,True,0.0,832.150146484375
HEP_PA28.nii.gz,2,foreground,blur,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.1755715012550354,0.13768143951892853,True,0.18546584248542786,True,154.33543395996094,832.150146484375
HEP_PA28.nii.gz,2,foreground,blur,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.17848752439022064,0.018612943589687347,True,0.016269776970148087,True,13.538897514343262,832.150146484375
HEP_PA28.nii.gz,2,foreground,blur,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0,True,1.0,True,832.150146484375,832.150146484375
HEP_PA28.nii.gz,2,foreground,blur,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.13960547745227814,,False,0.0,True,0.0,314.3222351074219
HEP_PA28.nii.gz,2,foreground,blur,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.13916870951652527,0.06134016066789627,True,0.036159712821245193,True,11.365801811218262,314.3222351074219
HEP_PA28.nii.gz,2,foreground,blur,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.13916870951652527,0.06134016066789627,True,0.036159712821245193,True,11.365801811218262,314.3222351074219
HEP_PA28.nii.gz,2,foreground,blur,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,1.0000001192092896,True,1.0,True,314.3222351074219,314.3222351074219
HEP_PA28.nii.gz,3,foreground,gamma,identity_source,encoder_stage_2,1x64x96x96x96,0.01601647399365902,,False,0.0,True,0.0,1048.3167724609375
HEP_PA28.nii.gz,3,foreground,gamma,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.01547739002853632,0.22094358503818512,True,0.34406161308288574,True,360.685546875,1048.3167724609375
HEP_PA28.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.09272009879350662,-0.039446257054805756,True,2.1492981910705566,True,2253.145263671875,1048.3167724609375
HEP_PA28.nii.gz,3,foreground,gamma,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999986290931702,True,1.0,True,1048.3167724609375,1048.3167724609375
HEP_PA28.nii.gz,3,foreground,gamma,identity_source,encoder_stage_3,1x128x48x48x48,0.013246769085526466,,False,0.0,True,0.0,582.5316772460938
HEP_PA28.nii.gz,3,foreground,gamma,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.013060279190540314,0.12488655745983124,True,0.16385385394096375,True,95.45005798339844,582.5316772460938
HEP_PA28.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.03217347711324692,-0.043689459562301636,True,1.1524242162704468,True,671.3236083984375,582.5316772460938
HEP_PA28.nii.gz,3,foreground,gamma,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999997019767761,True,1.0,True,582.5316772460938,582.5316772460938
HEP_PA28.nii.gz,3,foreground,gamma,identity_source,encoder_stage_4,1x256x24x24x24,0.015494258143007755,,False,0.0,True,0.0,403.9620056152344
HEP_PA28.nii.gz,3,foreground,gamma,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.015604025684297085,0.01401552278548479,True,0.09934316575527191,True,40.130863189697266,403.9620056152344
HEP_PA28.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.022436879575252533,-0.06015515699982643,True,0.6119279861450195,True,247.19566345214844,403.9620056152344
HEP_PA28.nii.gz,3,foreground,gamma,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0000001192092896,True,1.0,True,403.9620056152344,403.9620056152344
HEP_PA28.nii.gz,3,foreground,gamma,identity_source,encoder_stage_5,1x320x12x12x12,0.019496504217386246,,False,0.0,True,0.0,280.1628112792969
HEP_PA28.nii.gz,3,foreground,gamma,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.019542666152119637,-0.00033514515962451696,True,0.048325106501579285,True,13.538897514343262,280.1628112792969
HEP_PA28.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.02411355823278427,0.07052024453878403,True,0.5622392296791077,True,157.51852416992188,280.1628112792969
HEP_PA28.nii.gz,3,foreground,gamma,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0,True,1.0,True,280.1628112792969,280.1628112792969
