variant,order,step,case,scope,tp,fp,tn,fn,dice,precision,recall,foreground_iou
A0_confidence_rank,forward,12,CYST_PA74.nii.gz,full_volume,261939,27918,5007647,9616,0.9331435737034477,0.9036835405044557,0.9645891255915008,0.8746664974805742
A0_confidence_rank,forward,12,FNH_PA10.nii.gz,full_volume,970332,86718,18439638,35421,0.9407897894272986,0.9179622534411807,0.9647816113896752,0.8881993206226985
A0_confidence_rank,forward,12,FNH_PA32.nii.gz,full_volume,264299,15003,4006489,17519,0.9420409181636726,0.9462839507056877,0.9378357663456557,0.8904322807348537
A0_confidence_rank,forward,12,HCC_10081574_20140213.nii.gz,full_volume,252286,62359,4008667,8288,0.8771824296485339,0.8018115654149915,0.9681932963380844,0.7812332589112913
A0_confidence_rank,forward,12,HCC_10142924_20170911.nii.gz,full_volume,186165,36519,3195040,25905,0.8564153521301702,0.8360052810260279,0.877846937332013,0.7488867166286521
A0_confidence_rank,forward,12,HCC_10147777_20171222.nii.gz,full_volume,235631,74573,3157417,13751,0.8421618839642164,0.7596001341052985,0.9448596931614952,0.7273571946720995
A0_confidence_rank,forward,12,HCC_PA0.nii.gz,full_volume,1372669,340029,22389939,28883,0.8815406598699527,0.8014658743105907,0.9793921310090529,0.7881740786101824
A0_confidence_rank,forward,12,HEM_PA24.nii.gz,full_volume,283089,37180,4195515,16766,0.9130077210364379,0.883910088082206,0.9440863083823848,0.8399394721616449
A0_confidence_rank,forward,12,HEM_PA34.nii.gz,full_volume,339095,40702,5697398,8605,0.9322237754932323,0.8928322235299384,0.9752516537244751,0.8730516320719255
A0_confidence_rank,forward,12,HEM_PA56.nii.gz,full_volume,373503,15656,3658965,9668,0.967210907254671,0.9597696571324318,0.97476844541993,0.936503797385834
A0_confidence_rank,forward,12,HEM_PA66.nii.gz,full_volume,228838,10259,3309701,7095,0.9634675704692335,0.9570927280559772,0.9699279032606715,0.92951030090336
A0_confidence_rank,forward,12,ICC_PA18.nii.gz,full_volume,948134,187507,18608853,51834,0.8879284550683201,0.8348888425127307,0.9481643412589202,0.7984454409566517
A0_confidence_rank,forward,12,MET_PA19.nii.gz,full_volume,217284,24288,5015957,17479,0.9123159121206714,0.8994585465202921,0.925546189135426,0.8387691998872809
A0_confidence_rank,forward,12,MET_PA25.nii.gz,full_volume,211137,48523,5063520,6548,0.8846306130785909,0.8131287067703921,0.9699198382984587,0.7931279300396682
A0_confidence_rank,forward,16,CYST_PA37.nii.gz,full_volume,239089,49195,5433826,13257,0.8844829180770583,0.8293523053655423,0.9474649885474705,0.7928905190338958
A0_confidence_rank,forward,16,CYST_PA38.nii.gz,full_volume,224697,7631,3615251,11342,0.9594911682505386,0.9671541957921559,0.9519486186604756,0.922136496080765
A0_confidence_rank,forward,16,CYST_PA53.nii.gz,full_volume,376354,28861,2964985,7980,0.9533391847751058,0.9287760818331009,0.9792368096499399,0.9108387081160227
A0_confidence_rank,forward,16,CYST_PA54.nii.gz,full_volume,220253,16401,3532477,6933,0.9496938599517075,0.9306962907873942,0.969483154771861,0.9042067105387398
A0_confidence_rank,forward,16,CYST_PA74.nii.gz,full_volume,263139,30884,5004681,8416,0.9305135631159628,0.8949605983205395,0.9690081199020456,0.8700564411335839
A0_confidence_rank,forward,16,FNH_PA10.nii.gz,full_volume,972438,96757,18429599,33315,0.9373131278470593,0.9095048143696893,0.9668755648752726,0.8820219317738615
A0_confidence_rank,forward,16,FNH_PA32.nii.gz,full_volume,265194,16288,4005204,16624,0.9415728741345641,0.9421348434358148,0.9410115748461774,0.8895963180881968
A0_confidence_rank,forward,16,HCC_10081574_20140213.nii.gz,full_volume,253294,68213,4002813,7280,0.8703049919169326,0.7878335463924581,0.9720616792158849,0.7703893402111397
A0_confidence_rank,forward,16,HCC_10142924_20170911.nii.gz,full_volume,188852,39406,3192153,23218,0.8577787467524209,0.8273620201701584,0.8905172820295185,0.7509742480395744
A0_confidence_rank,forward,16,HCC_10147777_20171222.nii.gz,full_volume,237089,78817,3153173,12293,0.8388255190274692,0.7505048970263306,0.9507061455919031,0.7223940353261283
A0_confidence_rank,forward,16,HCC_PA0.nii.gz,full_volume,1374818,372117,22357851,26734,0.8733197882030321,0.7869886401039535,0.9809254312362296,0.7751265878808278
A0_confidence_rank,forward,16,HEM_PA24.nii.gz,full_volume,284939,40018,4192677,14916,0.9120791534093455,0.8768513988004567,0.9502559570459055,0.8383690378464898
A0_confidence_rank,forward,16,HEM_PA34.nii.gz,full_volume,340479,44549,5693551,7221,0.9293462239739713,0.884296726471841,0.9792320966350302,0.8680175092861933
A0_confidence_rank,forward,16,HEM_PA56.nii.gz,full_volume,374264,16715,3657906,8907,0.9669030549635084,0.9572483432614027,0.9767545038638101,0.9359267391206494
A0_confidence_rank,forward,16,HEM_PA66.nii.gz,full_volume,229569,10902,3309058,6364,0.9637576510692606,0.9546639719550383,0.973026240500481,0.9300504385520691
A0_confidence_rank,forward,16,ICC_PA18.nii.gz,full_volume,951859,206062,18590298,48109,0.8822131258836762,0.8220414000609714,0.9518894604627348,0.7892498528228983
A0_confidence_rank,forward,16,MET_PA19.nii.gz,full_volume,219401,27709,5012536,15362,0.9106175278548497,0.8878677512039173,0.934563794124287,0.8359024962662684
A0_confidence_rank,forward,16,MET_PA25.nii.gz,full_volume,211905,52394,5059649,5780,0.8793030474040632,0.8017623978902683,0.9734478719250292,0.7846037640838421
A0_confidence_rank,forward,20,CYST_PA37.nii.gz,full_volume,241140,55500,5427521,11206,0.878492347710142,0.8129045307443366,0.9555927179348989,0.7833137347894726
A0_confidence_rank,forward,20,CYST_PA38.nii.gz,full_volume,225639,8562,3614320,10400,0.9596759101735284,0.9634416590877067,0.9559394845767013,0.9224778312435354
A0_confidence_rank,forward,20,CYST_PA53.nii.gz,full_volume,377103,32005,2961841,7231,0.9505496305968174,0.9217688238802468,0.9811856354108666,0.9057594892623559
A0_confidence_rank,forward,20,CYST_PA54.nii.gz,full_volume,221063,18150,3530728,6123,0.9479565779514965,0.9241261971548369,0.9730485153134436,0.9010622167150357
A0_confidence_rank,forward,20,CYST_PA74.nii.gz,full_volume,264546,34773,5000792,7009,0.9268104695607087,0.8838262856684674,0.9741893907311594,0.8636037188895563
A0_confidence_rank,forward,20,FNH_PA10.nii.gz,full_volume,975042,111815,18414541,30711,0.9318907966606296,0.8971207803786515,0.9694646697549001,0.8724677156110411
A0_confidence_rank,forward,20,FNH_PA32.nii.gz,full_volume,266279,17979,4003513,15539,0.9407888693390993,0.9367511204609896,0.9448615773300499,0.8881976804304246
A0_confidence_rank,forward,20,HCC_10081574_20140213.nii.gz,full_volume,254403,76087,3994939,6171,0.860830637629766,0.7697751823050621,0.9763176679177508,0.7556651943646576
A0_confidence_rank,forward,20,HCC_10142924_20170911.nii.gz,full_volume,192014,43563,3187996,20056,0.8578813216664023,0.8150795705862627,0.9054274531994153,0.751131504930897
A0_confidence_rank,forward,20,HCC_10147777_20171222.nii.gz,full_volume,238896,84696,3147294,10486,0.8338807694589981,0.7382629978491434,0.9579520574861057,0.7150904878501427
A0_confidence_rank,forward,20,HCC_PA0.nii.gz,full_volume,1377255,416409,22313559,24297,0.8620731743957216,0.7678444792335688,0.9826642179526696,0.7575822583652785
A0_confidence_rank,forward,20,HEM_PA24.nii.gz,full_volume,287345,44088,4188607,12510,0.9103451990216826,0.8669776395229202,0.958279835253706,0.8354436636303109
A0_confidence_rank,forward,20,HEM_PA34.nii.gz,full_volume,341826,49553,5688547,5874,0.9250053106636774,0.8733887101760698,0.9831061259706644,0.86047430730542
A0_confidence_rank,forward,20,HEM_PA56.nii.gz,full_volume,375187,18228,3656393,7984,0.9662471381147741,0.953667247054637,0.9791633500447581,0.9346983923726766
A0_confidence_rank,forward,20,HEM_PA66.nii.gz,full_volume,230427,11844,3308116,5506,0.9637184130622077,0.9511125970504105,0.9766628661526789,0.9299773586733232
A0_confidence_rank,forward,20,ICC_PA18.nii.gz,full_volume,956008,234157,18562203,43960,0.8730136480295946,0.8032566912991056,0.9560385932349835,0.7746443836726425
A0_confidence_rank,forward,20,MET_PA19.nii.gz,full_volume,221663,33248,5006997,13100,0.9053492731899182,0.8695701637041948,0.9441990432904674,0.8270667994970355
A0_confidence_rank,forward,20,MET_PA25.nii.gz,full_volume,212763,57929,5054114,4922,0.8713063883024794,0.7859966308572104,0.9773893469922135,0.7719600600840306
A0_confidence_rank,reverse,20,CYST_PA37.nii.gz,full_volume,241314,56609,5426412,11032,0.877076484410352,0.8099878156436394,0.9562822473904876,0.7810652036704374
A0_confidence_rank,reverse,20,CYST_PA38.nii.gz,full_volume,225719,8657,3614225,10320,0.9596590244783861,0.9630636242618699,0.956278411618419,0.9224466276522706
A0_confidence_rank,reverse,20,CYST_PA53.nii.gz,full_volume,377156,32522,2961324,7178,0.9500007556560858,0.9206157030643579,0.9813235362991565,0.9047632755675821
A0_confidence_rank,reverse,20,CYST_PA54.nii.gz,full_volume,221131,18318,3530560,6055,0.9477685985834753,0.9234993672974203,0.9733478295317494,0.9007225951511991
A0_confidence_rank,reverse,20,CYST_PA74.nii.gz,full_volume,264720,35268,5000297,6835,0.9263345015160714,0.8824352974118965,0.9748301449061885,0.8627775623079105
A0_confidence_rank,reverse,20,FNH_PA10.nii.gz,full_volume,975294,114546,18411810,30459,0.9308047889070062,0.8948964985685972,0.9697152282916383,0.8705658043076
A0_confidence_rank,reverse,20,FNH_PA32.nii.gz,full_volume,266439,18245,4003247,15379,0.9406462819195696,0.9359113964957637,0.9454293196318191,0.8879435318583098
A0_confidence_rank,reverse,20,HCC_10081574_20140213.nii.gz,full_volume,254508,77505,3993521,6066,0.8589726065539743,0.7665603455286389,0.9767206244675217,0.7528062967531257
A0_confidence_rank,reverse,20,HCC_10142924_20170911.nii.gz,full_volume,192584,44220,3187339,19486,0.8580759856886342,0.8132632894714616,0.9081152449662847,0.7514300206796988
A0_confidence_rank,reverse,20,HCC_10147777_20171222.nii.gz,full_volume,239129,85474,3146516,10253,0.8332238647351412,0.7366814231538218,0.9588863670994698,0.7141248775593091
A0_confidence_rank,reverse,20,HCC_PA0.nii.gz,full_volume,1377554,427750,22302218,23998,0.8591305627692668,0.7630592963844317,0.9828775528842312,0.7530489771508477
A0_confidence_rank,reverse,20,HEM_PA24.nii.gz,full_volume,287632,44709,4187986,12223,0.9099456497668444,0.8654725116672334,0.9592369645328576,0.8347708988751001
A0_confidence_rank,reverse,20,HEM_PA34.nii.gz,full_volume,341943,50429,5687671,5757,0.9240803597487812,0.871476557960303,0.9834426229508196,0.8588748872852768
A0_confidence_rank,reverse,20,HEM_PA56.nii.gz,full_volume,375277,18408,3656213,7894,0.966143017496164,0.9532418049963803,0.9793982321209068,0.9345035472472415
A0_confidence_rank,reverse,20,HEM_PA66.nii.gz,full_volume,230507,11900,3308060,5426,0.9637789020362085,0.9509090084032227,0.9770019454675691,0.930090020295925
A0_confidence_rank,reverse,20,ICC_PA18.nii.gz,full_volume,956656,241383,18554977,43312,0.8704758447084109,0.7985182452324173,0.9566866139716471,0.7706571308195668
A0_confidence_rank,reverse,20,MET_PA19.nii.gz,full_volume,221908,34243,5006002,12855,0.9040605890237394,0.8663171332534325,0.9452426489693861,0.8249184033069894
A0_confidence_rank,reverse,20,MET_PA25.nii.gz,full_volume,212855,58682,5053361,4830,0.8701775472076072,0.7838894883570194,0.9778119760203965,0.7701896391392605
A1_world_pairwise,forward,4,CYST_PA37.nii.gz,full_volume,234907,39587,5443434,17439,0.8917584086250094,0.8557819114443302,0.9308925047355615,0.8046606584387513
A1_world_pairwise,forward,4,CYST_PA38.nii.gz,full_volume,222945,6256,3616626,13094,0.9584085633221563,0.972705180169371,0.9445261164468584,0.9201386739305392
A1_world_pairwise,forward,4,CYST_PA53.nii.gz,full_volume,375028,24278,2969568,9306,0.9571435863406667,0.9391995111518484,0.9757866855391404,0.9178095601695496
A1_world_pairwise,forward,4,CYST_PA54.nii.gz,full_volume,218761,13866,3535012,8425,0.9515215968230564,0.9403938493811982,0.9629158486878593,0.907526176924481
A1_world_pairwise,forward,4,CYST_PA74.nii.gz,full_volume,260324,24912,5010653,11231,0.935086953632512,0.9126617958462466,0.9586418957485592,0.8780876117746663
A1_world_pairwise,forward,4,FNH_PA10.nii.gz,full_volume,967774,76399,18449957,37979,0.9442038395532326,0.9268330056417854,0.9622382433858014,0.8943050514160672
A1_world_pairwise,forward,4,FNH_PA32.nii.gz,full_volume,263254,13773,4007719,18564,0.9421360126689869,0.9502828244178365,0.9341276994372254,0.8906022172528933
A1_world_pairwise,forward,4,HCC_10081574_20140213.nii.gz,full_volume,251089,55929,4015097,9485,0.8847517230686831,0.8178315277931587,0.9635995916706962,0.7933226541296607
A1_world_pairwise,forward,4,HCC_10142924_20170911.nii.gz,full_volume,182900,33562,3197997,29170,0.8536118656249708,0.8449520008130758,0.8624510774744188,0.7446098228243877
A1_world_pairwise,forward,4,HCC_10147777_20171222.nii.gz,full_volume,233674,70038,3161952,15708,0.8449702943803404,0.7693933726688442,0.9370122943917364,0.7315571974203243
A1_world_pairwise,forward,4,HCC_PA0.nii.gz,full_volume,1370034,304763,22425205,31518,0.890688280165872,0.818029886607153,0.9775120723312443,0.8029197422515773
A1_world_pairwise,forward,4,HEM_PA24.nii.gz,full_volume,280918,34127,4198568,18937,0.9137030411449016,0.891675792347125,0.9368461423021127,0.8411171859561294
A1_world_pairwise,forward,4,HEM_PA34.nii.gz,full_volume,336827,36366,5701734,10873,0.9344715512565666,0.9025544423394866,0.96872878918608,0.8770029109580124
A1_world_pairwise,forward,4,HEM_PA56.nii.gz,full_volume,372414,14534,3660087,10757,0.9671596207858786,0.9624393975417885,0.9719263722985299,0.9364076388277743
A1_world_pairwise,forward,4,HEM_PA66.nii.gz,full_volume,227929,9548,3310412,8004,0.9629243150757272,0.9597940011032647,0.9660751145452311,0.9284995580105996
A1_world_pairwise,forward,4,ICC_PA18.nii.gz,full_volume,943557,170599,18625761,56411,0.8926221924541796,0.8468805086540844,0.9435871947902333,0.8060683412397581
A1_world_pairwise,forward,4,MET_PA19.nii.gz,full_volume,214503,20677,5019568,20260,0.9128894355272874,0.9120801088527936,0.9137001997759443,0.8397392734105856
A1_world_pairwise,forward,4,MET_PA25.nii.gz,full_volume,210205,44524,5067519,7480,0.8899185883568226,0.8252103215574198,0.9656384224912143,0.8016696604616927
A1_world_pairwise,forward,8,CYST_PA37.nii.gz,full_volume,236111,41688,5441333,16235,0.8907412123098397,0.8499346649915946,0.9356637315431986,0.8030057748423651
A1_world_pairwise,forward,8,CYST_PA38.nii.gz,full_volume,223390,6528,3616354,12649,0.9588438418137296,0.9716072686783984,0.946411398116413,0.9209414306150465
A1_world_pairwise,forward,8,CYST_PA53.nii.gz,full_volume,375377,25225,2968621,8957,0.956452500586035,0.9370322664390093,0.9766947498790115,0.9165394973617965
A1_world_pairwise,forward,8,CYST_PA54.nii.gz,full_volume,219144,14418,3534460,8042,0.9512531796122826,0.9382690677421841,0.9646016920056694,0.9070379629476333
A1_world_pairwise,forward,8,CYST_PA74.nii.gz,full_volume,261125,26283,5009282,10430,0.9343194451153296,0.9085516060791627,0.9615915744508479,0.8767350035925571
A1_world_pairwise,forward,8,FNH_PA10.nii.gz,full_volume,969045,80770,18445586,36708,0.9428488865364707,0.923062634845187,0.9635019731484769,0.8918771162690527
A1_world_pairwise,forward,8,FNH_PA32.nii.gz,full_volume,263740,14179,4007313,18078,0.9423711493076212,0.9489815377861895,0.9358522166788494,0.8910225441474069
A1_world_pairwise,forward,8,HCC_10081574_20140213.nii.gz,full_volume,251678,58751,4012275,8896,0.8815295191093567,0.8107425530475567,0.9658599860308396,0.7881562671259689
A1_world_pairwise,forward,8,HCC_10142924_20170911.nii.gz,full_volume,184433,34903,3196656,27637,0.8550321506886784,0.8408697158697158,0.8696798227000518,0.7467739388516154
A1_world_pairwise,forward,8,HCC_10147777_20171222.nii.gz,full_volume,234610,72154,3159836,14772,0.8436993163665656,0.7647898710409304,0.9407655724952082,0.7296539112261147
A1_world_pairwise,forward,8,HCC_PA0.nii.gz,full_volume,1371366,319442,22410526,30186,0.8869381313947923,0.8110713930854361,0.9784624473440872,0.7968453114885932
A1_world_pairwise,forward,8,HEM_PA24.nii.gz,full_volume,281963,35507,4197188,17892,0.9134993722917426,0.8881563612309824,0.9403311600606961,0.8407720612353218
A1_world_pairwise,forward,8,HEM_PA34.nii.gz,full_volume,337938,38334,5699766,9762,0.9335664915217715,0.8981215716290343,0.9719240724762727,0.8754099379847371
A1_world_pairwise,forward,8,HEM_PA56.nii.gz,full_volume,372926,15038,3659583,10245,0.9672132635660423,0.9612386716293264,0.9732625903317318,0.9365082155350583
A1_world_pairwise,forward,8,HEM_PA66.nii.gz,full_volume,228335,9815,3310145,7598,0.9632701446793072,0.9587864791098047,0.967795942068299,0.9291428617933818
A1_world_pairwise,forward,8,ICC_PA18.nii.gz,full_volume,945718,177137,18619223,54250,0.8910003330470793,0.8422441009747474,0.9457482639444462,0.8034270519622294
A1_world_pairwise,forward,8,MET_PA19.nii.gz,full_volume,215821,22408,5017837,18942,0.9125778025843989,0.9059392433330955,0.9193143723670255,0.8392120417932037
A1_world_pairwise,forward,8,MET_PA25.nii.gz,full_volume,210675,46340,5065703,7010,0.8876132294080472,0.8196992393440071,0.967797505569975,0.7979358015339456
A1_world_pairwise,forward,12,CYST_PA37.nii.gz,full_volume,237782,45005,5438016,14564,0.8886837477785896,0.840851948639789,0.9422855920046286,0.7996677327468211
A1_world_pairwise,forward,12,CYST_PA38.nii.gz,full_volume,224019,6985,3615897,12020,0.9593078153403434,0.969762428356219,0.9490762119819183,0.9217978471262097
A1_world_pairwise,forward,12,CYST_PA53.nii.gz,full_volume,375902,26680,2967166,8432,0.9553802438888014,0.9337277871340497,0.978060749244147,0.9145722530132794
A1_world_pairwise,forward,12,CYST_PA54.nii.gz,full_volume,219677,15212,3533666,7509,0.9508283287345128,0.935237495157287,0.9669477872756244,0.9062657282650847
A1_world_pairwise,forward,12,CYST_PA74.nii.gz,full_volume,262251,28465,5007100,9304,0.9328277645477003,0.9020865724624719,0.9657380641122425,0.874111725884941
A1_world_pairwise,forward,12,FNH_PA10.nii.gz,full_volume,970932,87462,18438894,34821,0.9407585796941788,0.9173634771172172,0.9653781793342898,0.888143686283119
A1_world_pairwise,forward,12,FNH_PA32.nii.gz,full_volume,264449,15037,4006455,17369,0.9422665792511723,0.9461976628525222,0.9383680247535644,0.8908355931346954
A1_world_pairwise,forward,12,HCC_10081574_20140213.nii.gz,full_volume,252531,63032,4007994,8043,0.8766352447421359,0.8002554165095401,0.9691335282875498,0.7803656298090889
A1_world_pairwise,forward,12,HCC_10142924_20170911.nii.gz,full_volume,186492,37006,3194553,25578,0.8563163501450979,0.8344235742601723,0.8793888810298487,0.7487353257640238
A1_world_pairwise,forward,12,HCC_10147777_20171222.nii.gz,full_volume,235925,75437,3156553,13457,0.8414713309460289,0.7577193106416326,0.9460386074375857,0.726327585516857
A1_world_pairwise,forward,12,HCC_PA0.nii.gz,full_volume,1373294,342084,22387884,28258,0.8811837288614117,0.8005780650095781,0.9798380652305444,0.7876036053396466
A1_world_pairwise,forward,12,HEM_PA24.nii.gz,full_volume,283497,37655,4195040,16358,0.9130235246945687,0.8827502241929055,0.9454469660335829,0.8399662232230156
A1_world_pairwise,forward,12,HEM_PA34.nii.gz,full_volume,339382,41272,5696828,8318,0.9319149754103088,0.8915760769622807,0.9760770779407535,0.8725101035550117
A1_world_pairwise,forward,12,HEM_PA56.nii.gz,full_volume,373612,15805,3658816,9559,0.9671700828902339,0.9594136876407553,0.9750529137121546,0.9364272537696503
A1_world_pairwise,forward,12,HEM_PA66.nii.gz,full_volume,228912,10296,3309664,7021,0.9635539766090487,0.9569579612721982,0.9702415516269449,0.9296711597740315
A1_world_pairwise,forward,12,ICC_PA18.nii.gz,full_volume,948864,188504,18607856,51104,0.8878940887160465,0.8342629650209958,0.9488943646196678,0.7983898653060401
A1_world_pairwise,forward,12,MET_PA19.nii.gz,full_volume,217703,24784,5015461,17060,0.9123226820324777,0.8977924589771823,0.9273309678271278,0.8387806447387178
A1_world_pairwise,forward,12,MET_PA25.nii.gz,full_volume,211344,49270,5062773,6341,0.883731724297981,0.8109464572125826,0.9708707536118704,0.7916839916839917
A1_world_pairwise,forward,16,CYST_PA37.nii.gz,full_volume,239855,49791,5433230,12491,0.8850868647507713,0.8280970564067862,0.9505005032772463,0.7938617249790658
A1_world_pairwise,forward,16,CYST_PA38.nii.gz,full_volume,224853,7644,3615238,11186,0.9598109857086755,0.9671221564149215,0.9526095263918251,0.9227274779118774
A1_world_pairwise,forward,16,CYST_PA53.nii.gz,full_volume,376553,28878,2964968,7781,0.9535823947629991,0.9287720968549519,0.9797545884569151,0.9112828281850479
A1_world_pairwise,forward,16,CYST_PA54.nii.gz,full_volume,220393,16474,3532404,6793,0.9498613304945771,0.9304504215445799,0.9700993899271962,0.9045103833210211
A1_world_pairwise,forward,16,CYST_PA74.nii.gz,full_volume,263545,31775,5003790,8010,0.9298169790518191,0.8924048489773805,0.9705032129771133,0.8688392180133848
A1_world_pairwise,forward,16,FNH_PA10.nii.gz,full_volume,973416,97877,18428479,32337,0.9373080808032176,0.9086365728143467,0.9678479706249944,0.8820129934851354
A1_world_pairwise,forward,16,FNH_PA32.nii.gz,full_volume,265423,16341,4005151,16395,0.9419143975499572,0.9420046563790974,0.9418241560155846,0.8902062322452114
A1_world_pairwise,forward,16,HCC_10081574_20140213.nii.gz,full_volume,253642,69287,4001739,6932,0.8693768498191098,0.7854420011829225,0.9733971923522684,0.7689360063784443
A1_world_pairwise,forward,16,HCC_10142924_20170911.nii.gz,full_volume,189297,40227,3191332,22773,0.8573350181388334,0.8247372823756993,0.8926156457773377,0.7502942960082759
A1_world_pairwise,forward,16,HCC_10147777_20171222.nii.gz,full_volume,237540,80209,3151781,11842,0.8376900574999427,0.7475711961327967,0.952514616131076,0.7207114271930969
A1_world_pairwise,forward,16,HCC_PA0.nii.gz,full_volume,1375656,374905,22355063,25896,0.8728468808066209,0.785837225895013,0.9815233398404055,0.7743818172913839
A1_world_pairwise,forward,16,HEM_PA24.nii.gz,full_volume,285629,40792,4191903,14226,0.9121505534301171,0.8750325499891245,0.9525570692501376,0.8384896975461401
A1_world_pairwise,forward,16,HEM_PA34.nii.gz,full_volume,340829,45394,5692706,6871,0.9287868073353744,0.8824668649976827,0.9802387115329307,0.8670419797809176
A1_world_pairwise,forward,16,HEM_PA56.nii.gz,full_volume,374436,16974,3657647,8735,0.966809152302987,0.9566337088985973,0.977203389609339,0.9357507903385023
A1_world_pairwise,forward,16,HEM_PA66.nii.gz,full_volume,229657,10975,3308985,6276,0.9638013702223202,0.95439093719871,0.9733992277468604,0.9301318709802842
A1_world_pairwise,forward,16,ICC_PA18.nii.gz,full_volume,952913,207449,18588911,47055,0.882192072507441,0.8212204467226607,0.9529434941918141,0.7892161531600101
A1_world_pairwise,forward,16,MET_PA19.nii.gz,full_volume,219903,28674,5011571,14860,0.909930897504862,0.8846474130752242,0.9367021208623164,0.8347460683199399
A1_world_pairwise,forward,16,MET_PA25.nii.gz,full_volume,212164,53583,5058460,5521,0.8777408198050605,0.7983683729261289,0.9746376645152399,0.7821195275520887
A1_world_pairwise,forward,20,CYST_PA37.nii.gz,full_volume,241980,56377,5426644,10366,0.8788040014308983,0.8110418056221238,0.9589214808239481,0.7838094343472951
A1_world_pairwise,forward,20,CYST_PA38.nii.gz,full_volume,225865,8565,3614317,10174,0.9601695329554126,0.9634645736467176,0.9568969534695537,0.9233904596817714
A1_world_pairwise,forward,20,CYST_PA53.nii.gz,full_volume,377355,31945,2961901,6979,0.9509547222019218,0.9219521133642805,0.9818413151061316,0.906495403323252
A1_world_pairwise,forward,20,CYST_PA54.nii.gz,full_volume,221253,18231,3530647,5933,0.9482203698545011,0.9238738287317733,0.9738848344528273,0.9015390131897953
A1_world_pairwise,forward,20,CYST_PA74.nii.gz,full_volume,264962,36020,4999545,6593,0.9255716224453616,0.8803250692732456,0.975721308758815,0.861454929691945
A1_world_pairwise,forward,20,FNH_PA10.nii.gz,full_volume,976321,113388,18412968,29432,0.9318431925751934,0.8959465325146438,0.9707363537568369,0.8723842661469824
A1_world_pairwise,forward,20,FNH_PA32.nii.gz,full_volume,266612,18010,4003482,15206,0.9413600734411411,0.9367230923821771,0.9460431909956071,0.8892164841175607
A1_world_pairwise,forward,20,HCC_10081574_20140213.nii.gz,full_volume,254780,77510,3993516,5794,0.85948885410482,0.7667398958740859,0.9777644738154996,0.753599697116693
A1_world_pairwise,forward,20,HCC_10142924_20170911.nii.gz,full_volume,192617,44841,3186718,19453,0.8569744265095833,0.8111623950340692,0.908270853963314,0.7497421285970628
A1_world_pairwise,forward,20,HCC_10147777_20171222.nii.gz,full_volume,239430,86720,3145270,9952,0.8320301911970143,0.7341100720527365,0.9600933507630863,0.7123730296160095
A1_world_pairwise,forward,20,HCC_PA0.nii.gz,full_volume,1378360,419360,22310608,23192,0.8616710301593613,0.7667267427630554,0.9834526296562668,0.7569613468415827
A1_world_pairwise,forward,20,HEM_PA24.nii.gz,full_volume,288237,45241,4187454,11618,0.910222584327676,0.8643358782288487,0.96125460639309,0.8352371514013492
A1_world_pairwise,forward,20,HEM_PA34.nii.gz,full_volume,342218,50887,5687213,5482,0.9239084509418808,0.870551125017489,0.9842335346563129,0.8585779265254512
A1_world_pairwise,forward,20,HEM_PA56.nii.gz,full_volume,375430,18541,3656080,7741,0.9661812126998669,0.9529381604229753,0.9797975316503598,0.9345750189190266
A1_world_pairwise,forward,20,HEM_PA66.nii.gz,full_volume,230556,11922,3308038,5377,0.9638407143648453,0.9508326528592285,0.9772096315479395,0.9302051602751609
A1_world_pairwise,forward,20,ICC_PA18.nii.gz,full_volume,957367,235833,18560527,42601,0.8730448374223954,0.8023524974857525,0.9573976367243752,0.7746934983868762
A1_world_pairwise,forward,20,MET_PA19.nii.gz,full_volume,222236,34778,5005467,12527,0.9038080268088992,0.8646844140786105,0.9466398026946324,0.8244979427990546
A1_world_pairwise,forward,20,MET_PA25.nii.gz,full_volume,213051,59571,5052472,4634,0.8690514310421837,0.7814886546206836,0.9787123596021775,0.7684270133017861
A1_world_pairwise,reverse,20,CYST_PA37.nii.gz,full_volume,242140,57280,5425741,10206,0.8776909052025678,0.8086968138400908,0.9595555308980527,0.7820402679361552
A1_world_pairwise,reverse,20,CYST_PA38.nii.gz,full_volume,225913,8602,3614280,10126,0.9602001045576065,0.9633200434940196,0.9571003096945844,0.9234470101086899
A1_world_pairwise,reverse,20,CYST_PA53.nii.gz,full_volume,377407,32310,2961536,6927,0.9505862973536964,0.9211406897931987,0.9819766140908689,0.9058260769385854
A1_world_pairwise,reverse,20,CYST_PA54.nii.gz,full_volume,221306,18365,3530513,5880,0.948067609567812,0.9233741253635191,0.9741181234759184,0.9012628741076192
A1_world_pairwise,reverse,20,CYST_PA74.nii.gz,full_volume,265118,36548,4999017,6437,0.9250114702706286,0.8788461410964444,0.9762957780191858,0.8604849676893767
A1_world_pairwise,reverse,20,FNH_PA10.nii.gz,full_volume,976635,115826,18410530,29118,0.9309202969763809,0.8939769932290489,0.9710485576478519,0.8707679084576299
A1_world_pairwise,reverse,20,FNH_PA32.nii.gz,full_volume,266722,18170,4003322,15096,0.9412997829577738,0.9362214453196299,0.9464335138280734,0.889108897689241
A1_world_pairwise,reverse,20,HCC_10081574_20140213.nii.gz,full_volume,254903,78802,3992224,5671,0.8578563267421531,0.7638572991114907,0.9782365086309456,0.7510931827825185
A1_world_pairwise,reverse,20,HCC_10142924_20170911.nii.gz,full_volume,193075,45447,3186112,18995,0.8569837014416589,0.8094641165175539,0.9104305182251143,0.7497563267667766
