num_samples,action_order,step1_state_normalized_mse,step1_mask_logit_normalized_mse,step2_free_rollout_state_normalized_mse,step2_free_rollout_mask_logit_normalized_mse,step2_teacher_forced_state_normalized_mse,step2_teacher_forced_mask_logit_normalized_mse,step2_identity_state_normalized_mse,step2_identity_mask_logit_normalized_mse
16,blur_1.5_then_language,0.0882621813063096,0.01969343219404555,0.1090624837637784,0.029079736101291512,0.008306685200536014,0.0043619203336930056,0.12093454195178974,0.048431886463231696
16,gamma_0.30_then_language,0.015844838285942263,0.003610202169042817,0.01691936582346349,0.003667392344917767,0.001244577116558931,0.00044670151179256095,0.017166336199223118,0.004490693382574338
16,language_then_blur_1.5,0.0014386540444814024,0.0005711989298529379,0.10898419752770354,0.028919189062660534,0.10662044690388141,0.031030645876891673,0.12093454195178974,0.048431886463231696
16,language_then_gamma_0.30,0.0014386540444814024,0.0005711989298529379,0.016920601967728686,0.0036709186072769445,0.016014164329605715,0.0036867346662244724,0.017166336199223118,0.004490693382574338
