step,split,group,group_value,model,state_normalized_mse,mask_logit_normalized_mse
0,train,overall_micro,all,identity,0.031149378067527714,0.016253609020945404
0,train,overall_micro,all,action_agnostic,0.031149378067527714,0.016253609020945404
0,train,overall_micro,all,action_conditioned,0.031149378067527714,0.016253609020945404
0,train,overall_micro,all,action_conditioned_wrong_action,0.031149378067527714,0.016253609020945404
0,train,overall_macro,case_mean,action_agnostic,0.02804059992102969,0.014002966603389524
0,train,overall_macro,case_mean,action_conditioned,0.02804059992102969,0.014002966603389524
0,train,overall_macro,case_mean,action_conditioned_wrong_action,0.02804059992102969,0.014002966603389524
0,train,overall_macro,case_mean,identity,0.02804059992102969,0.014002966603389524
0,val,overall_micro,all,identity,0.04164362062658564,0.020430356087558766
0,val,overall_micro,all,action_agnostic,0.04164362062658564,0.020430356087558766
0,val,overall_micro,all,action_conditioned,0.04164362062658564,0.020430356087558766
0,val,overall_micro,all,action_conditioned_wrong_action,0.04164362062658564,0.020430356087558766
0,val,overall_macro,case_mean,action_agnostic,0.045534922865552996,0.02145674779692967
0,val,overall_macro,case_mean,action_conditioned,0.045534922865552996,0.02145674779692967
0,val,overall_macro,case_mean,action_conditioned_wrong_action,0.045534922865552996,0.02145674779692967
0,val,overall_macro,case_mean,identity,0.045534922865552996,0.02145674779692967
30,train,overall_micro,all,identity,0.031149378067527714,0.016253609020945404
30,train,overall_micro,all,action_agnostic,0.030242849399348053,0.015496128646096013
30,train,overall_micro,all,action_conditioned,0.030219682849992352,0.015487708581047928
30,train,overall_micro,all,action_conditioned_wrong_action,0.03029770204307767,0.015545607574829744
30,train,overall_macro,case_mean,action_agnostic,0.02738269132306525,0.013494476464991455
30,train,overall_macro,case_mean,action_conditioned,0.02736473584127643,0.01349041687642586
30,train,overall_macro,case_mean,action_conditioned_wrong_action,0.027443014710794068,0.013547133657049872
30,train,overall_macro,case_mean,identity,0.02804059992102969,0.014002966603389524
30,val,overall_micro,all,identity,0.04164362062658564,0.020430356087558766
30,val,overall_micro,all,action_agnostic,0.040553165660644555,0.019581172949505295
30,val,overall_micro,all,action_conditioned,0.04055267712654657,0.019600432779006232
30,val,overall_micro,all,action_conditioned_wrong_action,0.04065301364321108,0.019675680265750947
30,val,overall_macro,case_mean,action_agnostic,0.04427362660444613,0.020557708378456115
30,val,overall_macro,case_mean,action_conditioned,0.044269700537031234,0.020577197259171495
30,val,overall_macro,case_mean,action_conditioned_wrong_action,0.044378965910802835,0.02065481553803072
30,val,overall_macro,case_mean,identity,0.045534922865552996,0.02145674779692967
100,train,overall_micro,all,identity,0.031149378067527714,0.016253609020945404
100,train,overall_micro,all,action_agnostic,0.029277930739297263,0.014869324016730896
100,train,overall_micro,all,action_conditioned,0.029040772942473397,0.014646881650639482
100,train,overall_micro,all,action_conditioned_wrong_action,0.029458666252681818,0.014960004874569423
100,train,overall_macro,case_mean,action_agnostic,0.026585095438535017,0.012998734621658419
100,train,overall_macro,case_mean,action_conditioned,0.026382574508326304,0.01283094124613254
100,train,overall_macro,case_mean,action_conditioned_wrong_action,0.026798431348696757,0.013131873707458835
100,train,overall_macro,case_mean,identity,0.02804059992102969,0.014002966603389524
100,val,overall_micro,all,identity,0.04164362062658564,0.020430356087558766
100,val,overall_micro,all,action_agnostic,0.04003446333060861,0.019294715529288683
100,val,overall_micro,all,action_conditioned,0.03988527799979586,0.019145030986967366
100,val,overall_micro,all,action_conditioned_wrong_action,0.04047441278230965,0.01958444970958148
100,val,overall_macro,case_mean,action_agnostic,0.04369916999679274,0.020260223281809736
100,val,overall_macro,case_mean,action_conditioned,0.04353323011356411,0.020106713053316752
100,val,overall_macro,case_mean,action_conditioned_wrong_action,0.04417207864449883,0.020558075796880185
100,val,overall_macro,case_mean,identity,0.045534922865552996,0.02145674779692967
300,train,overall_micro,all,identity,0.031149378067527714,0.016253609020945404
300,train,overall_micro,all,action_agnostic,0.026236559410856338,0.01282913738727256
300,train,overall_micro,all,action_conditioned,0.02362729581929226,0.010526120799058089
300,train,overall_micro,all,action_conditioned_wrong_action,0.02968871595663309,0.01540019663124479
300,train,overall_macro,case_mean,action_agnostic,0.02420890471973212,0.011518390209011638
300,train,overall_macro,case_mean,action_conditioned,0.021712279456979545,0.009432295138920428
300,train,overall_macro,case_mean,action_conditioned_wrong_action,0.027614157888245117,0.013993811317291705
300,train,overall_macro,case_mean,identity,0.02804059992102969,0.014002966603389524
300,val,overall_micro,all,identity,0.04164362062658564,0.020430356087558766
300,val,overall_micro,all,action_agnostic,0.03935611293202177,0.01897206071782264
300,val,overall_micro,all,action_conditioned,0.03780104931878641,0.01778693300045345
300,val,overall_micro,all,action_conditioned_wrong_action,0.042852346718683765,0.021470221346141787
300,val,overall_macro,case_mean,action_agnostic,0.04285113203299816,0.01989511837972286
300,val,overall_macro,case_mean,action_conditioned,0.04123679476437362,0.01871595395387353
300,val,overall_macro,case_mean,action_conditioned_wrong_action,0.04679587663333319,0.02253596105919194
300,val,overall_macro,case_mean,identity,0.045534922865552996,0.02145674779692967
