num_patches,uncertainty_variant,mean_original_dice,mean_mean,mean_variance,mean_std,mean_pairwise_abs,mean_error_mean,mean_correct_mean,mean_error_minus_correct,variance_error_mean,variance_correct_mean,variance_error_minus_correct,std_error_mean,std_correct_mean,std_error_minus_correct,pairwise_abs_error_mean,pairwise_abs_correct_mean,pairwise_abs_error_minus_correct,tp_voxels,tn_voxels,fp_voxels,fn_voxels
16,language_only,0.6461666846817975,0.01259393425977283,1.589663268797281e-05,0.0002879502150924556,0.0005759004301849112,0.18530620238743722,0.01021894280944867,0.17168094530825073,0.00035095129169349093,1.1730615644189868e-05,0.0003353104708345711,0.006251052861140731,0.00021229170650008674,0.005967997252487694,0.012502105722281462,0.00042458341300017347,0.011935994504975388,1571627,110395748,350244,928589
16,visual_language,0.6461666846817975,0.012913230074076297,0.00016491387981076855,0.0010304890417987722,0.0013728977884149714,0.19423260306939483,0.010432413488018598,0.18032271841881364,0.004855490528370865,0.00011010582255011059,0.0047086827649707175,0.02656003777034736,0.0007157909760483096,0.02560564980232417,0.0352229746398128,0.0009550888088235442,0.03394952289477136,1571627,110395748,350244,928589
16,visual_only,0.6461666846817975,0.012973720864562308,0.00020508400317975628,0.0011194998005783982,0.0016698788066780781,0.19592278613708913,0.010473922258921773,0.18195755645865216,0.006104151223553345,0.0001362864172360645,0.005922436000571925,0.029286540564498864,0.0007727021839776735,0.02825627098589623,0.04371158122861137,0.0011520761517947525,0.04217547969293759,1571627,110395748,350244,928589
