method,case,scope,patch_count,valid_auroc_count,pseudo_accuracy,reliability_mean,auroc,auprc,spearman,aggregation
real_blur_joint_product,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969105897126374,0.2935821770148811,0.9948790361415013,0.9999797605218257,0.15656159207117312,case_patch_macro
real_blur_world_stability,HCC_10020116_20180118.nii.gz,background,4,4,0.9984215929545681,0.5084169492181848,0.9940024202571943,0.9999769654215033,0.12999603741621008,case_patch_macro
real_blur_world_stability,HCC_10020116_20180118.nii.gz,foreground,4,4,0.8507272333456444,0.036219968389357225,0.5083019947465126,0.8308268182741083,-0.07744082531770582,case_patch_macro
real_blur_world_stability,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969105897126374,0.49999993226620526,0.98929670391763,0.9999474578661374,0.15476091134756018,case_patch_macro
real_gamma_joint_product,HCC_10020116_20180118.nii.gz,background,4,4,0.9984215929545681,0.30707058976178636,0.9883748479177155,0.999972301059373,0.16529497568488977,case_patch_macro
real_gamma_joint_product,HCC_10020116_20180118.nii.gz,foreground,4,4,0.8507272333456444,0.03326943634469172,0.7727175718172781,0.907106377798673,0.2725059109317532,case_patch_macro
real_gamma_joint_product,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969105897126374,0.3020773892733569,0.9860226466170876,0.9999580927740452,0.19064216433472347,case_patch_macro
real_gamma_world_stability,HCC_10020116_20180118.nii.gz,background,4,4,0.9984215929545681,0.5047147496908923,0.9736560408059144,0.9999205063363465,0.15507487633000944,case_patch_macro
real_gamma_world_stability,HCC_10020116_20180118.nii.gz,foreground,4,4,0.8507272333456444,0.18827624383410915,0.7644713201632891,0.9173651375359309,0.2726838524476174,case_patch_macro
real_gamma_world_stability,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969105897126374,0.4999999291561671,0.9724227512225474,0.9998993186484433,0.18064788382795374,case_patch_macro
real_pairwise_joint_product,HCC_10020116_20180118.nii.gz,background,4,4,0.9984215929545681,0.3040694838010731,0.9984643599402092,0.9999971846120266,0.13071459511608055,case_patch_macro
real_pairwise_joint_product,HCC_10020116_20180118.nii.gz,foreground,4,4,0.8507272333456444,0.002954969734681196,0.6503105670801865,0.8550165510281422,0.09419859707876306,case_patch_macro
real_pairwise_joint_product,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969105897126374,0.2983318162101599,0.9951360838338673,0.9999808269069332,0.15596755026913922,case_patch_macro
real_pairwise_world_stability,HCC_10020116_20180118.nii.gz,background,4,4,0.9984215929545681,0.5086370696441541,0.9975636377482173,0.9999956655270471,0.13045311791351794,case_patch_macro
real_pairwise_world_stability,HCC_10020116_20180118.nii.gz,foreground,4,4,0.8507272333456444,0.027079577219593517,0.5276687484412741,0.8342544087141843,-0.056938267176936196,case_patch_macro
real_pairwise_world_stability,HCC_10020116_20180118.nii.gz,overall,4,4,0.9969105897126374,0.4999999322746707,0.9924975418542952,0.9999708151063442,0.1552790738235853,case_patch_macro
confidence_rank,__all__,background,,8,0.9974468325709402,0.5114775192015931,0.9804149924222426,0.9995276888641672,0.10719392430449143,8_case_macro
confidence_rank,__all__,foreground,,8,0.5806745430376611,0.13231660756112942,0.5520877774944508,0.6871236920303787,0.03210906858088409,8_case_macro
confidence_rank,__all__,overall,,8,0.9898448873449255,0.5000000673961262,0.8758282065955275,0.9991001143261932,0.21018342132244092,8_case_macro
real_blur_joint_product,__all__,background,,8,0.9974468325709402,0.29730616237014196,0.9908352799226372,0.9997221584093964,0.09364442228007563,8_case_macro
real_blur_joint_product,__all__,foreground,,8,0.5806745430376611,0.03650950297122269,0.5605253616061419,0.700724210718899,0.04800262545267238,8_case_macro
real_blur_joint_product,__all__,overall,,8,0.9898448873449255,0.2894264926994899,0.9142525631593128,0.9993679222274234,0.1955035641835253,8_case_macro
real_blur_world_stability,__all__,background,,8,0.9974468325709402,0.5113586641726765,0.981807356342626,0.9993191828707191,0.09089541065591925,8_case_macro
real_blur_world_stability,__all__,foreground,,8,0.5806745430376611,0.10517062457231648,0.5438790101953807,0.7084253032876665,0.030397097611752185,8_case_macro
real_blur_world_stability,__all__,overall,,8,0.9898448873449255,0.49999993215700406,0.9073992522886332,0.9989247906664435,0.19229779013090267,8_case_macro
real_gamma_joint_product,__all__,background,,8,0.9974468325709402,0.3004313603151898,0.9794186857681566,0.9995430759603818,0.10414219339306874,8_case_macro
real_gamma_joint_product,__all__,foreground,,8,0.5806745430376611,0.06011889881245125,0.6247204374515862,0.7303232499173036,0.14735554544312854,8_case_macro
real_gamma_joint_product,__all__,overall,,8,0.9898448873449255,0.2926245463989418,0.8776849356591379,0.9991539574361661,0.20870269591157087,8_case_macro
real_gamma_world_stability,__all__,background,,8,0.9974468325709402,0.5103619829487822,0.9634465230982983,0.9992219927503068,0.09830523689036516,8_case_macro
real_gamma_world_stability,__all__,foreground,,8,0.5806745430376611,0.17437804529119003,0.6580277648647904,0.7602285682310541,0.2046800075780619,8_case_macro
real_gamma_world_stability,__all__,overall,,8,0.9898448873449255,0.4999999314495393,0.867574536542381,0.9988096868389447,0.20385663264843087,8_case_macro
real_pairwise_joint_product,__all__,background,,8,0.9974468325709402,0.3008027857151906,0.9916923096464207,0.9997411380524115,0.09382634318232588,8_case_macro
real_pairwise_joint_product,__all__,foreground,,8,0.5806745430376611,0.035889981151568044,0.5775725488238815,0.707890973076467,0.07489679217080362,8_case_macro
real_pairwise_joint_product,__all__,overall,,8,0.9898448873449255,0.29274367432582193,0.9155266104263582,0.9994051166020267,0.19611650289190452,8_case_macro
real_pairwise_world_stability,__all__,background,,8,0.9974468325709402,0.5116149369631994,0.9882040605055589,0.9995426549470543,0.09271701370728086,8_case_macro
real_pairwise_world_stability,__all__,foreground,,8,0.5806745430376611,0.09691558875432224,0.5795445063841145,0.7248522823892376,0.08528437710498045,8_case_macro
real_pairwise_world_stability,__all__,overall,,8,0.9898448873449255,0.499999933116707,0.9133749584103313,0.9992150314529196,0.1952533734482963,8_case_macro
