variant,order,step,round,case,patch_index,patch_kind,augmentation,loss,gradient_norm,update_delta_norm,learning_rate,weight_decay,base_trainable_parameters,lora_trainable_parameters
A2_joint_product,forward,8,2,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.0002371246664552018,0.0004165683058090508,0.03565604239702225,0.0001,0.0,0,589824
A2_joint_product,forward,9,3,HEM_PA99.nii.gz,1,foreground,gamma:0.3,2.9020371584920213e-05,0.00015972397523000836,0.03556177020072937,0.0001,0.0,0,589824
A2_joint_product,forward,10,3,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,6.168428080854937e-05,0.00015065557090565562,0.0340735986828804,0.0001,0.0,0,589824
A2_joint_product,forward,11,3,HEM_PA97.nii.gz,1,foreground,gamma:0.3,5.490793409990147e-05,0.00026220452855341136,0.035392146557569504,0.0001,0.0,0,589824
A2_joint_product,forward,12,3,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.00021485635079443455,0.0003612835134845227,0.03566614165902138,0.0001,0.0,0,589824
A2_joint_product,forward,13,4,HEM_PA99.nii.gz,1,foreground,gamma:0.3,1.9324797904118896e-05,0.00012491543020587415,0.03487450256943703,0.0001,0.0,0,589824
A2_joint_product,forward,14,4,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,5.597466588369571e-05,0.0001569038286106661,0.032872870564460754,0.0001,0.0,0,589824
A2_joint_product,forward,15,4,HEM_PA97.nii.gz,1,foreground,gamma:0.3,3.997464955318719e-05,0.00025872388505376875,0.03415551036596298,0.0001,0.0,0,589824
A2_joint_product,forward,16,4,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.00020556675735861063,0.0004494104941841215,0.029411680996418,0.0001,0.0,0,589824
A2_joint_product,forward,17,5,HEM_PA99.nii.gz,1,foreground,gamma:0.3,1.325179709965596e-05,7.658862887183204e-05,0.02815771847963333,0.0001,0.0,0,589824
A2_joint_product,forward,18,5,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,5.2218987548258156e-05,0.00018294768233317882,0.026465382426977158,0.0001,0.0,0,589824
A2_joint_product,forward,19,5,HEM_PA97.nii.gz,1,foreground,gamma:0.3,3.0238643375923857e-05,0.00024256331380456686,0.027662698179483414,0.0001,0.0,0,589824
A2_joint_product,forward,20,5,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.00020436909107957035,0.0006442861049436033,0.022750314325094223,0.0001,0.0,0,589824
A2_joint_product,reverse,1,1,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.00027126495842821896,0.0003537402371875942,0.032018035650253296,0.0001,0.0,0,589824
A2_joint_product,reverse,2,1,HEM_PA97.nii.gz,1,foreground,gamma:0.3,8.212106331484392e-05,0.00017073788330890238,0.030877836048603058,0.0001,0.0,0,589824
A2_joint_product,reverse,3,1,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,7.163503323681653e-05,0.00011192845704499632,0.02894630655646324,0.0001,0.0,0,589824
A2_joint_product,reverse,4,1,HEM_PA99.nii.gz,1,foreground,gamma:0.3,4.069987335242331e-05,0.0001415700389770791,0.030009200796484947,0.0001,0.0,0,589824
A2_joint_product,reverse,5,2,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.00025314115919172764,0.00039799066144041717,0.03320033475756645,0.0001,0.0,0,589824
