variant,order,step,case,scope,tp,fp,tn,fn,dice,precision,recall,foreground_iou
A2_joint_pairwise,forward,4,HCC_10074592_20130816.nii.gz,full_volume,255879,59107,3873758,11256,0.8791265046270449,0.8123503901760714,0.9578640013476332,0.784322680709412
A2_joint_pairwise,forward,4,CYST_PA19.nii.gz,full_volume,240537,29101,5683840,31666,0.8878508639988484,0.8920738174886329,0.8836677038827639,0.7983199692005416
A2_joint_pairwise,forward,4,HEM_PA13.nii.gz,full_volume,384325,52032,5757938,50535,0.8822715810182767,0.8807581865307534,0.8837901853470083,0.7893434272898302
A2_joint_pairwise,forward,8,HEM_PA81.nii.gz,full_volume,1032871,182510,13560299,509568,0.749048886439289,0.849833097604784,0.6696349093870163,0.598783500265805
A2_joint_pairwise,forward,8,HEM_PA89.nii.gz,full_volume,488989,143334,6941412,169238,0.75779938785789,0.7733215461085553,0.7428880917981183,0.6100458979416413
A2_joint_pairwise,forward,8,HEM_PA101.nii.gz,full_volume,774325,128281,13308111,245473,0.8055798885145891,0.8578770803650763,0.7592925265591813,0.6744527162329421
A2_joint_pairwise,forward,8,HCC_10020116_20180118.nii.gz,full_volume,226010,74417,2972488,31633,0.809970075438565,0.7522958988373215,0.8772215818011745,0.6806300066253087
A2_joint_pairwise,forward,8,MET_PA13.nii.gz,full_volume,202226,30776,5070852,25874,0.8771421507605692,0.8679152968644046,0.8865672950460325,0.7811693629382407
A2_joint_pairwise,forward,8,HCC_10074592_20130816.nii.gz,full_volume,256538,61427,3871438,10597,0.8769030934882927,0.8068120705109053,0.9603309188238157,0.7807902313718568
A2_joint_pairwise,forward,8,CYST_PA19.nii.gz,full_volume,241448,30259,5682682,30755,0.8878233531282749,0.8886337120501128,0.8870144708177353,0.7982754858461559
A2_joint_pairwise,forward,8,HEM_PA13.nii.gz,full_volume,387268,54669,5755301,47592,0.8833698107999913,0.8762968477407413,0.8905578806972358,0.7911032849943517
A2_joint_pairwise,forward,12,HEM_PA81.nii.gz,full_volume,1077115,232834,13509975,465324,0.7552373660245381,0.8222572023796346,0.6983193500683009,0.6067320350165862
A2_joint_pairwise,forward,12,HEM_PA89.nii.gz,full_volume,496212,150759,6933987,162015,0.7603627955298736,0.7669771906314193,0.7538615097830992,0.6133752623654798
A2_joint_pairwise,forward,12,HEM_PA101.nii.gz,full_volume,789150,139092,13297300,230648,0.8101989692203445,0.8501554551507042,0.7738297192189041,0.6809533260274918
A2_joint_pairwise,forward,12,HCC_10020116_20180118.nii.gz,full_volume,229982,79113,2967792,27661,0.8115990104775046,0.7440495640498875,0.892638263022865,0.6829336374110632
A2_joint_pairwise,forward,12,MET_PA13.nii.gz,full_volume,204554,32804,5068824,23546,0.8789364453935693,0.8617952628518946,0.8967733450241122,0.7840201760034342
A2_joint_pairwise,forward,12,HCC_10074592_20130816.nii.gz,full_volume,257426,65110,3867755,9709,0.8731173824047647,0.7981310613388893,0.9636550807644075,0.7748077472949179
A2_joint_pairwise,forward,12,CYST_PA19.nii.gz,full_volume,242731,32134,5680807,29472,0.8873887706829864,0.8830916995616029,0.8917278648655599,0.7975730850997415
A2_joint_pairwise,forward,12,HEM_PA13.nii.gz,full_volume,391444,58859,5751111,43416,0.8844563091769538,0.8692902334650224,0.9001609713471003,0.7928477534792058
A2_joint_pairwise,forward,16,HEM_PA81.nii.gz,full_volume,1130355,281268,13461541,412084,0.7652886093792208,0.8007485001307006,0.7328361121574338,0.6198117351087647
A2_joint_pairwise,forward,16,HEM_PA89.nii.gz,full_volume,505313,164266,6920480,152914,0.7611247426205334,0.7546727122565074,0.7676880468288295,0.6143675386902989
A2_joint_pairwise,forward,16,HEM_PA101.nii.gz,full_volume,807910,163840,13272552,211888,0.8113387174198161,0.8313969642397736,0.7922255191714438,0.6825651085889436
A2_joint_pairwise,forward,16,HCC_10020116_20180118.nii.gz,full_volume,234430,86068,2960837,23213,0.8109786366993519,0.7314554224987363,0.909902461933761,0.682055564122184
A2_joint_pairwise,forward,16,MET_PA13.nii.gz,full_volume,210771,36160,5065468,17329,0.8873989276489324,0.8535623311775354,0.9240289346777729,0.797589495194127
A2_joint_pairwise,forward,16,HCC_10074592_20130816.nii.gz,full_volume,258510,70476,3862389,8625,0.8673071406643953,0.7857781182177965,0.9677129541243191,0.7657037241085154
A2_joint_pairwise,forward,16,CYST_PA19.nii.gz,full_volume,244403,34973,5677968,27800,0.8861939994089695,0.8748174503178512,0.8978703394158036,0.7956448420449515
A2_joint_pairwise,forward,16,HEM_PA13.nii.gz,full_volume,396444,65054,5744916,38416,0.8845662112682656,0.8590373089374168,0.9116589247114014,0.7930244001968338
A2_joint_pairwise,forward,20,HEM_PA81.nii.gz,full_volume,1206913,357237,13385572,335526,0.777002043076828,0.7716095003676118,0.7824704899188882,0.6353257081733937
A2_joint_pairwise,forward,20,HEM_PA89.nii.gz,full_volume,517730,207094,6877652,140497,0.748678103699719,0.7142837433639063,0.7865523595963094,0.5983097601930382
A2_joint_pairwise,forward,20,HEM_PA101.nii.gz,full_volume,830599,193409,13242983,189199,0.8127963221558211,0.8111254990195389,0.8144740428986917,0.6846308997557713
A2_joint_pairwise,forward,20,HCC_10020116_20180118.nii.gz,full_volume,238812,95147,2951758,18831,0.8073400698442534,0.7150937689955953,0.9269104924255656,0.6769239490915275
A2_joint_pairwise,forward,20,MET_PA13.nii.gz,full_volume,215780,41149,5060479,12320,0.8897612307717683,0.839842913801089,0.9459886014905743,0.8014143042313991
A2_joint_pairwise,forward,20,HCC_10074592_20130816.nii.gz,full_volume,259754,78044,3854821,7381,0.8587860143189411,0.7689625160598937,0.9723697755816347,0.7525197071664267
A2_joint_pairwise,forward,20,CYST_PA19.nii.gz,full_volume,246426,38779,5674162,25777,0.8841853722946208,0.864031135499027,0.9053022927741429,0.7924124225839437
A2_joint_pairwise,forward,20,HEM_PA13.nii.gz,full_volume,402063,74161,5735809,32797,0.8826035799114023,0.8442728631904314,0.924580324702203,0.7898750739164003
A2_joint_pairwise,reverse,20,HEM_PA81.nii.gz,full_volume,1218339,374165,13368644,324100,0.7772638928363291,0.7650461160537116,0.7898782382966199,0.635675914273371
A2_joint_pairwise,reverse,20,HEM_PA89.nii.gz,full_volume,518887,211996,6872750,139340,0.7470783451274557,0.7099453674527934,0.7883101118611057,0.5962690023132001
A2_joint_pairwise,reverse,20,HEM_PA101.nii.gz,full_volume,834560,200172,13236220,185238,0.8124096508690553,0.806547009273899,0.8183581454366453,0.6840823954687411
A2_joint_pairwise,reverse,20,HCC_10020116_20180118.nii.gz,full_volume,239622,96762,2950143,18021,0.8067714093803817,0.7123466038812786,0.9300543775689617,0.6761247725060312
A2_joint_pairwise,reverse,20,MET_PA13.nii.gz,full_volume,216329,42031,5059597,11771,0.8894009784977183,0.8373161480105279,0.9483954405962297,0.8008299676823467
A2_joint_pairwise,reverse,20,HCC_10074592_20130816.nii.gz,full_volume,259899,79315,3853550,7236,0.8572587734126715,0.766180051530892,0.972912572294907,0.7501775147928994
A2_joint_pairwise,reverse,20,CYST_PA19.nii.gz,full_volume,246693,39366,5673575,25510,0.8837893318907609,0.862385032458339,0.9062831783632068,0.7917764604309158
A2_joint_pairwise,reverse,20,HEM_PA13.nii.gz,full_volume,402720,75966,5734004,32140,0.8816633207304284,0.841303067146313,0.9260911557742721,0.7883702082509504
A3_world_actual,forward,4,HEM_PA81.nii.gz,full_volume,1003137,170046,13572763,539302,0.7387898610336785,0.8550558608503532,0.6503576478551177,0.5857785615640428
A3_world_actual,forward,4,HEM_PA89.nii.gz,full_volume,484287,138776,6945970,173940,0.7559365951502002,0.7772681093244183,0.7357446595171575,0.6076351030046311
A3_world_actual,forward,4,HEM_PA101.nii.gz,full_volume,764533,122148,13314244,255265,0.802036634025342,0.8622413246703154,0.7496906250061287,0.669500133981817
A3_world_actual,forward,4,HCC_10020116_20180118.nii.gz,full_volume,223129,71512,2975393,34514,0.8080226839814298,0.7572910762589049,0.8660394421738608,0.6778842794428157
A3_world_actual,forward,4,MET_PA13.nii.gz,full_volume,200933,29671,5071957,27167,0.8760900275558966,0.8713335414823681,0.8808987286277948,0.7795019610429412
A3_world_actual,forward,4,HCC_10074592_20130816.nii.gz,full_volume,255936,59234,3873631,11199,0.8790444869956466,0.812056985119142,0.9580773766073334,0.7841921260904069
A3_world_actual,forward,4,CYST_PA19.nii.gz,full_volume,240559,29149,5683792,31644,0.8878173722253285,0.891923858395005,0.8837485259163198,0.7982658153919668
A3_world_actual,forward,4,HEM_PA13.nii.gz,full_volume,384401,52093,5757877,50459,0.8823073056415648,0.880655862394443,0.8839649542381456,0.7894006197723394
A3_world_actual,forward,8,HEM_PA81.nii.gz,full_volume,1033709,183314,13559495,508730,0.7492105345172356,0.849375073437396,0.6701782047782765,0.5989901219931242
A3_world_actual,forward,8,HEM_PA89.nii.gz,full_volume,489429,143665,6941081,168798,0.7580284065697065,0.7730747724666479,0.7435565541978679,0.6103427893032977
A3_world_actual,forward,8,HEM_PA101.nii.gz,full_volume,775478,129081,13307311,244320,0.8059606403593512,0.8572995238563764,0.7604231426223624,0.6749866609103309
A3_world_actual,forward,8,HCC_10020116_20180118.nii.gz,full_volume,225948,74697,2972208,31695,0.8094316911701488,0.7515441800129721,0.8769809387408157,0.6798700126376602
A3_world_actual,forward,8,MET_PA13.nii.gz,full_volume,202232,30829,5070799,25868,0.877055952259623,0.8677213261764087,0.8865935992985533,0.7810326382908056
A3_world_actual,forward,8,HCC_10074592_20130816.nii.gz,full_volume,256627,61697,3871168,10508,0.8766694166457429,0.806181751925711,0.9606640837029966,0.7804197888283378
A3_world_actual,forward,8,CYST_PA19.nii.gz,full_volume,241477,30317,5682624,30726,0.8877879841249124,0.8884559629719567,0.887121008952877,0.7982182996165543
A3_world_actual,forward,8,HEM_PA13.nii.gz,full_volume,387314,54680,5755290,47546,0.8834173077844202,0.8762879134105893,0.8906636618681875,0.7911794746088164
A3_world_actual,forward,12,HEM_PA81.nii.gz,full_volume,1077170,229927,13512882,465269,0.7560318592219927,0.8240933916916648,0.6983550078803765,0.6077582169822712
A3_world_actual,forward,12,HEM_PA89.nii.gz,full_volume,496683,151144,6933602,161544,0.760585703194508,0.7666907986237066,0.7545770683973766,0.6136654266090581
A3_world_actual,forward,12,HEM_PA101.nii.gz,full_volume,790500,139915,13296477,229298,0.810680679495009,0.8496208681072425,0.775153510793314,0.68163416293514
A3_world_actual,forward,12,HCC_10020116_20180118.nii.gz,full_volume,229650,79512,2967393,27993,0.8103315955222695,0.7428144467948843,0.8913496582480409,0.6811407216265516
A3_world_actual,forward,12,MET_PA13.nii.gz,full_volume,204279,32792,5068836,23821,0.8782963684322539,0.8616785688675545,0.8955677334502411,0.783002161814084
A3_world_actual,forward,12,HCC_10074592_20130816.nii.gz,full_volume,257551,65419,3867446,9584,0.8728988908753527,0.7974455831811004,0.9641230089655043,0.7744636961215321
A3_world_actual,forward,12,CYST_PA19.nii.gz,full_volume,242762,32187,5680754,29441,0.8873658508056262,0.8829346533357095,0.8918417504582977,0.7975360557179934
A3_world_actual,forward,12,HEM_PA13.nii.gz,full_volume,391378,58751,5751219,43482,0.8844810500469498,0.8694796380593118,0.9000091983626914,0.7928875166882423
A3_world_actual,forward,16,HEM_PA81.nii.gz,full_volume,1129702,278553,13464256,412737,0.7657195222547645,0.8021998856741144,0.7324127566795187,0.6203772449302358
A3_world_actual,forward,16,HEM_PA89.nii.gz,full_volume,505746,163072,6921674,152481,0.7622137907908172,0.7561788109769773,0.7683458745994922,0.6157879164591702
A3_world_actual,forward,16,HEM_PA101.nii.gz,full_volume,809370,161891,13274501,210428,0.8130045367816825,0.833318747483941,0.7936571752445092,0.6849264061863993
A3_world_actual,forward,16,HCC_10020116_20180118.nii.gz,full_volume,233900,86479,2960426,23743,0.8093117562999332,0.730072820003808,0.9078453519016624,0.6797008037847042
A3_world_actual,forward,16,MET_PA13.nii.gz,full_volume,209503,35975,5065653,18597,0.8847666065568924,0.8534491889293542,0.9184699693117054,0.7933465871438038
A3_world_actual,forward,16,HCC_10074592_20130816.nii.gz,full_volume,258622,70892,3861973,8513,0.8669150539094175,0.7848589134300819,0.9681322177925019,0.765092729279022
A3_world_actual,forward,16,CYST_PA19.nii.gz,full_volume,244413,35023,5677918,27790,0.8861338665322792,0.8746653974434218,0.8979070767037836,0.7955479028467642
A3_world_actual,forward,16,HEM_PA13.nii.gz,full_volume,396220,64721,5745249,38640,0.8846161145165053,0.8595894051516355,0.9111438164006807,0.7931046216729619
A3_world_actual,forward,20,HEM_PA81.nii.gz,full_volume,1198522,358356,13384453,343917,0.7734103997751762,0.7698239682235859,0.7770304044438711,0.6305372225831823
A3_world_actual,forward,20,HEM_PA89.nii.gz,full_volume,518092,203507,6881239,140135,0.7509526563494238,0.7179777133837492,0.7871023218433763,0.6012203301714915
A3_world_actual,forward,20,HEM_PA101.nii.gz,full_volume,831805,193160,13243232,187993,0.8135955120471174,0.8115447844560546,0.8156566300384979,0.685765706644418
A3_world_actual,forward,20,HCC_10020116_20180118.nii.gz,full_volume,238237,95504,2951401,19406,0.8056930860489969,0.7138379761551622,0.9246787221077227,0.6746114224388144
A3_world_actual,forward,20,MET_PA13.nii.gz,full_volume,214849,40556,5061072,13251,0.8887146978831656,0.8412090601202012,0.9419070583077598,0.7997178548031684
A3_world_actual,forward,20,HCC_10074592_20130816.nii.gz,full_volume,259900,78555,3854310,7235,0.858336498290923,0.7679011980913267,0.9729163157205158,0.7518296739853626
A3_world_actual,forward,20,CYST_PA19.nii.gz,full_volume,246409,38732,5674209,25794,0.8842258999827755,0.8641654479713545,0.905239839384577,0.7924775274575072
A3_world_actual,forward,20,HEM_PA13.nii.gz,full_volume,401700,73531,5736439,33160,0.8827688659705458,0.8452731408515017,0.9237455732879547,0.7901398726570691
A3_world_actual,reverse,20,HEM_PA81.nii.gz,full_volume,1211366,369573,13373236,331073,0.7756768473108282,0.7662319672043008,0.785357476049296,0.6335556471402899
A3_world_actual,reverse,20,HEM_PA89.nii.gz,full_volume,519159,209357,6875389,139068,0.7487458022142531,0.7126253918925597,0.788723343162769,0.5983962359840661
A3_world_actual,reverse,20,HEM_PA101.nii.gz,full_volume,834344,198514,13237878,185454,0.8129408921904109,0.8078012660017156,0.8181463387847397,0.6848360682649436
A3_world_actual,reverse,20,HCC_10020116_20180118.nii.gz,full_volume,238895,96803,2950102,18748,0.8052536399810565,0.7116366496076831,0.9272326436192716,0.673995474628011
A3_world_actual,reverse,20,MET_PA13.nii.gz,full_volume,215236,41172,5060456,12864,0.8884724297638016,0.8394277869645252,0.9436036825953529,0.7993255889955139
A3_world_actual,reverse,20,HCC_10074592_20130816.nii.gz,full_volume,260014,79495,3853370,7121,0.8572210390278318,0.7658530407146792,0.9733430662399162,0.7501197242015982
A3_world_actual,reverse,20,CYST_PA19.nii.gz,full_volume,246637,39188,5673753,25566,0.8839592278523658,0.8628951281378466,0.9060774495505193,0.7920492242871502
A3_world_actual,reverse,20,HEM_PA13.nii.gz,full_volume,402256,75059,5734911,32604,0.8819711129991504,0.8427474518923562,0.925024145702065,0.7888625448355523
A4_joint_actual,forward,4,HEM_PA81.nii.gz,full_volume,1002058,169406,13573403,540381,0.7384626495493759,0.8553894955372081,0.6496581064145811,0.5853672499554574
A4_joint_actual,forward,4,HEM_PA89.nii.gz,full_volume,483914,138551,6946195,174313,0.7557070708648137,0.7774155976641257,0.735177985710097,0.6073385560344287
A4_joint_actual,forward,4,HEM_PA101.nii.gz,full_volume,763744,121682,13314710,256054,0.801736698676901,0.8625723662959977,0.7489169423748625,0.6690822441041455
A4_joint_actual,forward,4,HCC_10020116_20180118.nii.gz,full_volume,223117,71283,2975622,34526,0.8083319596480709,0.7578702445652173,0.8659928660976622,0.6783197436505476
A4_joint_actual,forward,4,MET_PA13.nii.gz,full_volume,200878,29612,5072016,27222,0.8760679474039992,0.8715258796477071,0.8806576063130206,0.779467001924629
A4_joint_actual,forward,4,HCC_10074592_20130816.nii.gz,full_volume,255868,59054,3873811,11267,0.8791853718793864,0.8124805507395482,0.9578228236659367,0.7844163966289482
A4_joint_actual,forward,4,CYST_PA19.nii.gz,full_volume,240519,29089,5683852,31684,0.8878335803444375,0.8921063173199608,0.8836015767644001,0.798292022357049
A4_joint_actual,forward,4,HEM_PA13.nii.gz,full_volume,384288,51992,5757978,50572,0.8822646187753977,0.8808288255248923,0.8837051004921124,0.7893322816790318
A4_joint_actual,forward,8,HEM_PA81.nii.gz,full_volume,1032605,182663,13560146,509834,0.7488866656247383,0.8496932363890105,0.6694624552413418,0.5985762001319342
A4_joint_actual,forward,8,HEM_PA89.nii.gz,full_volume,488842,143303,6941443,169385,0.7576760810060975,0.7733067571522356,0.7426647645872928,0.6098860928474293
A4_joint_actual,forward,8,HEM_PA101.nii.gz,full_volume,774162,128188,13308204,245636,0.8055175772104958,0.8579398237934283,0.7591326909839007,0.674365366825031
A4_joint_actual,forward,8,HCC_10020116_20180118.nii.gz,full_volume,226009,74370,2972535,31634,0.810036163448753,0.7524127851813875,0.8772177004614913,0.6807233451702193
A4_joint_actual,forward,8,MET_PA13.nii.gz,full_volume,202211,30776,5070852,25889,0.8771056221493991,0.8679067930828759,0.8865015344147303,0.7811114201393717
A4_joint_actual,forward,8,HCC_10074592_20130816.nii.gz,full_volume,256513,61376,3871489,10622,0.8769315446887649,0.8069263170477745,0.9602373331835963,0.7808353449351773
A4_joint_actual,forward,8,CYST_PA19.nii.gz,full_volume,241431,30235,5682706,30772,0.8878277673483872,0.8887052483564377,0.8869520174281694,0.7982826232153367
A4_joint_actual,forward,8,HEM_PA13.nii.gz,full_volume,387208,54602,5755368,47652,0.8833608997684419,0.8764129376881465,0.8904199052568643,0.7910889915866809
A4_joint_actual,forward,12,HEM_PA81.nii.gz,full_volume,1076829,234168,13508641,465610,0.754759525007745,0.8213817422923164,0.698133929445508,0.6061154774241011
A4_joint_actual,forward,12,HEM_PA89.nii.gz,full_volume,496005,150782,6933964,162222,0.7601527646446705,0.7668753391765759,0.7535470286086715,0.6131019556024717
A4_joint_actual,forward,12,HEM_PA101.nii.gz,full_volume,788986,139090,13297302,230812,0.8100996265672215,0.8501308082527724,0.7736689030572721,0.6808129862419837
A4_joint_actual,forward,12,HCC_10020116_20180118.nii.gz,full_volume,229991,79087,2967818,27652,0.8116551177740017,0.744119607348307,0.8926731950800139,0.6830130965461942
A4_joint_actual,forward,12,MET_PA13.nii.gz,full_volume,204564,32798,5068830,23536,0.8789718602163012,0.8618228697095576,0.8968171854449802,0.7840765356576134
A4_joint_actual,forward,12,HCC_10074592_20130816.nii.gz,full_volume,257396,65077,3867788,9739,0.8731089130405286,0.7981939573235589,0.9635427779961443,0.7747944083898234
A4_joint_actual,forward,12,CYST_PA19.nii.gz,full_volume,242715,32119,5680822,29488,0.8873805610955018,0.8831330912478078,0.891669085204792,0.7975598215048534
A4_joint_actual,forward,12,HEM_PA13.nii.gz,full_volume,391394,58835,5751135,43466,0.8844172732911606,0.8693220561092244,0.9000459918134572,0.7927850190907342
A4_joint_actual,forward,16,HEM_PA81.nii.gz,full_volume,1130536,284920,13457889,411903,0.7644192914217712,0.7987079782063166,0.7329534587753551,0.6186720835916752
A4_joint_actual,forward,16,HEM_PA89.nii.gz,full_volume,505132,165716,6919030,153095,0.7601256512988357,0.7529753386758252,0.7674130657052962,0.613066680583487
A4_joint_actual,forward,16,HEM_PA101.nii.gz,full_volume,807798,164628,13271764,212000,0.8109509774001317,0.8307038273349334,0.7921156935000853,0.682016436653704
A4_joint_actual,forward,16,HCC_10020116_20180118.nii.gz,full_volume,234477,86046,2960859,23166,0.8111061529041832,0.7315450061306052,0.9100848848988717,0.6822359749657394
A4_joint_actual,forward,16,MET_PA13.nii.gz,full_volume,210897,36203,5065425,17203,0.8876136363636363,0.853488466208013,0.9245813239807102,0.797936459291041
A4_joint_actual,forward,16,HCC_10074592_20130816.nii.gz,full_volume,258485,70458,3862407,8650,0.8672858250094786,0.7858048354882153,0.9676193684840998,0.7656704967223846
A4_joint_actual,forward,16,CYST_PA19.nii.gz,full_volume,244388,34970,5677971,27815,0.8861685289569059,0.8748201232826696,0.8978152334838337,0.7956037802801679
A4_joint_actual,forward,16,HEM_PA13.nii.gz,full_volume,396416,65081,5744889,38444,0.8845047230065699,0.8589784982350914,0.9115945361725613,0.7929255652166955
A4_joint_actual,forward,20,HEM_PA81.nii.gz,full_volume,1207654,359615,13383194,334785,0.7766992913804126,0.7705467280983673,0.7829508978961243,0.6349209854189208
A4_joint_actual,forward,20,HEM_PA89.nii.gz,full_volume,517509,207677,6877069,140718,0.7481626961724372,0.7136224361749951,0.786216609163708,0.5976517027291709
A4_joint_actual,forward,20,HEM_PA101.nii.gz,full_volume,830483,193893,13242499,189315,0.8125365061878295,0.8107208681187377,0.8143602948819276,0.6842623039966516
A4_joint_actual,forward,20,HCC_10020116_20180118.nii.gz,full_volume,238886,95211,2951694,18757,0.807401899482881,0.7150198894333083,0.9271977115621228,0.6770108883560906
A4_joint_actual,forward,20,MET_PA13.nii.gz,full_volume,215932,41327,5060301,12168,0.8897826145183256,0.8393564462273428,0.9466549758877685,0.8014490010281078
A4_joint_actual,forward,20,HCC_10074592_20130816.nii.gz,full_volume,259723,78079,3854786,7412,0.8586778457922064,0.7688616408428606,0.9722537293877628,0.7523536125417857
A4_joint_actual,forward,20,CYST_PA19.nii.gz,full_volume,246416,38821,5674120,25787,0.8840987370838117,0.8638991435192489,0.9052655554861629,0.7922732650856525
A4_joint_actual,forward,20,HEM_PA13.nii.gz,full_volume,402073,74257,5735713,32787,0.8825228547284321,0.844105976948754,0.9246033206089316,0.7897457755290042
A4_joint_actual,reverse,20,HEM_PA81.nii.gz,full_volume,1218632,375992,13366817,323807,0.7769254235570022,0.7642127548563172,0.7900681971864041,0.6352232631770441
A4_joint_actual,reverse,20,HEM_PA89.nii.gz,full_volume,518700,212476,6872270,139527,0.7466516194365493,0.7094051227064345,0.7880260153412121,0.5957255229395098
A4_joint_actual,reverse,20,HEM_PA101.nii.gz,full_volume,834357,200674,13235718,185441,0.8120938530651456,0.8061178843918685,0.8181590864073082,0.6836346921518888
A4_joint_actual,reverse,20,HCC_10020116_20180118.nii.gz,full_volume,239693,96772,2950133,17950,0.8069004288782511,0.7123861322871621,0.9303299526864692,0.6763060254221746
A4_joint_actual,reverse,20,MET_PA13.nii.gz,full_volume,216384,42171,5059457,11716,0.889270633200111,0.8368973719324708,0.948636562911004,0.8006186383296765
A4_joint_actual,reverse,20,HCC_10074592_20130816.nii.gz,full_volume,259872,79370,3853495,7263,0.8571301352129121,0.7660372241644607,0.9728114998034701,0.7499805197616196
A4_joint_actual,reverse,20,CYST_PA19.nii.gz,full_volume,246685,39427,5673514,25518,0.8836767774464236,0.8621973213287104,0.9062537885328229,0.7915958027147579
A4_joint_actual,reverse,20,HEM_PA13.nii.gz,full_volume,402768,76136,5733834,32092,0.8815580390560364,0.8410203297529358,0.9262015361265695,0.788201864593852
