variant,order,step,round,case,patch_index,reliability_source,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A_uniform_balanced,reverse,19,5,HCC_10140276_20170721.nii.gz,1,uniform_balanced,182869,6895019,0.025836661458015442,182869.0,1.0,0.7404643297195435,6895019.0,1.0,0.010838904418051243,0.37565162777900696
A_uniform_balanced,reverse,20,5,HEM_PA99.nii.gz,1,uniform_balanced,396048,6681840,0.0559556744992733,396048.0,1.0,0.02570696361362934,6681840.0,1.0,0.007493292447179556,0.016600128263235092
A0_confidence_rank,forward,1,1,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.00910048745572567,3519931.0,0.5267906785011292,8.14447776065208e-05,0.004590966273099184
A0_confidence_rank,forward,2,1,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.6301817893981934,3532780.25,0.5123670101165771,0.000212333703530021,0.31519705057144165
A0_confidence_rank,forward,3,1,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.01835780404508114,3530698.5,0.519354522228241,0.0009865988977253437,0.009672201238572598
A0_confidence_rank,forward,4,1,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.1975104808807373,3517708.75,0.5296079516410828,0.0009814566001296043,0.09924596548080444
A0_confidence_rank,forward,5,2,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.008519485592842102,3519931.0,0.5267906785011292,8.750674169277772e-05,0.004303496330976486
A0_confidence_rank,forward,6,2,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.5919985771179199,3532780.25,0.5123670101165771,0.00022951883147470653,0.296114057302475
A0_confidence_rank,forward,7,2,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.01681583561003208,3530698.5,0.519354522228241,0.001106856856495142,0.008961346000432968
A0_confidence_rank,forward,8,2,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.1755029410123825,3517708.75,0.5296079516410828,0.0010520897340029478,0.08827751874923706
A0_confidence_rank,forward,9,3,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.007774387951940298,3519931.0,0.5267906785011292,9.971571125788614e-05,0.003937051631510258
A0_confidence_rank,forward,10,3,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.5327164530754089,3532780.25,0.5123670101165771,0.0002609969233162701,0.2664887309074402
A0_confidence_rank,forward,11,3,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.014708993025124073,3530698.5,0.519354522228241,0.0013224856229498982,0.008015739731490612
A0_confidence_rank,forward,12,3,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.14451970160007477,3517708.75,0.5296079516410828,0.0011773601872846484,0.07284852862358093
A0_confidence_rank,forward,13,4,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.006833006162196398,3519931.0,0.5267906785011292,0.00012197837349958718,0.003477492369711399
A0_confidence_rank,forward,14,4,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.455733060836792,3532780.25,0.5123670101165771,0.00031382619636133313,0.2280234396457672
A0_confidence_rank,forward,15,4,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.012248697690665722,3530698.5,0.519354522228241,0.00167528772726655,0.00696199294179678
A0_confidence_rank,forward,16,4,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.10839661210775375,3517708.75,0.5296079516410828,0.0013905946398153901,0.054893601685762405
A0_confidence_rank,forward,17,5,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.005807061213999987,3519931.0,0.5267906785011292,0.0001618781388970092,0.0029844697564840317
A0_confidence_rank,forward,18,5,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.36802542209625244,3532780.25,0.5123670101165771,0.00039701996138319373,0.18421122431755066
A0_confidence_rank,forward,19,5,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.009793630801141262,3530698.5,0.519354522228241,0.0022197538055479527,0.006006692536175251
A0_confidence_rank,forward,20,5,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.07322622835636139,3517708.75,0.5296079516410828,0.001751254196278751,0.03748873993754387
A0_confidence_rank,reverse,1,1,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.20655083656311035,3517708.75,0.5296079516410828,0.0009535295539535582,0.10375218093395233
A0_confidence_rank,reverse,2,1,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.018707269802689552,3530698.5,0.519354522228241,0.0009708235738798976,0.009839046746492386
A0_confidence_rank,reverse,3,1,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.6209741234779358,3532780.25,0.5123670101165771,0.00021453856606967747,0.3105943202972412
A0_confidence_rank,reverse,4,1,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.00871313363313675,3519931.0,0.5267906785011292,8.691436960361898e-05,0.004400024190545082
A0_confidence_rank,reverse,5,2,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.188419908285141,3517708.75,0.5296079516410828,0.001006145030260086,0.09471302479505539
A0_confidence_rank,reverse,6,2,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.017227739095687866,3530698.5,0.519354522228241,0.0010890139965340495,0.009158376604318619
A0_confidence_rank,reverse,7,2,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.5751907229423523,3532780.25,0.5123670101165771,0.00023527813027612865,0.2877129912376404
A0_confidence_rank,reverse,8,2,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.008016753010451794,3519931.0,0.5267906785011292,9.912820678437129e-05,0.004057940561324358
A0_confidence_rank,reverse,9,3,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.1611464023590088,3517708.75,0.5296079516410828,0.001101649715565145,0.08112402260303497
A0_confidence_rank,reverse,10,3,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.0151864904910326,3530698.5,0.519354522228241,0.0012983949854969978,0.008242443203926086
A0_confidence_rank,reverse,11,3,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.507184624671936,3532780.25,0.5123670101165771,0.00027344166301190853,0.25372904539108276
A0_confidence_rank,reverse,12,3,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.007093655411154032,3519931.0,0.5267906785011292,0.00012172669812571257,0.0036076910328119993
A0_confidence_rank,reverse,13,4,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.1261487603187561,3517708.75,0.5296079516410828,0.0012686525005847216,0.06370870769023895
A0_confidence_rank,reverse,14,4,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.012739482335746288,3530698.5,0.519354522228241,0.0016436373116448522,0.007191559765487909
A0_confidence_rank,reverse,15,4,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.4228089153766632,3532780.25,0.5123670101165771,0.0003357214736752212,0.2115723192691803
A0_confidence_rank,reverse,16,4,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.006063877139240503,3519931.0,0.5267906785011292,0.000162345779244788,0.0031131114810705185
A0_confidence_rank,reverse,17,5,CYST_PA69.nii.gz,1,confidence_rank,435789,6642099,0.061570484191179276,21235.82421875,0.04872960224747658,0.08914969861507416,3517708.75,0.5296079516410828,0.0015519693261012435,0.04535083472728729
A0_confidence_rank,reverse,18,5,HEM_PA97.nii.gz,1,confidence_rank,279645,6798243,0.039509668946266174,8246.03515625,0.02948751114308834,0.010258540511131287,3530698.5,0.519354522228241,0.00217786175198853,0.0062182010151445866
A0_confidence_rank,reverse,19,5,HCC_10140276_20170721.nii.gz,1,confidence_rank,182869,6895019,0.025836661458015442,6164.35595703125,0.03370913490653038,0.3315433859825134,3532780.25,0.5123670101165771,0.0004331122327130288,0.1659882515668869
A0_confidence_rank,reverse,20,5,HEM_PA99.nii.gz,1,confidence_rank,396048,6681840,0.0559556744992733,19013.755859375,0.048008713871240616,0.005077654961496592,3519931.0,0.5267906785011292,0.000235384504776448,0.0026565196458250284
