variant,reliability_source,epoch,step,step_in_epoch,case,patch_index,patch_kind,augmentation,loss,gradient_norm,update_delta_norm,learning_rate,weight_decay,test_labels_used_in_loss,pseudo_positive_voxels_value,pseudo_negative_voxels_value,positive_fraction_value,positive_weight_sum_value,positive_weight_mean_value,L_pos_value,negative_weight_sum_value,negative_weight_mean_value,L_neg_value,total_loss_value
A1_world_pairwise,world_pairwise,3,131,11,CYST_PA20.nii.gz,0,context,blur:1.5,0.04926447197794914,1.053807020187378,0.006112663075327873,0.0001,0.0,False,7532,7070356,0.001064159208908677,184.90977478027344,0.02454989030957222,0.09214350581169128,3538758.5,0.5005064010620117,0.006385440472513437,0.04926447197794914
A1_world_pairwise,world_pairwise,3,132,12,CYST_PA20.nii.gz,1,foreground,gamma:0.3,0.0015790044562891126,0.009018165990710258,0.005524975713342428,0.0001,0.0,False,230686,6847202,0.03259249031543732,13663.71484375,0.05923079326748848,0.0017442223615944386,3525279.75,0.5148496627807617,0.0014137865509837866,0.0015790044562891126
A1_world_pairwise,world_pairwise,3,133,13,CYST_PA56.nii.gz,0,context,gamma:0.3,0.0,3.440836296577732e-16,0.00499255396425724,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,134,14,CYST_PA56.nii.gz,1,foreground,blur:1.5,0.03229694440960884,0.31226110458374023,0.005104050040245056,0.0001,0.0,False,259412,6818476,0.036651045083999634,11297.291015625,0.04354960843920708,0.06038903817534447,3527646.25,0.5173658132553101,0.004204851575195789,0.03229694440960884
A1_world_pairwise,world_pairwise,3,135,15,HCC_10136895_20170421.nii.gz,0,context,blur:1.5,0.056665100157260895,0.4687434136867523,0.005262805614620447,0.0001,0.0,False,31005,7046883,0.0043805441819131374,1048.1015625,0.0338042750954628,0.08912691473960876,3537895.5,0.5020511150360107,0.024203287437558174,0.056665100157260895
A1_world_pairwise,world_pairwise,3,136,16,HCC_10136895_20170421.nii.gz,1,foreground,gamma:0.3,0.0051956335082650185,0.02930397167801857,0.004793182015419006,0.0001,0.0,False,257228,6820660,0.03634247928857803,12111.0546875,0.04708295315504074,0.006836746819317341,3526832.5,0.5170807838439941,0.003554520197212696,0.0051956335082650185
A1_world_pairwise,world_pairwise,3,137,17,MET_PA13.nii.gz,0,context,gamma:0.3,0.0,1.370953133028729e-16,0.004330801777541637,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,138,18,MET_PA13.nii.gz,1,foreground,blur:1.5,0.014778775162994862,0.10020917654037476,0.004073623567819595,0.0001,0.0,False,213869,6864019,0.030216500163078308,8861.8203125,0.041435740888118744,0.01952301524579525,3530081.5,0.5142878293991089,0.010034535080194473,0.014778775162994862
A1_world_pairwise,world_pairwise,3,139,19,HCC_10074592_20130816.nii.gz,0,context,blur:1.5,0.23584821820259094,3.129214286804199,0.007425030693411827,0.0001,0.0,False,3899,7073989,0.0005508705507963896,28.816486358642578,0.007390737999230623,0.4576568007469177,3538914.75,0.5002714395523071,0.014039632864296436,0.23584821820259094
A1_world_pairwise,world_pairwise,3,140,20,HCC_10074592_20130816.nii.gz,1,foreground,gamma:0.3,0.0031264848075807095,0.03193033114075661,0.006709882523864508,0.0001,0.0,False,253900,6823988,0.035872284322977066,27101.84765625,0.10674221813678741,0.004065199755132198,3511841.5,0.5146318674087524,0.002187769627198577,0.0031264848075807095
A1_world_pairwise,world_pairwise,3,141,21,CYST_PA19.nii.gz,0,context,gamma:0.3,0.0,1.082915608847964e-16,0.006061973981559277,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,142,22,CYST_PA19.nii.gz,1,foreground,blur:1.5,0.008040012791752815,0.034581366926431656,0.005503977183252573,0.0001,0.0,False,217747,6860141,0.030764402821660042,14790.138671875,0.06792350113391876,0.008583204820752144,3524153.5,0.5137144327163696,0.007496821228414774,0.008040012791752815
A1_world_pairwise,world_pairwise,3,143,23,HEM_PA13.nii.gz,0,context,blur:1.5,0.0,8.377299843946064e-16,0.0049722627736628056,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,144,24,HEM_PA13.nii.gz,1,foreground,gamma:0.3,0.003465745598077774,0.015524188987910748,0.004482231568545103,0.0001,0.0,False,345692,6732196,0.048841122537851334,14898.2998046875,0.043097034096717834,0.0025675201322883368,3524045.25,0.5234614610671997,0.004363971296697855,0.003465745598077774
A1_world_pairwise,world_pairwise,3,145,25,HCC_10142924_20170911.nii.gz,0,context,gamma:0.3,0.013408632948994637,0.4015728831291199,0.004495010711252689,0.0001,0.0,False,11022,7066866,0.0015572442207485437,60.40468978881836,0.005480374675244093,0.02454715594649315,3538883.0,0.500771164894104,0.0022701090201735497,0.013408632948994637
A1_world_pairwise,world_pairwise,3,146,26,HCC_10142924_20170911.nii.gz,1,foreground,blur:1.5,0.0261341892182827,0.2211233526468277,0.004453498404473066,0.0001,0.0,False,179460,6898428,0.02535502053797245,7809.24365234375,0.04351523518562317,0.045392557978630066,3531134.25,0.5118752121925354,0.0068758209235966206,0.0261341892182827
A1_world_pairwise,world_pairwise,3,147,27,MET_PA25.nii.gz,0,context,blur:1.5,0.0,1.6979374703522633e-15,0.004022881388664246,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,148,28,MET_PA25.nii.gz,1,foreground,gamma:0.3,0.0015223566442728043,0.008628960698843002,0.003622532356530428,0.0001,0.0,False,195115,6882773,0.02756683900952339,15787.39453125,0.08091328293085098,0.0009081221651285887,3523156.0,0.5118802785873413,0.00213659112341702,0.0015223566442728043
A1_world_pairwise,world_pairwise,3,149,29,HCC_10147777_20171222.nii.gz,0,context,gamma:0.3,0.005951890721917152,0.04921848699450493,0.0033225573133677244,0.0001,0.0,False,48112,7029776,0.006797507870942354,685.155029296875,0.014240833930671215,0.00823439471423626,3538258.5,0.5033245086669922,0.0036693871952593327,0.005951890721917152
A1_world_pairwise,world_pairwise,3,150,30,HCC_10147777_20171222.nii.gz,1,foreground,blur:1.5,0.07495442032814026,0.6827969551086426,0.004529645666480064,0.0001,0.0,False,228868,6849020,0.032335635274648666,6420.3046875,0.0280524343252182,0.1459161341190338,3532523.0,0.5157705545425415,0.003992699086666107,0.07495442032814026
A1_world_pairwise,world_pairwise,3,151,31,HCC_PA0.nii.gz,0,context,blur:1.5,0.0,3.5002452816740174e-15,0.004091296344995499,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,152,32,HCC_PA0.nii.gz,1,foreground,gamma:0.3,0.005906220991164446,0.046704236418008804,0.00363363279029727,0.0001,0.0,False,1135813,5942075,0.16047343611717224,233705.40625,0.20576046407222748,0.0037400478031486273,3305238.25,0.5562431216239929,0.00807239394634962,0.005906220991164446
A1_world_pairwise,world_pairwise,3,153,33,CYST_PA37.nii.gz,0,context,gamma:0.3,0.0,1.3934726950715667e-16,0.0032818508334457874,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,154,34,CYST_PA37.nii.gz,1,foreground,blur:1.5,0.01648402027785778,0.1410728096961975,0.0032617507968097925,0.0001,0.0,False,202150,6875738,0.028560779988765717,6388.48046875,0.03160267323255539,0.026556573808193207,3532555.0,0.5137709975242615,0.006411466747522354,0.01648402027785778
A1_world_pairwise,world_pairwise,3,155,35,ICC_PA18.nii.gz,0,context,blur:1.5,0.0,3.306769403993979e-15,0.002945846179500222,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,156,36,ICC_PA18.nii.gz,1,foreground,gamma:0.3,0.004308600910007954,0.02429056540131569,0.0026238865684717894,0.0001,0.0,False,831496,6246392,0.11747798323631287,111593.1015625,0.134207621216774,0.0034377346746623516,3427350.5,0.5486928224563599,0.005179466679692268,0.004308600910007954
A1_world_pairwise,world_pairwise,3,157,37,HCC_10081574_20140213.nii.gz,0,context,gamma:0.3,0.0031626273412257433,0.12322039157152176,0.002317944075912237,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0031626273412257433,0.0031626273412257433
A1_world_pairwise,world_pairwise,3,158,38,HCC_10081574_20140213.nii.gz,1,foreground,blur:1.5,0.0063672251999378204,0.013441303744912148,0.002099118661135435,0.0001,0.0,False,217923,6859965,0.030789269134402275,24412.60546875,0.11202400177717209,0.004851038102060556,3514531.0,0.5123249292373657,0.007883412763476372,0.0063672251999378204
A1_world_pairwise,world_pairwise,3,159,39,MET_PA19.nii.gz,0,context,blur:1.5,0.0,1.7873797026593443e-15,0.0018956628628075123,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,160,40,MET_PA19.nii.gz,1,foreground,gamma:0.3,0.003500772872939706,0.02354264073073864,0.0017478482332080603,0.0001,0.0,False,183634,6894254,0.025944745168089867,4251.65625,0.023152880370616913,0.004466742742806673,3534692.0,0.512701153755188,0.0025348030030727386,0.003500772872939706
A1_world_pairwise,world_pairwise,3,161,41,HEM_PA24.nii.gz,0,context,gamma:0.3,0.0,5.483014005038782e-17,0.0015783763956278563,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,162,42,HEM_PA24.nii.gz,1,foreground,blur:1.5,0.012946464121341705,0.1020502895116806,0.0016884225187823176,0.0001,0.0,False,241542,6836346,0.03412628173828125,15455.71875,0.06398770958185196,0.021950162947177887,3523487.75,0.5154051184654236,0.003942764829844236,0.012946464121341705
A1_world_pairwise,world_pairwise,3,163,43,CYST_PA74.nii.gz,0,context,blur:1.5,0.0,4.511189903892102e-15,0.0015246551483869553,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,164,44,CYST_PA74.nii.gz,1,foreground,gamma:0.3,0.00192775868345052,0.015829524025321007,0.0013375524431467056,0.0001,0.0,False,258931,6818957,0.03658308833837509,21137.8515625,0.08163508027791977,0.0008382162195630372,3517805.75,0.5158861875534058,0.003017301205545664,0.00192775868345052
A1_world_pairwise,world_pairwise,3,165,45,HEM_PA34.nii.gz,0,context,gamma:0.3,0.0,9.496619075982445e-17,0.0012077715946361423,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,166,46,HEM_PA34.nii.gz,1,foreground,blur:1.5,0.006689795758575201,0.025096286088228226,0.0011023666011169553,0.0001,0.0,False,293538,6784350,0.04147254303097725,23292.2109375,0.07934989780187607,0.0046962350606918335,3515651.25,0.518200159072876,0.008683356456458569,0.006689795758575201
A1_world_pairwise,world_pairwise,3,167,47,FNH_PA32.nii.gz,0,context,blur:1.5,0.01751183159649372,0.31098172068595886,0.0018640587804839015,0.0001,0.0,False,82806,6995082,0.011699252761900425,929.2833251953125,0.0112224156036973,0.03465260565280914,3538014.0,0.5057858824729919,0.00037105882074683905,0.01751183159649372
A1_world_pairwise,world_pairwise,3,168,48,FNH_PA32.nii.gz,1,foreground,gamma:0.3,0.0019135603215545416,0.029963482171297073,0.0017218986758962274,0.0001,0.0,False,284258,6793630,0.04016141593456268,9192.279296875,0.03233780339360237,0.003164321184158325,3529751.25,0.5195677876472473,0.0006627993425354362,0.0019135603215545416
A1_world_pairwise,world_pairwise,3,169,49,FNH_PA10.nii.gz,0,context,gamma:0.3,0.0,1.847650332021224e-15,0.0015547143993899226,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,3,170,50,FNH_PA10.nii.gz,1,foreground,blur:1.5,0.006487167906016111,0.059374336153268814,0.001306781661696732,0.0001,0.0,False,863052,6214836,0.1219363734126091,102486.40625,0.11874882131814957,0.00214705360122025,3436457.25,0.5529441237449646,0.010827282443642616,0.006487167906016111
A1_world_pairwise,world_pairwise,3,171,51,CYST_PA54.nii.gz,0,context,blur:1.5,0.03144985809922218,0.46262308955192566,0.002728712512180209,0.0001,0.0,False,84090,6993798,0.011880663223564625,976.3438110351562,0.011610700748860836,0.06251538544893265,3537967.25,0.5058720707893372,0.0003843287122435868,0.03144985809922218
A1_world_pairwise,world_pairwise,3,172,52,CYST_PA54.nii.gz,1,foreground,gamma:0.3,0.0012409520568326116,0.011107481084764004,0.002471502171829343,0.0001,0.0,False,231321,6846567,0.032682206481695175,7679.634765625,0.03319903835654259,0.0016133416211232543,3531263.75,0.5157714486122131,0.0008685625507496297,0.0012409520568326116
A1_world_pairwise,world_pairwise,3,173,53,CYST_PA53.nii.gz,0,context,gamma:0.3,0.0008227330399677157,0.006310960743576288,0.0022230586037039757,0.0001,0.0,False,256227,6821661,0.036201052367687225,10742.318359375,0.04192500188946724,0.0008690531831234694,3528201.0,0.517205536365509,0.0007764128386043012,0.0008227330399677157
A1_world_pairwise,world_pairwise,3,174,54,CYST_PA53.nii.gz,1,foreground,blur:1.5,0.009982751682400703,0.09086211025714874,0.002332351403310895,0.0001,0.0,False,395200,6682688,0.05583586543798447,20610.1484375,0.052151184529066086,0.01895131915807724,3518333.5,0.5264847874641418,0.0010141839738935232,0.009982751682400703
A1_world_pairwise,world_pairwise,3,175,55,CYST_PA38.nii.gz,0,context,blur:1.5,0.031053857877850533,0.33318209648132324,0.0032274210825562477,0.0001,0.0,False,48054,7029834,0.0067893136292696,651.4760131835938,0.01355716586112976,0.06194277107715607,3538292.0,0.5033251047134399,0.00016494629380758852,0.031053857877850533
A1_world_pairwise,world_pairwise,3,176,56,CYST_PA38.nii.gz,1,foreground,gamma:0.3,0.0008955505909398198,0.009886431507766247,0.002927134046331048,0.0001,0.0,False,227620,6850268,0.03215930983424187,6529.5556640625,0.02868621051311493,0.0013715192908421159,3532414.0,0.5156607031822205,0.0004195818619336933,0.0008955505909398198
A1_world_pairwise,world_pairwise,3,177,57,HEM_PA66.nii.gz,0,context,gamma:0.3,0.002531267935410142,0.06346715986728668,0.002742598531767726,0.0001,0.0,False,50026,7027862,0.007067927625030279,479.9033203125,0.009593077935278416,0.004685321357101202,3538463.5,0.5034907460212708,0.0003772144264075905,0.002531267935410142
A1_world_pairwise,world_pairwise,3,178,58,HEM_PA66.nii.gz,1,foreground,blur:1.5,0.007443815469741821,0.09226959198713303,0.0028179441578686237,0.0001,0.0,False,240303,6837585,0.033951230347156525,6830.3447265625,0.028423884883522987,0.014157205820083618,3532113.25,0.5165732502937317,0.0007304252940230072,0.007443815469741821
A1_world_pairwise,world_pairwise,3,179,59,HEM_PA56.nii.gz,0,context,blur:1.5,0.010059349238872528,0.19800910353660583,0.003182308981195092,0.0001,0.0,False,84305,6993583,0.011911039240658283,762.3397827148438,0.009042640216648579,0.01976783573627472,3538181.0,0.5059182047843933,0.0003508623340167105,0.010059349238872528
A1_world_pairwise,world_pairwise,3,180,60,HEM_PA56.nii.gz,1,foreground,gamma:0.3,0.0009615133749321103,0.006908719893544912,0.002870970405638218,0.0001,0.0,False,386275,6691613,0.05457489565014839,22954.4296875,0.059425096958875656,0.0011308880057185888,3515989.0,0.5254321694374084,0.0007921388023532927,0.0009615133749321103
A1_world_pairwise,world_pairwise,4,181,1,HEM_PA99.nii.gz,0,context,gamma:0.3,0.0,9.406355766993987e-14,0.0025917079765349627,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,182,2,HEM_PA99.nii.gz,1,foreground,blur:1.5,0.00820993073284626,0.04885696992278099,0.0023987635504454374,0.0001,0.0,False,396016,6681872,0.055951155722141266,46993.02734375,0.1186644658446312,0.012099968269467354,3491950.5,0.5226006507873535,0.004319893196225166,0.00820993073284626
A1_world_pairwise,world_pairwise,4,183,3,HCC_10140276_20170721.nii.gz,0,context,blur:1.5,0.12334376573562622,1.9064189195632935,0.005951255559921265,0.0001,0.0,False,31095,7046793,0.0043932595290243626,315.52691650390625,0.01014719158411026,0.24478808045387268,3538628.0,0.5021615028381348,0.0018994549755007029,0.12334376573562622
A1_world_pairwise,world_pairwise,4,184,4,HCC_10140276_20170721.nii.gz,1,foreground,gamma:0.3,0.005245915614068508,0.02917509339749813,0.005382813047617674,0.0001,0.0,False,182908,6894980,0.025842173025012016,4559.4814453125,0.024927731603384018,0.005267719272524118,3534384.0,0.5126025080680847,0.005224112421274185,0.005245915614068508
A1_world_pairwise,world_pairwise,4,185,5,HEM_PA97.nii.gz,0,context,gamma:0.3,0.007299456745386124,0.09802479296922684,0.004962428007274866,0.0001,0.0,False,29498,7048390,0.004167627543210983,151.93206787109375,0.005150588694959879,0.010609095916152,3538791.5,0.5020709037780762,0.00398981710895896,0.007299456745386124
A1_world_pairwise,world_pairwise,4,186,6,HEM_PA97.nii.gz,1,foreground,blur:1.5,0.057955171912908554,0.48160433769226074,0.005712738260626793,0.0001,0.0,False,279722,6798166,0.03952054679393768,8671.908203125,0.031001882627606392,0.10690692812204361,3530271.5,0.5192975997924805,0.009003414772450924,0.057955171912908554
A1_world_pairwise,world_pairwise,4,187,7,CYST_PA69.nii.gz,0,context,blur:1.5,0.0,2.873941116012836e-14,0.0051565952599048615,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,188,8,CYST_PA69.nii.gz,1,foreground,gamma:0.3,0.005766033194959164,0.03668157383799553,0.004652152303606272,0.0001,0.0,False,435849,6642039,0.061578962951898575,36552.5,0.08386505395174026,0.004497780464589596,3502391.0,0.5273066163063049,0.007034285459667444,0.005766033194959164
A1_world_pairwise,world_pairwise,4,189,9,HCC_10076307_20130925.nii.gz,0,context,gamma:0.3,0.00598579877987504,0.09321257472038269,0.004470222629606724,0.0001,0.0,False,14673,7063215,0.0020730760879814625,39.891441345214844,0.0027186970692127943,0.010617283172905445,3538903.5,0.5010329484939575,0.0013543147360906005,0.00598579877987504
A1_world_pairwise,world_pairwise,4,190,10,HCC_10076307_20130925.nii.gz,1,foreground,blur:1.5,0.031147027388215065,0.31516948342323303,0.004904883448034525,0.0001,0.0,False,230690,6847198,0.03259305655956268,6219.9970703125,0.026962578296661377,0.05024673417210579,3532723.5,0.515937089920044,0.012047321535646915,0.031147027388215065
A1_world_pairwise,world_pairwise,4,191,11,CYST_PA20.nii.gz,0,context,blur:1.5,0.015259314328432083,0.21303333342075348,0.004945786669850349,0.0001,0.0,False,7532,7070356,0.001064159208908677,184.90977478027344,0.02454989030957222,0.019438093528151512,3538758.5,0.5005064010620117,0.01108053419739008,0.015259314328432083
A1_world_pairwise,world_pairwise,4,192,12,CYST_PA20.nii.gz,1,foreground,gamma:0.3,0.0022419523447752,0.025761783123016357,0.004395626951009035,0.0001,0.0,False,230686,6847202,0.03259249031543732,13663.71484375,0.05923079326748848,0.0005932438652962446,3525279.75,0.5148496627807617,0.0038906605914235115,0.0022419523447752
A1_world_pairwise,world_pairwise,4,193,13,CYST_PA56.nii.gz,0,context,gamma:0.3,0.0,4.312589371002057e-16,0.003967376425862312,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,194,14,CYST_PA56.nii.gz,1,foreground,blur:1.5,0.01289201620966196,0.08408906310796738,0.003815799718722701,0.0001,0.0,False,259412,6818476,0.036651045083999634,11297.291015625,0.04354960843920708,0.016003701835870743,3527646.25,0.5173658132553101,0.009780330583453178,0.01289201620966196
A1_world_pairwise,world_pairwise,4,195,15,HCC_10136895_20170421.nii.gz,0,context,blur:1.5,0.04679420590400696,0.398391991853714,0.004236472770571709,0.0001,0.0,False,31005,7046883,0.0043805441819131374,1048.1015625,0.0338042750954628,0.06732363998889923,3537895.5,0.5020511150360107,0.026264773681759834,0.04679420590400696
A1_world_pairwise,world_pairwise,4,196,16,HCC_10136895_20170421.nii.gz,1,foreground,gamma:0.3,0.004287358373403549,0.01981840282678604,0.003828971181064844,0.0001,0.0,False,257228,6820660,0.03634247928857803,12111.0546875,0.04708295315504074,0.0043043531477451324,3526832.5,0.5170807838439941,0.004270364064723253,0.004287358373403549
A1_world_pairwise,world_pairwise,4,197,17,MET_PA13.nii.gz,0,context,gamma:0.3,0.0,5.113282204503259e-16,0.003455745754763484,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,198,18,MET_PA13.nii.gz,1,foreground,blur:1.5,0.013300694525241852,0.07307716459035873,0.003157825442031026,0.0001,0.0,False,213869,6864019,0.030216500163078308,8861.8203125,0.041435740888118744,0.00982234813272953,3530081.5,0.5142878293991089,0.016779040917754173,0.013300694525241852
A1_world_pairwise,world_pairwise,4,199,19,HCC_10074592_20130816.nii.gz,0,context,blur:1.5,0.0776049941778183,1.0608309507369995,0.004967017099261284,0.0001,0.0,False,3899,7073989,0.0005508705507963896,28.816486358642578,0.007390737999230623,0.1315927505493164,3538914.75,0.5002714395523071,0.023617234081029892,0.0776049941778183
A1_world_pairwise,world_pairwise,4,200,20,HCC_10074592_20130816.nii.gz,1,foreground,gamma:0.3,0.002812365535646677,0.025755636394023895,0.004446783103048801,0.0001,0.0,False,253900,6823988,0.035872284322977066,27101.84765625,0.10674221813678741,0.0020527385640889406,3511841.5,0.5146318674087524,0.0035719925072044134,0.002812365535646677
A1_world_pairwise,world_pairwise,4,201,21,CYST_PA19.nii.gz,0,context,gamma:0.3,0.0,8.378000234314324e-17,0.004013134632259607,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,202,22,CYST_PA19.nii.gz,1,foreground,blur:1.5,0.007482783868908882,0.027068737894296646,0.0036169197410345078,0.0001,0.0,False,217747,6860141,0.030764402821660042,14790.138671875,0.06792350113391876,0.00492764450609684,3524153.5,0.5137144327163696,0.010037923231720924,0.007482783868908882
A1_world_pairwise,world_pairwise,4,203,23,HEM_PA13.nii.gz,0,context,blur:1.5,0.0,1.4900707146566113e-15,0.003264118218794465,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,204,24,HEM_PA13.nii.gz,1,foreground,gamma:0.3,0.004261410795152187,0.032005675137043,0.002876067068427801,0.0001,0.0,False,345692,6732196,0.048841122537851334,14898.2998046875,0.043097034096717834,0.0015114507405087352,3524045.25,0.5234614610671997,0.007011371199041605,0.004261410795152187
A1_world_pairwise,world_pairwise,4,205,25,HCC_10142924_20170911.nii.gz,0,context,gamma:0.3,0.005121548660099506,0.05995990335941315,0.0026553485076874495,0.0001,0.0,False,11022,7066866,0.0015572442207485437,60.40468978881836,0.005480374675244093,0.004985291976481676,3538883.0,0.500771164894104,0.005257805809378624,0.005121548660099506
A1_world_pairwise,world_pairwise,4,206,26,HCC_10142924_20170911.nii.gz,1,foreground,blur:1.5,0.01689852401614189,0.1222684383392334,0.0027267939876765013,0.0001,0.0,False,179460,6898428,0.02535502053797245,7809.24365234375,0.04351523518562317,0.023264378309249878,3531134.25,0.5118752121925354,0.010532671585679054,0.01689852401614189
A1_world_pairwise,world_pairwise,4,207,27,MET_PA25.nii.gz,0,context,blur:1.5,0.0,2.2255024124289476e-15,0.0024607006926089525,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,208,28,MET_PA25.nii.gz,1,foreground,gamma:0.3,0.0023096136283129454,0.02279645949602127,0.00216058106161654,0.0001,0.0,False,195115,6882773,0.02756683900952339,15787.39453125,0.08091328293085098,0.0007376635912805796,3523156.0,0.5118802785873413,0.003881563665345311,0.0023096136283129454
A1_world_pairwise,world_pairwise,4,209,29,HCC_10147777_20171222.nii.gz,0,context,gamma:0.3,0.006204747594892979,0.06170501932501793,0.0018649009289219975,0.0001,0.0,False,48112,7029776,0.006797507870942354,685.155029296875,0.014240833930671215,0.00445807259529829,3538258.5,0.5033245086669922,0.007951422594487667,0.006204747594892979
A1_world_pairwise,world_pairwise,4,210,30,HCC_10147777_20171222.nii.gz,1,foreground,blur:1.5,0.0474017895758152,0.48145386576652527,0.0033863927237689495,0.0001,0.0,False,228868,6849020,0.032335635274648666,6420.3046875,0.0280524343252182,0.08873441070318222,3532523.0,0.5157705545425415,0.006069166120141745,0.0474017895758152
A1_world_pairwise,world_pairwise,4,211,31,HCC_PA0.nii.gz,0,context,blur:1.5,0.0,4.4161384076500665e-15,0.003055791836231947,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,212,32,HCC_PA0.nii.gz,1,foreground,gamma:0.3,0.005721645895391703,0.05681348964571953,0.0026351057458668947,0.0001,0.0,False,1135813,5942075,0.16047343611717224,233705.40625,0.20576046407222748,0.0025182946119457483,3305238.25,0.5562431216239929,0.0089249974116683,0.005721645895391703
A1_world_pairwise,world_pairwise,4,213,33,CYST_PA37.nii.gz,0,context,gamma:0.3,0.0,5.407529803676378e-16,0.00237779738381505,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,214,34,CYST_PA37.nii.gz,1,foreground,blur:1.5,0.013437489978969097,0.05459455028176308,0.002199712907895446,0.0001,0.0,False,202150,6875738,0.028560779988765717,6388.48046875,0.03160267323255539,0.013162166811525822,3532555.0,0.5137709975242615,0.013712813146412373,0.013437489978969097
A1_world_pairwise,world_pairwise,4,215,35,ICC_PA18.nii.gz,0,context,blur:1.5,0.0,4.5764681920381495e-15,0.001984875649213791,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
A1_world_pairwise,world_pairwise,4,216,36,ICC_PA18.nii.gz,1,foreground,gamma:0.3,0.00636992696672678,0.06677047163248062,0.0016548549756407738,0.0001,0.0,False,831496,6246392,0.11747798323631287,111593.1015625,0.134207621216774,0.0020890531595796347,3427350.5,0.5486928224563599,0.010650800541043282,0.00636992696672678
A1_world_pairwise,world_pairwise,4,217,37,HCC_10081574_20140213.nii.gz,0,context,gamma:0.3,0.003107449971139431,0.14487424492835999,0.0014398093335330486,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.003107449971139431,0.003107449971139431
A1_world_pairwise,world_pairwise,4,218,38,HCC_10081574_20140213.nii.gz,1,foreground,blur:1.5,0.006966543849557638,0.04129475727677345,0.0012135992292314768,0.0001,0.0,False,217923,6859965,0.030789269134402275,24412.60546875,0.11202400177717209,0.002204200252890587,3514531.0,0.5123249292373657,0.01172888744622469,0.006966543849557638
A1_world_pairwise,world_pairwise,4,219,39,MET_PA19.nii.gz,0,context,blur:1.5,0.0,1.8834567440422683e-15,0.0010950251016765833,0.0001,0.0,False,0,7077888,0.0,0.0,0.0,0.0,3538943.5,0.4999999403953552,0.0,0.0
