step,split,group,group_value,model,state_normalized_mse,mask_logit_normalized_mse
0,train,overall_micro,all,identity,0.04857891264786231,0.022235338969276996
0,train,overall_micro,all,action_agnostic,0.04857891264786231,0.022235338969276996
0,train,overall_micro,all,action_conditioned,0.04857891264786231,0.022235338969276996
0,train,overall_micro,all,action_conditioned_wrong_strength,0.04857891264786231,0.022235338969276996
0,train,overall_micro,all,action_conditioned_wrong_type,0.05062970759288762,0.021972021937132602
0,train,overall_macro,case_mean,action_agnostic,0.045331281567610876,0.020141237359916523
0,train,overall_macro,case_mean,action_conditioned,0.045331281567610876,0.020141237359916523
0,train,overall_macro,case_mean,action_conditioned_wrong_strength,0.045331281567610876,0.020141237359916523
0,train,overall_macro,case_mean,action_conditioned_wrong_type,0.04848348278288024,0.020863688706299923
0,train,overall_macro,case_mean,identity,0.045331281567610876,0.020141237359916523
0,val,overall_micro,all,identity,0.04320134669316609,0.01821336408422366
0,val,overall_micro,all,action_agnostic,0.04320134669316609,0.01821336408422366
0,val,overall_micro,all,action_conditioned,0.04320134669316609,0.01821336408422366
0,val,overall_micro,all,action_conditioned_wrong_strength,0.04320134669316609,0.01821336408422366
0,val,overall_micro,all,action_conditioned_wrong_type,0.028416608139940736,0.007887845198509769
0,val,overall_macro,case_mean,action_agnostic,0.04712153768731957,0.019772512151717957
0,val,overall_macro,case_mean,action_conditioned,0.04712153768731957,0.019772512151717957
0,val,overall_macro,case_mean,action_conditioned_wrong_strength,0.04712153768731957,0.019772512151717957
0,val,overall_macro,case_mean,action_conditioned_wrong_type,0.029650022419786017,0.008751316206223155
0,val,overall_macro,case_mean,identity,0.04712153768731957,0.019772512151717957
100,train,overall_micro,all,identity,0.04857891264786231,0.022235338969276996
100,train,overall_micro,all,action_agnostic,0.048260340211275315,0.022097657557506003
100,train,overall_micro,all,action_conditioned,0.0480522341995046,0.021755452811262097
100,train,overall_micro,all,action_conditioned_wrong_strength,0.04814830035442013,0.02194044799108738
100,train,overall_micro,all,action_conditioned_wrong_type,0.05050579471065232,0.02167373764030694
100,train,overall_macro,case_mean,action_agnostic,0.04502578440428967,0.01998813630045629
100,train,overall_macro,case_mean,action_conditioned,0.04479939235041547,0.019622755111123078
100,train,overall_macro,case_mean,action_conditioned_wrong_strength,0.04490499766451109,0.019816903164223902
100,train,overall_macro,case_mean,action_conditioned_wrong_type,0.04835300284915951,0.020501909877625377
100,train,overall_macro,case_mean,identity,0.045331281567610876,0.020141237359916523
100,val,overall_micro,all,identity,0.04320134669316609,0.01821336408422366
100,val,overall_micro,all,action_agnostic,0.042998344043816514,0.018178822092351925
100,val,overall_micro,all,action_conditioned,0.0428766697433738,0.017971213678868378
100,val,overall_micro,all,action_conditioned_wrong_strength,0.042944755641239465,0.01811557624405913
100,val,overall_micro,all,action_conditioned_wrong_type,0.02849559751399306,0.0076970892526781525
100,val,overall_macro,case_mean,action_agnostic,0.046883931505290535,0.019731128822163504
100,val,overall_macro,case_mean,action_conditioned,0.04674962109566236,0.01950476395768587
100,val,overall_macro,case_mean,action_conditioned_wrong_strength,0.04682334221669136,0.01965952412676783
100,val,overall_macro,case_mean,action_conditioned_wrong_type,0.029727206166163433,0.00851528072411797
100,val,overall_macro,case_mean,identity,0.04712153768731957,0.019772512151717957
200,train,overall_micro,all,identity,0.04857891264786231,0.022235338969276996
200,train,overall_micro,all,action_agnostic,0.04806596857465252,0.02198287015784047
200,train,overall_micro,all,action_conditioned,0.04692949607903421,0.020308624560829113
200,train,overall_micro,all,action_conditioned_wrong_strength,0.049175932637077556,0.02357779605127489
200,train,overall_micro,all,action_conditioned_wrong_type,0.05243424703120627,0.02483509112848321
200,train,overall_macro,case_mean,action_agnostic,0.04487914837108216,0.01991280546305142
200,train,overall_macro,case_mean,action_conditioned,0.04356752046974954,0.018124629727796424
200,train,overall_macro,case_mean,action_conditioned_wrong_strength,0.045979347323428836,0.021534244500201322
200,train,overall_macro,case_mean,action_conditioned_wrong_type,0.05017715366690463,0.023517044880555272
200,train,overall_macro,case_mean,identity,0.045331281567610876,0.020141237359916523
200,val,overall_micro,all,identity,0.04320134669316609,0.01821336408422366
200,val,overall_micro,all,action_agnostic,0.04296677767736765,0.01813614681451845
200,val,overall_micro,all,action_conditioned,0.04217433167188778,0.0168688098364201
200,val,overall_micro,all,action_conditioned_wrong_strength,0.04377743703403163,0.01915106370974827
200,val,overall_micro,all,action_conditioned_wrong_type,0.02963104272107432,0.009460317801437135
200,val,overall_macro,case_mean,action_agnostic,0.04685325534500749,0.01968691081547325
200,val,overall_macro,case_mean,action_conditioned,0.0458839588566593,0.018197233319977028
200,val,overall_macro,case_mean,action_conditioned_wrong_strength,0.04765416980173208,0.020652645584904143
