case,patch_index,patch_kind,action,comparison_group,state_shape,channels,spatial_resolution,normalized_mse_to_real_A,group_delta_norm,true_delta_norm,predicted_delta_norm,magnitude_ratio,delta_cosine_to_true,delta_cosine_valid,group_delta_rms,true_delta_rms
CYST_PA69.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.004143152851611376,15.21950626373291,278.8692932128906,15.21950626373291,0.05457576948823204,0.008258138783276081,True,0.007627591956406832,0.13976150751113892
CYST_PA69.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,278.8692932128906,278.8692932128906,278.8692932128906,1.0,0.9999998807907104,True,0.13976150751113892,0.13976150751113892
CYST_PA69.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.05947991460561752,0.0,1035.239013671875,0.0,0.0,,False,0.0,0.5188328623771667
CYST_PA69.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.05862157419323921,370.562255859375,1035.239013671875,370.562255859375,0.3579485036455812,0.19913192093372345,True,0.185715451836586,0.5188328623771667
CYST_PA69.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,1035.239013671875,1035.239013671875,1035.239013671875,1.0,0.9999998807907104,True,0.5188328623771667,0.5188328623771667
CYST_PA69.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.0419403612613678,0.0,478.3322448730469,0.0,0.0,,False,0.0,0.23972678184509277
CYST_PA69.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.04178258404135704,16.356090545654297,478.3322448730469,16.356090545654297,0.034193995326397726,0.07210668176412582,True,0.00819721631705761,0.23972678184509277
CYST_PA69.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,478.3322448730469,478.3322448730469,478.3322448730469,1.0,1.0,True,0.23972678184509277,0.23972678184509277
CYST_PA69.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.14042501151561737,0.0,873.3351440429688,0.0,0.0,,False,0.0,0.43769121170043945
CYST_PA69.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.13063552975654602,284.261474609375,873.3351440429688,284.261474609375,0.3254895632545266,0.2698344886302948,True,0.14246392250061035,0.43769121170043945
CYST_PA69.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,873.3351440429688,873.3351440429688,873.3351440429688,1.0,1.0,True,0.43769121170043945,0.43769121170043945
CYST_PA69.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.025879031047225,0.0,397.1106872558594,0.0,0.0,,False,0.0,0.19902080297470093
CYST_PA69.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.0258049163967371,15.742624282836914,397.1106872558594,15.742624282836914,0.03964291263884798,0.05594196543097496,True,0.00788976438343525,0.19902080297470093
CYST_PA69.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,397.1106872558594,397.1106872558594,397.1106872558594,1.0,1.0000001192092896,True,0.19902080297470093,0.19902080297470093
CYST_PA69.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.14264258742332458,0.0,924.353759765625,0.0,0.0,,False,0.0,0.46326032280921936
CYST_PA69.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.1345241516828537,351.1883544921875,924.353759765625,351.1883544921875,0.3799285184724442,0.264865905046463,True,0.1760057955980301,0.46326032280921936
CYST_PA69.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,924.353759765625,924.353759765625,924.353759765625,1.0,1.0,True,0.46326032280921936,0.46326032280921936
HCC_10076307_20130925.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.01903800666332245,0.0,443.1872863769531,0.0,0.0,,False,0.0,0.22211310267448425
HCC_10076307_20130925.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.01912478357553482,12.465291976928711,443.1872863769531,12.465291976928711,0.02812646562773092,-0.06696520000696182,True,0.006247256882488728,0.22211310267448425
HCC_10076307_20130925.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,443.1872863769531,443.1872863769531,443.1872863769531,1.0,1.0,True,0.22211310267448425,0.22211310267448425
HCC_10076307_20130925.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.20783710479736328,0.0,1308.0206298828125,0.0,0.0,,False,0.0,0.6555434465408325
HCC_10076307_20130925.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.13771909475326538,435.5284118652344,1308.0206298828125,435.5284118652344,0.3329675403546609,0.6730948090553284,True,0.21827468276023865,0.6555434465408325
HCC_10076307_20130925.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,1308.0206298828125,1308.0206298828125,1308.0206298828125,1.0,1.0000001192092896,True,0.6555434465408325,0.6555434465408325
HCC_10076307_20130925.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.011112757958471775,0.0,270.321044921875,0.0,0.0,,False,0.0,0.13547736406326294
HCC_10076307_20130925.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.011122437193989754,11.211679458618164,270.321044921875,11.211679458618164,0.04147542216647776,0.010234246961772442,True,0.005618980620056391,0.13547736406326294
HCC_10076307_20130925.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,270.321044921875,270.321044921875,270.321044921875,1.0,1.0,True,0.13547736406326294,0.13547736406326294
HCC_10076307_20130925.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.19699113070964813,0.0,1068.9732666015625,0.0,0.0,,False,0.0,0.535739541053772
HCC_10076307_20130925.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.14294013381004333,345.0984191894531,1068.9732666015625,345.0984191894531,0.32283166471185604,0.5863784551620483,True,0.17295369505882263,0.535739541053772
HCC_10076307_20130925.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,1068.9732666015625,1068.9732666015625,1068.9732666015625,1.0,0.9999998807907104,True,0.535739541053772,0.535739541053772
HCC_10076307_20130925.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.018812745809555054,0.0,344.725830078125,0.0,0.0,,False,0.0,0.17276698350906372
HCC_10076307_20130925.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.01878921501338482,13.114581108093262,344.725830078125,13.114581108093262,0.038043511578813555,0.03545999899506569,True,0.006572662387043238,0.17276698350906372
HCC_10076307_20130925.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,344.725830078125,344.725830078125,344.725830078125,1.0,1.0000001192092896,True,0.17276698350906372,0.17276698350906372
HCC_10076307_20130925.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.13893811404705048,0.0,900.1700439453125,0.0,0.0,,False,0.0,0.4511401057243347
HCC_10076307_20130925.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.10280589014291763,360.6468200683594,900.1700439453125,360.6468200683594,0.4006429923925235,0.5248745083808899,True,0.18074612319469452,0.4511401057243347
HCC_10076307_20130925.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,900.1700439453125,900.1700439453125,900.1700439453125,1.0,1.0,True,0.4511401057243347,0.4511401057243347
HCC_10076307_20130925.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.011545244604349136,0.0,270.4486083984375,0.0,0.0,,False,0.0,0.13554130494594574
HCC_10076307_20130925.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.011525647714734077,11.963022232055664,270.4486083984375,11.963022232055664,0.04423399440987761,0.04130358248949051,True,0.005995532963424921,0.13554130494594574
HCC_10076307_20130925.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,270.4486083984375,270.4486083984375,270.4486083984375,1.0,1.0,True,0.13554130494594574,0.13554130494594574
HCC_10076307_20130925.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.11967381834983826,0.0,843.3177490234375,0.0,0.0,,False,0.0,0.4226473271846771
HCC_10076307_20130925.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.09162171930074692,343.7579040527344,843.3177490234375,343.7579040527344,0.40762560073093,0.49133723974227905,True,0.172281876206398,0.4226473271846771
HCC_10076307_20130925.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,843.3177490234375,843.3177490234375,843.3177490234375,1.0,1.0000001192092896,True,0.4226473271846771,0.4226473271846771
CYST_PA20.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.006214811932295561,0.0,253.7897186279297,0.0,0.0,,False,0.0,0.12719231843948364
CYST_PA20.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.006210107821971178,12.852691650390625,253.7897186279297,12.852691650390625,0.050643074588980534,0.03279408812522888,True,0.006441410165280104,0.12719231843948364
CYST_PA20.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,253.7897186279297,253.7897186279297,253.7897186279297,1.0,0.9999999403953552,True,0.12719231843948364,0.12719231843948364
CYST_PA20.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.16058222949504852,0.0,1150.2557373046875,0.0,0.0,,False,0.0,0.5764760971069336
CYST_PA20.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.10625506937503815,427.4525146484375,1150.2557373046875,427.4525146484375,0.3716151989383305,0.6410011053085327,True,0.21422727406024933,0.5764760971069336
CYST_PA20.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,1150.2557373046875,1150.2557373046875,1150.2557373046875,1.0,1.0,True,0.5764760971069336,0.5764760971069336
CYST_PA20.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.007617247756570578,0.0,217.6310272216797,0.0,0.0,,False,0.0,0.10907059907913208
CYST_PA20.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.007592970971018076,12.063539505004883,217.6310272216797,12.063539505004883,0.0554311563889138,0.056464143097400665,True,0.006045909598469734,0.10907059907913208
CYST_PA20.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,217.6310272216797,217.6310272216797,217.6310272216797,1.0,0.9999999403953552,True,0.10907059907913208,0.10907059907913208
CYST_PA20.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.1196015253663063,0.0,841.4833374023438,0.0,0.0,,False,0.0,0.4217279851436615
CYST_PA20.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.09617966413497925,329.632080078125,841.4833374023438,329.632080078125,0.39172740020699415,0.4458238184452057,True,0.16520240902900696,0.4217279851436615
CYST_PA20.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,841.4833374023438,841.4833374023438,841.4833374023438,1.0,1.0000001192092896,True,0.4217279851436615,0.4217279851436615
CYST_PA20.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.005541136488318443,0.0,185.6106414794922,0.0,0.0,,False,0.0,0.09302288293838501
CYST_PA20.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.005517071112990379,11.912640571594238,185.6106414794922,11.912640571594238,0.06418080599603146,0.06592486053705215,True,0.0059702834114432335,0.09302288293838501
CYST_PA20.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,185.6106414794922,185.6106414794922,185.6106414794922,1.0,1.0000001192092896,True,0.09302288293838501,0.09302288293838501
CYST_PA20.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.1110544428229332,0.0,807.3309326171875,0.0,0.0,,False,0.0,0.404611736536026
CYST_PA20.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.09304545074701309,337.5608825683594,807.3309326171875,337.5608825683594,0.41811959498945744,0.4029800295829773,True,0.16917608678340912,0.404611736536026
CYST_PA20.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,807.3309326171875,807.3309326171875,807.3309326171875,1.0,0.9999998807907104,True,0.404611736536026,0.404611736536026
CYST_PA20.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.006103732623159885,0.0,200.2176513671875,0.0,0.0,,False,0.0,0.1003435030579567
CYST_PA20.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.006087190005928278,13.929089546203613,200.2176513671875,13.929089546203613,0.06956973798807815,0.05426451936364174,True,0.006980870850384235,0.1003435030579567
CYST_PA20.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,200.2176513671875,200.2176513671875,200.2176513671875,1.0,1.0,True,0.1003435030579567,0.1003435030579567
CYST_PA20.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.08417428284883499,0.0,746.91064453125,0.0,0.0,,False,0.0,0.3743307888507843
CYST_PA20.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.08081246167421341,365.14288330078125,746.91064453125,365.14288330078125,0.4888709057425999,0.2852833867073059,True,0.18299943208694458,0.3743307888507843
CYST_PA20.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,746.91064453125,746.91064453125,746.91064453125,1.0,1.0,True,0.3743307888507843,0.3743307888507843
CYST_PA56.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.0026034642942249775,0.0,230.31190490722656,0.0,0.0,,False,0.0,0.11542589962482452
CYST_PA56.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.0026058154180645943,13.864770889282227,230.31190490722656,13.864770889282227,0.06019997487697036,0.022599253803491592,True,0.006948636379092932,0.11542589962482452
CYST_PA56.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,230.31190490722656,230.31190490722656,230.31190490722656,1.0,0.9999999403953552,True,0.11542589962482452,0.11542589962482452
CYST_PA56.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.04120229184627533,0.0,901.6394653320312,0.0,0.0,,False,0.0,0.45187655091285706
CYST_PA56.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.04142273962497711,390.07147216796875,901.6394653320312,390.07147216796875,0.43262466558551077,0.21012859046459198,True,0.1954929381608963,0.45187655091285706
CYST_PA56.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,901.6394653320312,901.6394653320312,901.6394653320312,1.0,1.0,True,0.45187655091285706,0.45187655091285706
CYST_PA56.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.00686158100143075,0.0,239.545654296875,0.0,0.0,,False,0.0,0.12005359679460526
CYST_PA56.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.006847314070910215,14.466639518737793,239.545654296875,14.466639518737793,0.06039199317224482,0.04741101339459419,True,0.007250275928527117,0.12005359679460526
CYST_PA56.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,239.545654296875,239.545654296875,239.545654296875,1.0,0.9999999403953552,True,0.12005359679460526,0.12005359679460526
CYST_PA56.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.12528598308563232,0.0,984.9114990234375,0.0,0.0,,False,0.0,0.493610143661499
CYST_PA56.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.10105592757463455,382.64453125,984.9114990234375,382.64453125,0.38850651213779197,0.443152517080307,True,0.1917707771062851,0.493610143661499
CYST_PA56.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,984.9114990234375,984.9114990234375,984.9114990234375,1.0,0.9999999403953552,True,0.493610143661499,0.493610143661499
CYST_PA56.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.009246554225683212,0.0,237.7168426513672,0.0,0.0,,False,0.0,0.11913704872131348
CYST_PA56.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.009243390522897243,12.882469177246094,237.7168426513672,12.882469177246094,0.054192496558350206,0.030253540724515915,True,0.006456334143877029,0.11913704872131348
CYST_PA56.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,237.7168426513672,237.7168426513672,237.7168426513672,1.0,1.0,True,0.11913704872131348,0.11913704872131348
CYST_PA56.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.1423698514699936,0.0,896.9266357421875,0.0,0.0,,False,0.0,0.44951462745666504
CYST_PA56.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.11179976910352707,340.00152587890625,896.9266357421875,340.00152587890625,0.3790739535765512,0.4727574288845062,True,0.1703992784023285,0.44951462745666504
CYST_PA56.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,896.9266357421875,896.9266357421875,896.9266357421875,1.0,1.0000001192092896,True,0.44951462745666504,0.44951462745666504
CYST_PA56.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.0069758351892232895,0.0,213.15756225585938,0.0,0.0,,False,0.0,0.10682862251996994
CYST_PA56.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.006963056046515703,12.595556259155273,213.15756225585938,12.595556259155273,0.059090356100228114,0.04504551738500595,True,0.006312541197985411,0.10682862251996994
CYST_PA56.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,213.15756225585938,213.15756225585938,213.15756225585938,1.0,1.0000001192092896,True,0.10682862251996994,0.10682862251996994
CYST_PA56.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.12535040080547333,0.0,881.863525390625,0.0,0.0,,False,0.0,0.44196540117263794
CYST_PA56.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.109418123960495,358.5682373046875,881.863525390625,358.5682373046875,0.4066028665216177,0.3595988154411316,True,0.17970441281795502,0.44196540117263794
CYST_PA56.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,881.863525390625,881.863525390625,881.863525390625,1.0,1.0,True,0.44196540117263794,0.44196540117263794
HCC_10136895_20170421.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.08558424562215805,0.0,864.0866088867188,0.0,0.0,,False,0.0,0.4330560863018036
HCC_10136895_20170421.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.08570634573698044,11.542645454406738,864.0866088867188,11.542645454406738,0.013358204300004345,-0.04672327637672424,True,0.005784851964563131,0.4330560863018036
HCC_10136895_20170421.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,864.0866088867188,864.0866088867188,864.0866088867188,1.0,0.9999999403953552,True,0.4330560863018036,0.4330560863018036
HCC_10136895_20170421.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.27871498465538025,0.0,1445.6033935546875,0.0,0.0,,False,0.0,0.7244961261749268
HCC_10136895_20170421.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.18171945214271545,445.3193359375,1445.6033935546875,445.3193359375,0.308050837403249,0.7188830375671387,True,0.22318163514137268,0.7244961261749268
HCC_10136895_20170421.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,1445.6033935546875,1445.6033935546875,1445.6033935546875,1.0,1.0000001192092896,True,0.7244961261749268,0.7244961261749268
HCC_10136895_20170421.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.009206082671880722,0.0,253.00982666015625,0.0,0.0,,False,0.0,0.12680146098136902
HCC_10136895_20170421.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.009202161803841591,12.170452117919922,253.00982666015625,12.170452117919922,0.048102685490818184,0.028478829190135002,True,0.006099490914493799,0.12680146098136902
HCC_10136895_20170421.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,253.00982666015625,253.00982666015625,253.00982666015625,1.0,0.9999999403953552,True,0.12680146098136902,0.12680146098136902
HCC_10136895_20170421.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.08324580639600754,0.0,731.265869140625,0.0,0.0,,False,0.0,0.36649003624916077
HCC_10136895_20170421.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.06709899753332138,350.9851989746094,731.265869140625,350.9851989746094,0.47996934328014385,0.4420449137687683,True,0.17590399086475372,0.36649003624916077
HCC_10136895_20170421.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,731.265869140625,731.265869140625,731.265869140625,1.0,1.0,True,0.36649003624916077,0.36649003624916077
HCC_10136895_20170421.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.01735718734562397,0.0,328.2230224609375,0.0,0.0,,False,0.0,0.16449621319770813
HCC_10136895_20170421.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.01731324940919876,13.32243824005127,328.2230224609375,13.32243824005127,0.04058959100480772,0.051477763801813126,True,0.006676834542304277,0.16449621319770813
HCC_10136895_20170421.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,328.2230224609375,328.2230224609375,328.2230224609375,1.0,0.9999999403953552,True,0.16449621319770813,0.16449621319770813
HCC_10136895_20170421.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.12223999202251434,0.0,832.2550048828125,0.0,0.0,,False,0.0,0.41710299253463745
HCC_10136895_20170421.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.09497339278459549,345.91351318359375,832.2550048828125,345.91351318359375,0.4156340438376827,0.4761514365673065,True,0.17336219549179077,0.41710299253463745
HCC_10136895_20170421.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,832.2550048828125,832.2550048828125,832.2550048828125,1.0,1.0000001192092896,True,0.41710299253463745,0.41710299253463745
HCC_10136895_20170421.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.010872545652091503,0.0,266.336669921875,0.0,0.0,,False,0.0,0.133480504155159
HCC_10136895_20170421.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.01084755640476942,12.725630760192871,266.336669921875,12.725630760192871,0.04778024281795557,0.047942254692316055,True,0.00637773098424077,0.133480504155159
HCC_10136895_20170421.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,266.336669921875,266.336669921875,266.336669921875,1.0,1.0000001192092896,True,0.133480504155159,0.133480504155159
HCC_10136895_20170421.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.10249368101358414,0.0,780.8214721679688,0.0,0.0,,False,0.0,0.3913259506225586
HCC_10136895_20170421.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.08253386616706848,355.3308410644531,780.8214721679688,355.3308410644531,0.45507309126357515,0.44150421023368835,True,0.17808189988136292,0.3913259506225586
HCC_10136895_20170421.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,780.8214721679688,780.8214721679688,780.8214721679688,1.0,1.0,True,0.3913259506225586,0.3913259506225586
MET_PA13.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.0063330307602882385,0.0,365.36865234375,0.0,0.0,,False,0.0,0.18311256170272827
MET_PA13.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.006318769883364439,17.26418685913086,365.36865234375,17.26418685913086,0.0472514178443754,0.04745480790734291,True,0.00865232851356268,0.18311256170272827
MET_PA13.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,365.36865234375,365.36865234375,365.36865234375,1.0,1.0,True,0.18311256170272827,0.18311256170272827
MET_PA13.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.04127564653754234,0.0,929.0746459960938,0.0,0.0,,False,0.0,0.4656262993812561
MET_PA13.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.04090111702680588,389.158935546875,929.0746459960938,389.158935546875,0.41886724304013695,0.22026512026786804,True,0.19503559172153473,0.4656262993812561
MET_PA13.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,929.0746459960938,929.0746459960938,929.0746459960938,1.0,1.0000001192092896,True,0.4656262993812561,0.4656262993812561
MET_PA13.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.007012978196144104,0.0,253.98211669921875,0.0,0.0,,False,0.0,0.12728875875473022
MET_PA13.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.007020364049822092,14.597787857055664,253.98211669921875,14.597787857055664,0.057475652407225436,0.019575469195842743,True,0.007316004019230604,0.12728875875473022
MET_PA13.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,253.98211669921875,253.98211669921875,253.98211669921875,1.0,1.0000001192092896,True,0.12728875875473022,0.12728875875473022
MET_PA13.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.09556461125612259,0.0,956.3424072265625,0.0,0.0,,False,0.0,0.4792921245098114
MET_PA13.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.09094653278589249,382.4811096191406,956.3424072265625,382.4811096191406,0.3999415969938567,0.260384738445282,True,0.19168886542320251,0.4792921245098114
MET_PA13.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,956.3424072265625,956.3424072265625,956.3424072265625,1.0,1.0,True,0.4792921245098114,0.4792921245098114
MET_PA13.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.008880320936441422,0.0,241.2227783203125,0.0,0.0,,False,0.0,0.12089412659406662
MET_PA13.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.008864475414156914,12.178452491760254,241.2227783203125,12.178452491760254,0.050486328764478665,0.04291464388370514,True,0.006103500723838806,0.12089412659406662
MET_PA13.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,241.2227783203125,241.2227783203125,241.2227783203125,1.0,0.9999999403953552,True,0.12089412659406662,0.12089412659406662
